Setting random seed to 1.
Reading data from stdin.
Reading model from /home/bt/model_params_for_cpp.txt.
Model read successfully.
Building history structure.
Calculating individual history link log likelihoods.
Unit,Link,EventType,Time,PatientID,LogLik
0,737,0,81.097433,832,-inf
0,738,0,81.154033,851,-inf
0,739,2,81.155033,851,-inf
0,740,1,81.645647,706,-4.930425393
0,741,3,81.646647,706,-0.0100495
0,742,0,82.134501,848,-inf
0,743,0,82.222851,863,-inf
0,744,1,82.223851,863,-0.0120594
0,745,0,82.548617,751,-inf
0,746,0,82.591784,654,-0.7640514231
0,747,0,82.610821,868,-inf
0,748,1,82.611821,868,-0.0180891
0,749,0,82.736521,800,-inf
0,750,1,82.821555,829,-1.709098366
0,751,3,82.822555,829,-0.020099
0,752,2,82.98745,832,-inf
0,753,3,82.98845,832,-0.0180891
0,754,1,83.470411,868,-7.749547311
0,755,3,83.471411,868,-0.0160792
0,756,1,83.480161,848,-0.123106375
0,757,3,83.481161,848,-0.0140693
0,758,0,83.510816,876,-inf
0,759,1,83.511816,876,-0.0140693
0,760,0,83.546081,843,-inf
0,761,1,83.764383,800,-3.510121518
0,762,3,83.765383,800,-0.0160792
0,763,0,83.872164,880,-inf
0,764,1,83.873164,880,-0.0160792
0,765,0,83.951254,847,-inf
0,766,0,84.298478,852,-inf
0,767,1,84.363667,852,-1.310233711
0,768,3,84.364667,852,-0.020099
0,769,1,84.70295,876,-6.119235015
0,770,3,84.70395,876,-0.0180891
0,771,1,84.843173,880,-2.238594462
0,772,3,84.844173,880,-0.0160792
0,773,1,85.061153,847,-3.052756714
0,774,3,85.061153,847,0
0,775,1,85.128257,654,-0.8092339776
0,776,3,85.128257,654,0
0,777,1,85.544297,843,-4.18099398
0,778,3,85.544297,843,0
0,779,0,86.152221,911,-inf
0,780,1,86.153221,911,-0.0100495
0,781,0,86.597116,804,-inf
0,782,2,86.706028,851,-inf
0,783,3,86.707028,851,-0.0120594
0,784,1,87.092486,911,-3.873660171
0,785,3,87.093486,911,-0.0100495
0,786,2,87.183681,751,-inf
0,787,3,87.184681,751,-0.0080396
0,788,0,87.526883,919,-inf
0,789,1,87.527883,919,-0.0080396
0,790,0,87.58048,511,-inf
0,791,1,87.58148,511,-0.0100495
0,792,1,87.994486,804,-4.150503797
0,793,3,87.995486,804,-0.0100495
0,794,1,88.101337,919,-0.8509996996
0,795,3,88.102337,919,-0.0080396
0,796,1,88.14967,511,-0.2854037901
0,797,3,88.15067,511,-0.0060297
0,798,0,88.206886,695,-inf
0,799,1,88.207886,695,-0.0060297
0,800,1,88.261367,695,-0.3224743857
0,801,3,88.262367,695,-0.0060297
0,802,0,88.310724,926,-inf
0,803,1,88.311724,926,-0.0060297
0,804,0,88.748294,930,-inf
0,805,1,88.749294,930,-0.0080396
0,806,0,89.010338,871,-inf
0,807,1,89.036246,871,-0.260362446
0,808,3,89.036246,871,0
0,809,1,89.065092,863,-0.2319103016
0,810,3,89.066092,863,-0.0080396
0,811,0,89.424944,936,-inf
0,812,1,89.425944,936,-0.0080396
0,813,0,89.506887,923,-inf
0,814,1,89.745335,936,-2.396283176
0,815,3,89.746335,936,-0.0100495
0,816,1,89.913846,930,-1.346721436
0,817,3,89.914846,930,-0.0080396
0,818,1,89.955199,923,-0.2433164841
0,819,3,89.955199,923,0
0,820,0,90.188902,909,-inf
0,821,0,90.454782,933,-inf
0,822,0,90.69466,953,-inf
0,823,1,90.69566,953,-0.0100495
0,824,1,90.78745,926,-0.922443605
0,825,3,90.78845,926,-0.0100495
0,826,0,90.849342,929,-inf
0,827,1,91.051021,929,-2.026773111
0,828,3,91.051021,929,0
0,829,0,91.060512,955,-inf
0,830,1,91.121512,953,-0.6130195
0,831,3,91.122512,953,-0.0100495
0,832,1,91.525961,933,-3.24356858
0,833,3,91.525961,933,0
0,834,1,92.291971,909,-4.618810497
0,835,3,92.291971,909,0
0,836,0,92.36581,967,-inf
0,837,1,92.36681,967,-0.0060297
0,838,0,93.196646,973,-inf
0,839,0,93.214562,977,-inf
0,840,1,93.215562,977,-0.0100495
0,841,1,93.337385,977,-1.224260238
0,842,3,93.338385,977,-0.0100495
0,843,0,93.377595,951,-inf
0,844,0,93.506049,979,-inf
0,845,1,93.507049,979,-0.0120594
0,846,1,93.886626,951,-4.577470874
0,847,3,93.886626,951,0
0,848,0,94.175269,983,-inf
0,849,1,94.376613,983,-2.428087834
0,850,3,94.376613,983,0
0,851,1,94.68432,967,-3.092301496
0,852,3,94.68532,967,-0.0100495
0,853,0,94.722811,995,-inf
0,854,1,94.723811,995,-0.0100495
0,855,0,94.891152,858,-inf
0,856,1,95.216316,955,-3.921282742
0,857,3,95.217316,955,-0.0120594
0,858,0,95.883947,1007,-inf
0,859,1,95.884947,1007,-0.0120594
0,860,0,95.94911,927,-inf
0,861,1,95.953582,1007,-0.0629179096
0,862,3,95.954582,1007,-0.0140693
0,863,0,96.415359,985,-inf
0,864,0,96.669535,1020,-inf
0,865,1,96.670535,1020,-0.0160792
0,866,2,96.696635,979,-inf
0,867,3,96.697635,979,-0.0160792
0,868,1,96.895378,995,-2.78210559
0,869,3,96.896378,995,-0.0140693
0,870,2,96.942568,927,-inf
0,871,3,96.943568,927,-0.0120594
0,872,1,97.10676,985,-1.639998004
0,873,3,97.10776,985,-0.0100495
0,874,1,97.196743,973,-0.7153877268
0,875,3,97.196743,973,0
0,876,1,97.496322,858,-1.806371496
0,877,3,97.496322,858,0
0,878,0,97.765138,1022,-inf
0,879,0,97.806985,1032,-inf
0,880,1,97.807985,1032,-0.0080396
0,881,0,98.007424,971,-inf
0,882,1,98.559882,1032,-5.551926671
0,883,3,98.560882,1032,-0.0100495
0,884,1,98.601437,1022,-0.326045978
0,885,3,98.601437,1022,0
0,886,0,98.763235,1038,-inf
0,887,0,98.953423,1045,-inf
0,888,1,98.954423,1045,-0.0100495
0,889,1,99.08038,1038,-1.265804871
0,890,3,99.08038,1038,0
0,891,1,99.282214,1045,-1.622664626
0,892,3,99.283214,1045,-0.0080396
0,893,0,99.378945,1036,-inf
0,894,1,99.783912,971,-3.255772693
0,895,3,99.784912,971,-0.0080396
0,896,0,100.224519,956,-inf
0,897,0,100.368345,1061,-inf
0,898,2,100.369345,1061,-inf
0,899,2,100.40888,1061,-inf
0,900,3,100.40988,1061,-0.0100495
0,901,1,100.506682,956,-0.7782493592
0,902,3,100.506682,956,0
0,903,0,101.094923,986,-inf
0,904,0,101.469836,1066,-inf
0,905,1,101.470836,1066,-0.0100495
0,906,1,102.237839,1066,-7.707996648
0,907,3,102.238839,1066,-0.0100495
0,908,2,102.382323,1036,-inf
0,909,3,102.383323,1036,-0.0080396
0,910,0,102.658817,1016,-inf
0,911,0,102.921489,1079,-inf
0,912,1,102.922489,1079,-0.0100495
0,913,0,102.924957,1080,-inf
0,914,0,102.925242,1081,-inf
0,915,1,102.925957,1080,-0.0100595495
0,916,1,102.926242,1081,-0.0040097505
0,917,1,103.607871,1020,-9.59004289
0,918,3,103.608871,1020,-0.0140693
0,919,1,103.741032,1080,-1.593782363
0,920,3,103.742032,1080,-0.0120594
0,921,0,104.3101,1098,-inf
0,922,1,104.3111,1098,-0.0120594
0,923,1,104.450827,986,-1.685023784
0,924,3,104.450827,986,0
0,925,1,104.490481,1081,-0.398502873
0,926,3,104.491481,1081,-0.0100495
0,927,1,104.521867,1098,-0.2442912856
0,928,3,104.522867,1098,-0.0080396
0,929,1,105.582622,1079,-6.390004723
0,930,3,105.583622,1079,-0.0060297
0,931,0,106.549788,1107,-inf
0,932,1,106.616471,1107,-0.4020784851
0,933,3,106.616471,1107,0
0,934,0,107.188556,1046,-inf
0,935,0,107.204477,1105,-inf
0,936,1,107.317829,1046,-0.9113047392
0,937,3,107.317829,1046,0
0,938,0,107.633608,1126,-inf
0,939,1,107.634608,1126,-0.0080396
0,940,0,107.759094,1128,-inf
0,941,1,107.760094,1128,-0.0100495
0,942,0,108.071605,1130,-inf
0,943,1,108.072605,1130,-0.0120594
0,944,1,108.84112,1126,-9.267829791
0,945,3,108.84212,1126,-0.0120594
0,946,0,109.155658,1042,-inf
0,947,0,109.215793,1139,-inf
0,948,1,109.216793,1139,-0.0140693
0,949,0,109.817907,1096,-inf
0,950,0,110.20825,1104,-inf
0,951,1,110.453824,1139,-4.442212643
0,952,3,110.454824,1139,-0.0180891
0,953,0,110.59542,1109,-inf
0,954,1,110.806434,1104,-3.817053347
0,955,3,110.807434,1104,-0.0180891
0,956,0,111.110097,1067,-inf
0,957,1,111.135233,1067,-0.4546876176
0,958,3,111.136233,1067,-0.0180891
0,959,0,111.166068,1149,-inf
0,960,0,111.189075,1126,-0.4396454737
0,961,1,111.341988,1105,-3.073398387
0,962,3,111.341988,1105,0
0,963,0,111.430429,1155,-inf
0,964,1,111.431429,1155,-0.020099
0,965,0,111.456024,1097,-inf
0,966,1,111.577265,1155,-2.680505145
0,967,3,111.578265,1155,-0.0221089
0,968,1,111.706658,1042,-2.580570907
0,969,3,111.706658,1042,0
0,970,0,111.805426,1161,-inf
0,971,1,111.806426,1161,-0.020099
0,972,1,111.904043,1097,-1.962004083
0,973,3,111.904043,1097,0
0,974,0,111.94217,1155,-0.6933221657
0,975,1,112.108468,1128,-3.342423502
0,976,3,112.109468,1128,-0.020099
0,977,1,112.176054,1130,-1.204480813
0,978,3,112.177054,1130,-0.0180891
0,979,0,112.253427,1167,-inf
0,980,1,112.254427,1167,-0.0180891
0,981,1,112.356893,1167,-1.853517721
0,982,3,112.357893,1167,-0.0180891
0,983,1,112.37081,1149,-0.2076950264
0,984,3,112.37181,1149,-0.0160792
0,985,0,112.605268,1165,-inf
0,986,1,113.033272,1155,-6.881961917
0,987,3,113.034272,1155,-0.0160792
0,988,1,113.088112,1126,-0.757491112
0,989,3,113.088112,1126,0
0,990,0,113.380639,1162,-inf
0,991,1,113.381802,1016,-0.0163625959
0,992,3,113.382802,1016,-0.0140693
0,993,0,113.397714,1173,-inf
0,994,0,113.960585,1128,-7.93771213
0,995,0,114.040597,1181,-inf
0,996,1,114.041597,1181,-0.0180891
0,997,1,114.134264,1128,-1.67626263
0,998,3,114.134264,1128,0
0,999,1,115.126605,1096,-15.95604941
0,1000,3,115.127605,1096,-0.0160792
0,1001,0,115.155442,919,-0.6621781541
0,1002,0,115.405332,1110,-inf
0,1003,1,115.496305,1181,-1.645619694
0,1004,1,115.496628,1165,-0.0058427793
0,1005,3,115.496628,1165,0
0,1006,3,115.497305,1181,-0.0108856184
0,1007,0,115.646515,1193,-inf
0,1008,2,115.647515,1193,-inf
0,1009,0,115.70656,1195,-inf
0,1010,1,115.70756,1195,-0.0180891
0,1011,1,115.859185,1173,-2.742759787
0,1012,3,115.860185,1173,-0.0180891
0,1013,0,115.939096,1197,-inf
0,1014,1,115.940096,1197,-0.0180891
0,1015,0,116.042641,1199,-inf
0,1016,2,116.043641,1199,-inf
0,1017,1,116.068385,1110,-0.497329656
0,1018,3,116.068385,1110,0
0,1019,0,116.092629,1201,-inf
0,1020,1,116.093629,1201,-0.020099
0,1021,0,116.099595,1202,-inf
0,1022,1,116.100595,1202,-0.0221089
0,1023,1,116.116133,1161,-0.3435280882
0,1024,3,116.117133,1161,-0.0221089
0,1025,1,116.250342,1195,-2.677367691
0,1026,3,116.251342,1195,-0.020099
0,1027,0,116.308854,1183,-inf
0,1028,1,116.332857,1201,-0.482436297
0,1029,3,116.333857,1201,-0.020099
0,1030,2,116.380042,1199,-inf
0,1031,3,116.381042,1199,-0.0180891
0,1032,0,117.013692,1207,-inf
0,1033,1,117.014692,1207,-0.0180891
0,1034,1,117.377319,1183,-6.559596066
0,1035,3,117.377319,1183,0
0,1036,0,117.402849,1190,-inf
0,1037,1,117.457256,919,-0.9841736637
0,1038,3,117.457256,919,0
0,1039,1,117.504185,1207,-0.7545807768
0,1040,3,117.505185,1207,-0.0160792
0,1041,0,117.564914,1209,-inf
0,1042,1,117.59177,1109,-0.4318229952
0,1043,3,117.59177,1109,0
0,1044,0,117.638082,1213,-inf
0,1045,0,118.317985,1222,-inf
0,1046,1,118.318985,1222,-0.0180891
0,1047,2,118.351922,1193,-inf
0,1048,3,118.352922,1193,-0.0180891
0,1049,1,118.542103,1209,-3.041879135
0,1050,3,118.543103,1209,-0.0160792
0,1051,0,118.721209,857,-inf
0,1052,1,118.771556,1197,-0.8095394824
0,1053,3,118.772556,1197,-0.0160792
0,1054,1,118.826054,1162,-0.7526794114
0,1055,3,118.826054,1162,0
0,1056,0,118.925928,1216,-inf
0,1057,2,118.941485,1216,-inf
0,1058,3,118.941485,1216,0
0,1059,2,119.355712,1190,-inf
0,1060,3,119.356712,1190,-0.0120594
0,1061,1,119.868597,1213,-5.144188307
0,1062,3,119.868597,1213,0
0,1063,0,120.00342,994,-inf
0,1064,0,120.047544,1237,-inf
0,1065,1,120.048544,1237,-0.0120594
0,1066,0,120.222902,668,-inf
0,1067,1,120.223902,668,-0.0140693
0,1068,1,120.65366,857,-6.046394229
0,1069,3,120.65366,857,0
0,1070,1,122.099671,1222,-17.43802505
0,1071,3,122.100671,1222,-0.0120594
0,1072,0,122.251981,1247,-inf
0,1073,0,122.524366,1232,-inf
0,1074,0,122.578187,1255,-inf
0,1075,1,122.579187,1255,-0.0160792
0,1076,1,122.753285,1202,-2.799356562
0,1077,3,122.754285,1202,-0.0160792
0,1078,1,122.936044,668,-2.557221899
0,1079,3,122.937044,668,-0.0140693
0,1080,1,123.036829,994,-1.203347229
0,1081,3,123.037829,994,-0.0120594
0,1082,0,123.102795,1259,-inf
0,1083,1,123.103795,1259,-0.0120594
0,1084,1,123.323617,1259,-2.650921427
0,1085,3,123.324617,1259,-0.0120594
0,1086,0,123.791218,1253,-inf
0,1087,1,124.259976,1237,-5.652940225
0,1088,3,124.260976,1237,-0.0120594
0,1089,0,124.449546,1185,-inf
0,1090,1,124.679251,1185,-2.770104477
0,1091,3,124.679251,1185,0
0,1092,0,124.709464,1181,-0.3957471335
0,1093,0,124.885739,1278,-inf
0,1094,1,124.886739,1278,-0.0140693
0,1095,1,125.178265,1255,-4.101566752
0,1096,3,125.179265,1255,-0.0140693
0,1097,1,125.196602,1181,-0.2090738178
0,1098,3,125.196602,1181,0
0,1099,2,125.339025,1253,-inf
0,1100,3,125.340025,1253,-0.0100495
0,1101,0,125.432224,1281,-inf
0,1102,1,125.433224,1281,-0.0100495
0,1103,1,125.519246,1232,-0.864478089
0,1104,3,125.520246,1232,-0.0100495
0,1105,1,125.556257,1278,-0.2895140356
0,1106,3,125.557257,1278,-0.0080396
0,1107,0,125.85222,1283,-inf
0,1108,0,126.994326,1291,-inf
0,1109,0,127.182631,1287,-inf
0,1110,1,127.359232,1287,-2.129702099
0,1111,3,127.360232,1287,-0.0120594
0,1112,0,127.677043,1303,-inf
0,1113,1,127.678043,1303,-0.0120594
0,1114,0,127.68672,1304,-inf
0,1115,1,127.68772,1304,-0.0140693
0,1116,0,128.140256,1311,-inf
0,1117,1,128.141256,1311,-0.0160792
0,1118,1,128.154865,1247,-0.2188218328
0,1119,3,128.155865,1247,-0.0160792
0,1120,0,128.313258,1023,-inf
0,1121,2,128.631837,1023,-inf
0,1122,3,128.631837,1023,0
0,1123,0,128.695137,1321,-inf
0,1124,1,128.696137,1321,-0.0160792
0,1125,1,129.162158,1283,-7.493244863
0,1126,3,129.162158,1283,0
0,1127,1,129.448206,1281,-4.024495126
0,1128,3,129.449206,1281,-0.0140693
0,1129,0,129.489854,662,-1.112012911
0,1130,1,129.490854,662,-0.0140693
0,1131,0,129.592598,1331,-inf
0,1132,1,129.593598,1331,-0.0160792
0,1133,0,129.897422,1299,-inf
0,1134,1,129.928226,1321,-0.5572166364
0,1135,3,129.929226,1321,-0.0180891
0,1136,0,130.032599,1325,-inf
0,1137,0,130.151408,1334,-inf
0,1138,1,130.152408,1334,-0.020099
0,1139,1,130.307111,662,-3.109375597
0,1140,3,130.308111,662,-0.020099
0,1141,1,130.406034,1325,-1.771338939
0,1142,3,130.406034,1325,0
0,1143,0,130.738687,1337,-inf
0,1144,0,130.767162,1338,-inf
0,1145,0,130.98287,1333,-inf
0,1146,1,131.036523,1334,-1.186208812
0,1147,3,131.037523,1334,-0.0221089
0,1148,0,131.151058,1346,-inf
0,1149,1,131.152058,1346,-0.0221089
0,1150,1,131.293784,1311,-3.133405961
0,1151,3,131.294784,1311,-0.0221089
0,1152,2,131.402716,1333,-inf
0,1153,3,131.402716,1333,0
0,1154,1,131.58101,1337,-3.225177995
0,1155,3,131.58201,1337,-0.0180891
0,1156,1,131.676972,1331,-1.52691299
0,1157,3,131.677972,1331,-0.0160792
0,1158,0,132.135271,1356,-inf
0,1159,1,132.136271,1356,-0.0160792
0,1160,1,132.546664,1338,-6.598791126
0,1161,3,132.546664,1338,0
0,1162,1,132.68594,1304,-1.959515827
0,1163,3,132.68694,1304,-0.0140693
0,1164,0,132.905672,1304,-2.639964001
0,1165,0,133.054708,745,-inf
0,1166,1,133.315758,1356,-4.19747516
0,1167,3,133.316758,1356,-0.0160792
0,1168,1,133.756641,1303,-6.188845892
0,1169,3,133.757641,1303,-0.0140693
0,1170,0,133.84377,1368,-inf
0,1171,1,133.84477,1368,-0.0140693
0,1172,1,134.120807,1368,-3.883647364
0,1173,3,134.121807,1368,-0.0140693
0,1174,0,134.414768,1370,-inf
0,1175,1,134.415768,1370,-0.0140693
0,1176,1,134.464382,1291,-0.6839649502
0,1177,3,134.465382,1291,-0.0140693
0,1178,1,134.549241,1304,-1.011289225
0,1179,3,134.550241,1304,-0.0120594
0,1180,0,134.881207,1378,-inf
0,1181,1,134.882207,1378,-0.0120594
0,1182,0,135.487261,1360,-inf
0,1183,1,135.578771,1360,-1.287481643
0,1184,3,135.578771,1360,0
0,1185,0,135.684501,1273,-inf
0,1186,1,135.692972,1273,-0.1191810403
0,1187,3,135.692972,1273,0
0,1188,1,135.69686,1378,-0.0468869472
0,1189,3,135.69786,1378,-0.0120594
0,1190,1,135.721689,1299,-0.2394695355
0,1191,3,135.722689,1299,-0.0100495
0,1192,1,135.734182,745,-0.0923991228
0,1193,3,135.735182,745,-0.0080396
0,1194,1,136.00986,1370,-1.656225937
0,1195,3,136.01086,1370,-0.0060297
0,1196,1,136.363258,1346,-1.41656948
0,1197,3,136.364258,1346,-0.0040198
0,1198,0,136.366402,1389,-inf
0,1199,1,136.367402,1389,-0.0040198
0,1200,1,136.48223,1389,-0.4615855944
0,1201,3,136.48323,1389,-0.0040198
0,1202,0,136.564025,1392,-inf
0,1203,1,136.565025,1392,-0.0040198
0,1204,1,136.797041,1392,-0.9326579168
0,1205,3,136.798041,1392,-0.0040198
0,1206,0,136.838177,1370,-0.0889425164
0,1207,0,136.839362,1395,-inf
0,1208,1,136.840362,1395,-0.0060297
0,1209,1,137.270654,1370,-2.594531672
0,1210,3,137.271654,1370,-0.0060297
0,1211,1,137.367268,1395,-0.3843491572
0,1212,3,137.368268,1395,-0.0040198
0,1213,0,138.011651,1407,-inf
0,1214,1,138.012651,1407,-0.0040198
0,1215,0,138.39505,1346,-1.55747542
0,1216,1,138.490258,1407,-0.5740756776
0,1217,3,138.491258,1407,-0.0060297
0,1218,0,138.802959,1417,-inf
0,1219,0,139.048754,1424,-inf
0,1220,1,139.049754,1424,-0.0080396
0,1221,1,139.647119,1417,-4.802575654
0,1222,3,139.648119,1417,-0.0080396
0,1223,0,139.784325,1422,-inf
0,1224,0,140.157959,1421,-inf
0,1225,1,140.28887,1421,-1.315590094
0,1226,3,140.28887,1421,0
0,1227,1,140.3479,1346,-0.474577588
0,1228,3,140.3479,1346,0
0,1229,0,140.585046,1438,-inf
0,1230,1,140.586046,1438,-0.0080396
0,1231,0,140.813692,1443,-inf
0,1232,1,140.814692,1443,-0.0100495
0,1233,0,141.042425,1445,-inf
0,1234,0,141.097421,1447,-inf
0,1235,1,141.098421,1447,-0.0140693
0,1236,1,141.125724,1438,-0.3841340979
0,1237,3,141.126724,1438,-0.0140693
0,1238,1,141.293597,1445,-2.012388256
0,1239,3,141.294597,1445,-0.0120594
0,1240,0,141.625311,1452,-inf
0,1241,0,141.804309,1289,-inf
0,1242,0,141.927267,1412,-inf
0,1243,1,142.103979,1422,-2.84138759
0,1244,3,142.104979,1422,-0.0160792
0,1245,1,142.205904,1289,-1.419944103
0,1246,3,142.205904,1289,0
0,1247,1,143.308369,1443,-13.29506642
0,1248,3,143.309369,1443,-0.0120594
0,1249,1,143.404035,1452,-0.951345967
0,1250,3,143.404035,1452,0
0,1251,0,143.504583,92,-2.139561391
0,1252,1,143.505583,92,-0.0100495
0,1253,1,143.594157,1447,-0.890124413
0,1254,3,143.595157,1447,-0.0100495
0,1255,0,143.772198,1444,-inf
0,1256,0,143.877098,521,-inf
0,1257,1,143.878065,521,-0.0116614398
0,1258,3,143.878065,521,0
0,1259,1,144.468335,1424,-5.931918365
0,1260,3,144.469335,1424,-0.0100495
0,1261,0,144.507483,1486,-inf
0,1262,1,144.508483,1486,-0.0100495
0,1263,1,144.585484,92,-0.7738215495
0,1264,3,144.586484,92,-0.0100495
0,1265,0,144.710607,1471,-inf
0,1266,0,144.988042,1488,-inf
0,1267,1,144.989042,1488,-0.0120594
0,1268,0,145.085924,1459,-inf
0,1269,1,145.149903,1471,-0.9001397447
0,1270,3,145.149903,1471,0
0,1271,1,145.381273,1444,-2.790183378
0,1272,3,145.381273,1444,0
0,1273,1,145.457194,1486,-0.7629680895
0,1274,3,145.458194,1486,-0.0100495
0,1275,0,145.859653,1486,-3.231584366
0,1276,0,145.906333,1501,-inf
0,1277,1,145.907333,1501,-0.0120594
0,1278,2,146.196142,1412,-inf
0,1279,3,146.197142,1412,-0.0120594
0,1280,0,146.850747,1468,-inf
0,1281,0,147.032793,1489,-inf
0,1282,0,147.195625,1512,-inf
0,1283,1,147.196625,1512,-0.0160792
0,1284,0,147.209306,1495,-inf
0,1285,1,147.281209,1468,-1.300660557
0,1286,3,147.281209,1468,0
0,1287,0,147.297681,1515,-inf
0,1288,1,147.298681,1515,-0.0180891
0,1289,0,147.308923,1482,-inf
0,1290,1,147.693286,1495,-7.725311937
0,1291,3,147.694286,1495,-0.020099
0,1292,0,147.915739,1517,-inf
0,1293,1,147.922741,1488,-0.140733198
0,1294,3,147.923741,1488,-0.020099
0,1295,0,147.939518,1381,-inf
0,1296,2,147.950375,1381,-inf
0,1297,3,147.950375,1381,0
0,1298,1,148.218305,1501,-4.846612563
0,1299,3,148.219305,1501,-0.0180891
0,1300,1,148.257828,1459,-0.6194190216
0,1301,3,148.257828,1459,0
0,1302,1,148.839383,1515,-8.182071762
0,1303,3,148.840383,1515,-0.0140693
0,1304,2,149.262192,1517,-inf
0,1305,3,149.262192,1517,0
0,1306,1,149.509534,1512,-2.485663429
0,1307,3,149.510534,1512,-0.0100495
0,1308,0,150.031027,1526,-inf
0,1309,0,150.235681,1533,-inf
0,1310,1,150.282177,1533,-0.5607138624
0,1311,3,150.283177,1533,-0.0120594
0,1312,0,150.294754,357,-inf
0,1313,1,150.342327,357,-0.5737018362
0,1314,3,150.343327,357,-0.0120594
0,1315,1,150.362892,1486,-0.1966184675
0,1316,3,150.362892,1486,0
0,1317,0,150.610626,1543,-inf
0,1318,1,150.611626,1543,-0.0100495
0,1319,1,151.099016,1489,-4.898025805
0,1320,3,151.099016,1489,0
0,1321,1,151.220802,1543,-0.9791107256
0,1322,3,151.221802,1543,-0.0080396
0,1323,0,151.258955,1549,-inf
0,1324,2,151.259955,1549,-inf
0,1325,0,151.54603,1553,-inf
0,1326,2,151.54703,1553,-inf
0,1327,0,151.64392,1495,-1.013192395
0,1328,0,151.696282,1555,-inf
0,1329,1,151.697282,1555,-0.0140693
0,1330,1,151.723587,1482,-0.3700929365
0,1331,3,151.724587,1482,-0.0140693
0,1332,1,151.753063,1526,-0.3434034744
0,1333,3,151.754063,1526,-0.0120594
0,1334,0,151.763909,1556,-inf
0,1335,1,151.764909,1556,-0.0120594
0,1336,0,152.477877,1562,-inf
0,1337,1,152.478877,1562,-0.0140693
0,1338,1,152.633332,1555,-2.173073731
0,1339,3,152.634332,1555,-0.0140693
0,1340,0,152.657632,772,-inf
0,1341,0,152.940409,1550,-inf
0,1342,0,153.07526,1536,-inf
0,1343,0,153.178958,1568,-inf
0,1344,1,153.179958,1568,-0.020099
0,1345,1,153.41321,1556,-4.688131948
0,1346,3,153.41421,1556,-0.020099
0,1347,1,153.5071,1495,-1.680296499
0,1348,3,153.5071,1495,0
0,1349,1,153.57125,1553,-1.03148068
0,1350,3,153.57225,1553,-0.0160792
0,1351,0,153.677364,1574,-inf
0,1352,1,153.678364,1574,-0.0160792
0,1353,1,153.83116,1574,-2.456837443
0,1354,3,153.83216,1574,-0.0160792
0,1355,0,153.865731,1577,-inf
0,1356,1,153.86673,1577,-0.0160631208
0,1357,0,153.895514,1578,-inf
0,1358,1,153.896514,1578,-0.0180891
0,1359,1,154.057095,1562,-2.904765767
0,1360,3,154.058095,1562,-0.0180891
0,1361,0,154.130731,1583,-inf
0,1362,1,154.131731,1583,-0.0180891
0,1363,0,154.456007,1588,-inf
0,1364,1,154.457007,1588,-0.020099
0,1365,1,154.730973,1550,-5.506442634
0,1366,3,154.731973,1550,-0.020099
0,1367,1,154.897268,1578,-2.990037784
0,1368,3,154.898268,1578,-0.0180891
0,1369,0,154.922154,1595,-inf
0,1370,1,154.923154,1595,-0.0180891
0,1371,2,155.070166,1549,-inf
0,1372,3,155.071166,1549,-0.0180891
0,1373,0,155.37072,1602,-inf
0,1374,1,155.37172,1602,-0.0180891
0,1375,1,155.606201,1536,-4.241550257
0,1376,3,155.606201,1536,0
0,1377,1,155.64802,1577,-0.6724160648
0,1378,3,155.64902,1577,-0.0160792
0,1379,1,155.973897,1602,-4.570791976
0,1380,3,155.974897,1602,-0.0140693
0,1381,0,156.34153,1612,-inf
0,1382,1,156.34253,1612,-0.0140693
0,1383,0,156.51496,1614,-inf
0,1384,1,156.51596,1614,-0.0160792
0,1385,1,157.079211,1595,-9.056625479
0,1386,3,157.080211,1595,-0.0160792
0,1387,1,157.081842,772,-0.0229470283
0,1388,3,157.082842,772,-0.0140693
0,1389,0,157.140322,1589,-inf
0,1390,0,157.185407,1609,-inf
0,1391,0,157.332026,1572,-inf
0,1392,0,157.378638,1575,-inf
0,1393,1,157.56274,1568,-3.700266098
0,1394,3,157.56374,1568,-0.020099
0,1395,0,157.689127,1617,-inf
0,1396,0,157.791217,1625,-inf
0,1397,1,157.792217,1625,-0.0221089
0,1398,0,158.109099,1602,-7.02725447
0,1399,1,158.351599,1589,-5.848809
0,1400,3,158.352599,1589,-0.0241188
0,1401,0,158.486081,1634,-inf
0,1402,1,158.487081,1634,-0.0241188
0,1403,0,158.55606,1558,-inf
0,1404,1,158.685392,1602,-3.379277028
0,1405,3,158.685392,1602,0
0,1406,1,158.695102,1583,-0.234193548
0,1407,3,158.696102,1583,-0.0241188
0,1408,1,158.827664,1558,-2.908691102
0,1409,3,158.828664,1558,-0.0221089
0,1410,1,158.83884,1572,-0.204527424
0,1411,3,158.83984,1572,-0.020099
0,1412,1,158.84595,1575,-0.110524401
0,1413,3,158.84695,1575,-0.0180891
0,1414,1,158.901778,1609,-0.8815903776
