scientificName,scientificNameGenBank,class,order,family,genus,dbid,gbAccession,gene,length,organelle,catalogNumber,country,publishedAs,publishedIn,publishedBy,date,decimalLatitude,decimalLongitude
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684361,MZ504479.1,coi,681,mitochondrion,26202,Brazil: Xingu- Volta Grande- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.583611,-51.823056
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684349,MZ504473.1,coi,657,mitochondrion,1767,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.842072,-52.751328
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684325,MZ504461.1,coi,654,mitochondrion,1649,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.8193,-52.612814
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684341,MZ504469.1,coi,651,mitochondrion,23158,Brazil: Iriri-Xingu- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.823611,-52.678611
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684351,MZ504474.1,coi,645,mitochondrion,24594,Brazil: Xingu- Tijucaquara-Volta Grande- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.143889,-51.603056
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684365,MZ504481.1,coi,516,mitochondrion,2042,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.868097,-52.896144
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684337,MZ504467.1,coi,651,mitochondrion,1653,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.8193,-52.612814
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684333,MZ504465.1,coi,657,mitochondrion,1764,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.842072,-52.751328
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684339,MZ504468.1,coi,669,mitochondrion,1655,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.8193,-52.612814
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684347,MZ504472.1,coi,669,mitochondrion,1654,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.8193,-52.612814
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684359,MZ504478.1,coi,681,mitochondrion,26128,Brazil: Bacajaí- Volta Grande Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.586944,-51.766667
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684335,MZ504466.1,coi,627,mitochondrion,23655,Brazil: Bacajaí- Volta Grande Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.591667,-51.765556
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684345,MZ504471.1,coi,666,mitochondrion,26005,Brazil: Xingu- Volta Grande- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.382222,-51.736389
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684331,MZ504464.1,coi,657,mitochondrion,1651,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.8193,-52.612814
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684367,MZ504482.1,coi,635,mitochondrion,1650,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.8193,-52.612814
Geophagus_sp.4,Geophagus sp. 4,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684571,MZ504584.1,coi,648,mitochondrion,11550,Brazil: Tapajós-upper Itaituba Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.548861,-56.269083
Geophagus_sp.4,Geophagus sp. 4,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684575,MZ504586.1,coi,644,mitochondrion,11555,Brazil: Tapajós-upper Itaituba Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.548861,-56.269083
Geophagus_sp.4,Geophagus sp. 4,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684573,MZ504585.1,coi,657,mitochondrion,11781,Brazil: Tapajós-upper Itaituba Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.548861,-56.269083
Geophagus_sp.5,Geophagus sp. 5,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684593,MZ504595.1,coi,633,mitochondrion,7033,Brazil: Machado- Calama-Rondônia,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.083083,-62.876194
Geophagus_sp.5,Geophagus sp. 5,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684567,MZ504582.1,coi,642,mitochondrion,14925,Brazil: Aripuanã- below Dardanelos Mato Grosso,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.782647,-59.366533
Geophagus_sp.5,Geophagus sp. 5,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684569,MZ504583.1,coi,638,mitochondrion,104576,Brazil: Tapajós- Lower Aveiro Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.102939,-55.1097
Geophagus_sp.5,Geophagus sp. 5,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684565,MZ504581.1,coi,652,mitochondrion,14924,Brazil: Aripuanã- below Dardanelos Mato Grosso,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.782647,-59.366533
Geophagus_sp.6,Geophagus sp. 6,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684605,MZ504601.1,coi,624,mitochondrion,2189,Brazil: Azul- Teles Pires- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.247236,-55.983425
Geophagus_sp.6,Geophagus sp. 6,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684595,MZ504596.1,coi,648,mitochondrion,2160,Brazil: Azul- Teles Pires- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.247236,-55.983425
Geophagus_sp.6,Geophagus sp. 6,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684607,MZ504602.1,coi,624,mitochondrion,2187,Brazil: Azul- Teles Pires- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.247236,-55.983425
Geophagus_sp.6,Geophagus sp. 6,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684597,MZ504597.1,coi,630,mitochondrion,2183,Brazil: Azul- Teles Pires- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.247236,-55.983425
Geophagus_sp.6,Geophagus sp. 6,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684599,MZ504598.1,coi,624,mitochondrion,2184,Brazil: Azul- Teles Pires- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.247236,-55.983425
Geophagus_sp.6,Geophagus sp. 6,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684601,MZ504599.1,coi,624,mitochondrion,2186,Brazil: Azul- Teles Pires- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.247236,-55.983425
Geophagus_sp.6,Geophagus sp. 6,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684603,MZ504600.1,coi,624,mitochondrion,2188,Brazil: Azul- Teles Pires- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.247236,-55.983425
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,2037389531,MZ051272.1,coi,840,mitochondrion,GFSU14-099,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Saut Wayo",Genetic landscape clustering of a large DNA barcoding data set reveals shared patterns of genetic divergence among freshwater fishes of the Maroni Basin,Mol Ecol Resour (2021) In press,"Papa,Y.",19-MAY-2021,2.6769,-53.9993
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,339769723,JN026710.1,coi,658,mitochondrion,GESU-Petshop-1,,Genetic calibration of species diversity among North America's freshwater fishes,"Proc. Natl. Acad. Sci. U.S.A. 108 (26), 10602-10607 (2011)","April,J.",18-JUL-2011,,
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,1108491267,KU568829.1,coi,648,mitochondrion,ES12-AT028,"South Africa: Western Cape, Cape Town, Tyger Valley",DNA barcoding of ornamental freshwater fish from South Africa,Unpublished,"Van Der Walt,K.-A.",20-JAN-2017,,
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,2037389085,MZ051049.1,coi,649,mitochondrion,GF15-051,"French Guiana: Maripasoula, Lawa River, Taluen",Genetic landscape clustering of a large DNA barcoding data set reveals shared patterns of genetic divergence among freshwater fishes of the Maroni Basin,Mol Ecol Resour (2021) In press,"Papa,Y.",19-MAY-2021,3.3833,-54.0553
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,2037390019,MZ051516.1,coi,651,mitochondrion,GF15-202,"French Guiana: Maripasoula, Tampok River, Cayode, upstream of Teime",Genetic landscape clustering of a large DNA barcoding data set reveals shared patterns of genetic divergence among freshwater fishes of the Maroni Basin,Mol Ecol Resour (2021) In press,"Papa,Y.",19-MAY-2021,3.3901,-53.926
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,1108491269,KU568830.1,coi,652,mitochondrion,ES12-AT027,"South Africa: Western Cape, Cape Town, Tyger Valley",DNA barcoding of ornamental freshwater fish from South Africa,Unpublished,"Van Der Walt,K.-A.",20-JAN-2017,,
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,339769721,JN026709.1,coi,658,mitochondrion,GESU-Petshop-2,,Genetic calibration of species diversity among North America's freshwater fishes,"Proc. Natl. Acad. Sci. U.S.A. 108 (26), 10602-10607 (2011)","April,J.",18-JUL-2011,,
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,2037390085,MZ051549.1,coi,651,mitochondrion,GF15-022,"French Guiana: Maripasoula, Lawa River, Taluen",Genetic landscape clustering of a large DNA barcoding data set reveals shared patterns of genetic divergence among freshwater fishes of the Maroni Basin,Mol Ecol Resour (2021) In press,"Papa,Y.",19-MAY-2021,3.3833,-54.0553
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,2037389133,MZ051073.1,coi,839,mitochondrion,GFSU14-299,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Langa Sula",Genetic landscape clustering of a large DNA barcoding data set reveals shared patterns of genetic divergence among freshwater fishes of the Maroni Basin,Mol Ecol Resour (2021) In press,"Papa,Y.",19-MAY-2021,2.8586,-53.9773
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,2037390089,MZ051551.1,coi,630,mitochondrion,GF15-218,"French Guiana: Maripasoula, Maroni River, Tampoc River, Cayode Village",Genetic landscape clustering of a large DNA barcoding data set reveals shared patterns of genetic divergence among freshwater fishes of the Maroni Basin,Mol Ecol Resour (2021) In press,"Papa,Y.",19-MAY-2021,3.3901,-53.926
Geophagus_surinamensis,Geophagus surinamensis,Teleostei,Cichliformes,Cichlidae,Geophagus,2037389359,MZ051186.1,coi,838,mitochondrion,GFSU14-300,"French Guiana: St-Laurent-du-Maroni, Upper Maroni, Marouini River, Langa Sula",Genetic landscape clustering of a large DNA barcoding data set reveals shared patterns of genetic divergence among freshwater fishes of the Maroni Basin,Mol Ecol Resour (2021) In press,"Papa,Y.",19-MAY-2021,2.8586,-53.9773
Geophagus_sveni,Geophagus sveni,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869663,OR732928.1,coi,620,mitochondrion,430_TOC,"Brazil: Tocantins, North, Lajeado, upstream of the dam","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-9.797,-48.376
Geophagus_sveni,Geophagus sveni,Teleostei,Cichliformes,Cichlidae,Geophagus,1615699235,MH780911.1,coi,657,mitochondrion,LGEP-452,,"Morphological and molecular identification of Geophagus sveni Lucinda, Lucena & Assis, 2010 (Cichlidae, Cichliformes) from the Parana river basin, Argentina","Check List 14 (6), 1053-1058 (2018)","Benitez,M.F.",20-APR-2019,,
Geophagus_sveni,Geophagus sveni,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869661,OR732927.1,coi,620,mitochondrion,435_TOC,"Brazil: Tocantins, North, Lajeado, upstream of the dam","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-9.797,-48.376
Geophagus_sveni,Geophagus sveni,Teleostei,Cichliformes,Cichlidae,Geophagus,1635479549,MK012088.1,coi,657,mitochondrion,LBP-17378,"Brazil: Riacho sem nome, Palmas/TO","Morphological and molecular identification of Gephagus sveni Lucinda, Lucena & Assis, 2010 (Cichlidae, Perciformes) in the Parana River basin, Argentina",Check List (2018) In press,"Benitez,M.",14-MAY-2019,-10.13322,-48.31472
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684133,MZ504365.1,coi,651,mitochondrion,29627,Brazil: São Gabriel da Cachoeira- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.137344,-67.083906
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684115,MZ504356.1,coi,699,mitochondrion,14111,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684127,MZ504362.1,coi,651,mitochondrion,15675,Brazil: Barcelos- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.942103,-62.929917
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684119,MZ504358.1,coi,699,mitochondrion,14119,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684121,MZ504359.1,coi,699,mitochondrion,14121,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684117,MZ504357.1,coi,699,mitochondrion,14115,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684125,MZ504361.1,coi,628,mitochondrion,14177,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684123,MZ504360.1,coi,648,mitochondrion,14118,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684129,MZ504363.1,coi,648,mitochondrion,15676,Brazil: Barcelos- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.942103,-62.929917
Geophagus_winemilleri,Geophagus winemilleri,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684131,MZ504364.1,coi,699,mitochondrion,12378,Brazil: São Gabriel da Cachoeira- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,0.507869,-67.301183
