LEVEL	NAME	ROLLUP	ASSIGN	TAXID	REL_ABU
species	Rhodomicrobium vannielii	1	1	1069	0.0000
species	Bordetella sp. N	1	1	1746199	0.0000
species	Rhodospirillum rubrum	1	1	1085	0.0000
species	Citrobacter sp. MGH 55	1	1	1439319	0.0000
species	Caldithrix abyssi	1	1	187145	0.0000
species	Facklamia ignava	1	1	137730	0.0000
species	Pseudomonas fuscovaginae	1	1	50340	0.0000
species	Bacillus pumilus	1	1	1408	0.0000
species	Alteromonadaceae bacterium Bs12	1	1	1304902	0.0000
species	Bacillus licheniformis	1	1	1402	0.0000
species	Bacillus mycoides	1	1	1405	0.0000
species	Staphylococcus sp. HMSC035F11	1	1	1715097	0.0000
species	Pseudomonas sp. HMSC071F02	1	1	1715090	0.0000
species	Staphylococcus sp. HMSC058D09	1	1	1715091	0.0000
species	Staphylococcus sp. HMSC077B09	1	1	1715099	0.0000
species	Granulosicoccus antarcticus	1	1	437505	0.0000
species	Pseudooceanicola atlanticus	1	1	1461694	0.0000
species	Pseudomonas saudiphocaensis	1	1	1499686	0.0000
species	Planococcus massiliensis	1	1	1499687	0.0000
species	Ochrobactrum sp. EGD-AQ16	1	1	1390361	0.0000
species	Luminiphilus syltensis	1	1	1341119	0.0000
species	Acholeplasma brassicae	1	1	61635	0.0000
species	Bradyrhizobium sp. BTAi1	1	1	288000	0.0000
species	Enterovibrio pacificus	1	1	1080227	0.0000
species	Ensifer sp. LC163	1	1	1120652	0.0000
species	Clostridium acidisoli	1	1	91624	0.0000
species	Megasphaera sp. An286	1	1	1965622	0.0000
species	Bacillus niameyensis	1	1	1522308	0.0000
species	Enterobacteria phage YYZ-2008	1	1	564886	0.0000
species	Salinarimonas rosea	1	1	552063	0.0000
species	Pseudomonas sp. HMSC072F09	1	1	1715149	0.0000
species	Caenispirillum salinarum	1	1	859058	0.0000
species	Pantoea sp. AS-PWVM4	1	1	1332069	0.0000
species	Enterobacter cloacae complex sp. GN05729	1	1	1870956	0.0000
species	Fictibacillus macauensis	1	1	245160	0.0000
species	Haematobacter genomosp. 1	1	1	366618	0.0000
species	Ventosimonas gracilis	1	1	1680762	0.0000
species	Sphingomonas koreensis	1	1	93064	0.0000
species	Sandaracinus amylolyticus	1	1	927083	0.0000
species	Streptococcus marmotae	1	1	1825069	0.0000
species	Paraburkholderia phenazinium	1	1	60549	0.0000
species	Prosthecomicrobium hirschii	1	1	665126	0.0000
species	Xenorhabdus hominickii	1	1	351679	0.0000
species	Alistipes sp. An66	1	1	1965650	0.0000
species	Propionispira raffinosivorans	1	1	86959	0.0000
species	Halarchaeum acidiphilum	1	1	489138	0.0000
species	Mesorhizobium sp. ORS3428	1	1	1505936	0.0000
species	Chrysiogenes arsenatis	1	1	309797	0.0000
species	Lactobacillus crustorum	1	1	392416	0.0000
species	Staphylococcus phage B236	1	1	1636205	0.0000
species	Roseovarius halotolerans	1	1	505353	0.0000
species	Tepidicaulis marinus	1	1	1333998	0.0000
species	Croceicoccus mobilis	1	1	1703339	0.0000
species	Anaplasma phagocytophilum	1	1	948	0.0000
species	Desulfotomaculum acetoxidans	1	1	58138	0.0000
species	Sphingobium sp. TKS	1	1	1315974	0.0000
species	Parvularcula bermudensis	1	1	208216	0.0000
species	Magnetospirillum magneticum	1	1	84159	0.0000
species	Methylomarinum vadi	1	1	438855	0.0000
species	Tetraselmis viridis virus S20	1	1	754070	0.0000
species	Caulobacteraceae bacterium PMMR1	1	1	1382303	0.0000
species	Pseudomonas sp. PH1b	1	1	1397282	0.0000
species	Ochrobactrum rhizosphaerae	1	1	571254	0.0000
species	Dietzia cinnamea	1	1	321318	0.0000
species	Pseudomonas sp. TCU-HL1	1	1	1856685	0.0000
species	Hyphomonas jannaschiana	1	1	86	0.0000
species	Staphylococcus sp. HMSC061H04	1	1	1739521	0.0000
species	Rhizobium etli	1	1	29449	0.0000
species	Wolbachia endosymbiont of Cimex lectularius	1	1	246273	0.0000
species	Alkalibacterium sp. AK22	1	1	1229520	0.0000
species	Xanthomonas albilineans	1	1	29447	0.0000
species	Lactonifactor longoviformis	1	1	341220	0.0000
species	Alloiococcus otitis	1	1	1652	0.0000
species	Providencia rettgeri	1	1	587	0.0000
species	Providencia stuartii	1	1	588	0.0000
species	Pseudomonas synxantha	1	1	47883	0.0000
species	Propionibacterium sp. KPL1847	1	1	1203574	0.0000
species	Enterobacter xiangfangensis	1	1	1296536	0.0000
species	Salinicoccus alkaliphilus	1	1	148453	0.0000
species	Bacillus subterraneus	1	1	285983	0.0000
species	Klebsiella sp. HMSC16A12	1	1	1581108	0.0000
species	Legionella feeleii	1	1	453	0.0000
species	Rhizobium sp. Root482	1	1	1736543	0.0000
species	Nioella sediminis	1	1	1912092	0.0000
species	Halomonas utahensis	1	1	86177	0.0000
species	Orrella dioscoreae	1	1	1851544	0.0000
species	Ruminococcus callidus	1	1	40519	0.0000
species	Streptococcus azizii	1	1	1579424	0.0000
species	Clostridium sp. Ade.TY	1	1	1391647	0.0000
species	Tepidibacter thalassicus	1	1	214905	0.0000
species	Aeromonas veronii	1	1	654	0.0000
species	Aeromonas media	1	1	651	0.0000
species	Sphingorhabdus marina	1	1	394732	0.0000
species	Alloscardovia macacae	1	1	1160091	0.0000
species	Bacillus sp. URHB0009	1	1	1298866	0.0000
species	Vibrio nigripulchritudo	1	1	28173	0.0000
species	Bartonella henselae	1	1	38323	0.0000
species	Aureimonas sp. Leaf460	1	1	1736384	0.0000
species	Tateyamaria sp. ANG-S1	1	1	1577905	0.0000
species	Leisingera sp. ANG-S5	1	1	1577901	0.0000
species	Labrenzia suaedae	1	1	735517	0.0000
species	Erwinia tracheiphila	1	1	65700	0.0000
species	Acinetobacter populi	1	1	1582270	0.0000
species	Rhizobium sp. PDO1-076	1	1	1125979	0.0000
species	Streptococcus sp. 343_SSPC	1	1	1579342	0.0000
species	Streptococcus sp. 263_SSPC	1	1	1579343	0.0000
species	Aerococcus urinaeequi	1	1	51665	0.0000
species	Rhizobium sp. RU33A	1	1	1907413	0.0000
species	Corynebacterium kroppenstedtii	1	1	161879	0.0000
species	Rhizobium marinum	1	1	1496690	0.0000
species	Shewanella frigidimarina	1	1	56812	0.0000
species	Pseudooctadecabacter jejudonensis	1	1	1391910	0.0000
species	Pseudomonas alcaliphila	1	1	101564	0.0000
species	Flavobacterium columnare	1	1	996	0.0000
species	Bacillus sp. EAC	1	1	1978338	0.0000
species	Chromatiaceae bacterium 2141T.STBD.0c.01a	1	1	1978339	0.0000
species	Bernardetia litoralis	1	1	999	0.0000
species	Pirellula staleyi	1	1	125	0.0000
species	Kosakonia cowanii	1	1	208223	0.0000
species	Isosphaera pallida	1	1	128	0.0000
species	Citreicella sp. 357	1	1	766499	0.0000
species	Paenibacillus sp. UNC451MF	1	1	1449063	0.0000
species	Thioclava atlantica	1	1	1317124	0.0000
species	Staphylococcus sp. HMSC066G04	1	1	1739354	0.0000
species	Alkanindiges sp. H1	1	1	1907941	0.0000
species	Bosea sp. BIWAKO-01	1	1	506668	0.0000
species	Roseovarius aestuarii	1	1	475083	0.0000
species	Ensifer sp. USDA 6670	1	1	936134	0.0000
species	Desulfotomaculum gibsoniae	1	1	102134	0.0000
species	Staphylococcus sp. HMSC065E08	1	1	1739510	0.0000
species	Pseudomonas sp. HMSC065H01	1	1	1739516	0.0000
species	Listeria grayi	1	1	1641	0.0000
species	Listeria seeligeri	1	1	1640	0.0000
species	Listeria welshimeri	1	1	1643	0.0000
species	Aneurinibacillus tyrosinisolvens	1	1	1443435	0.0000
species	Hyphomicrobium sulfonivorans	1	1	121290	0.0000
species	Psychromonas sp. CNPT3	1	1	314282	0.0000
species	[Haemophilus] ducreyi	1	1	730	0.0000
species	gamma proteobacterium HIMB30	1	1	751994	0.0000
species	Klebsiella sp. HMSC16C06	1	1	1581110	0.0000
species	Ruegeria pomeroyi	1	1	89184	0.0000
species	Thiobacimonas profunda	1	1	1229727	0.0000
species	Pseudomonas deceptionensis	1	1	882211	0.0000
species	Pseudomonas saudimassiliensis	1	1	1461581	0.0000
species	Thalassomonas actiniarum	1	1	485447	0.0000
species	Orenia metallireducens	1	1	1413210	0.0000
species	Roseovarius gaetbuli	1	1	1356575	0.0000
species	Devosia sp. Leaf420	1	1	1736374	0.0000
species	Candidatus Liberibacter americanus	1	1	309868	0.0000
species	Salinarchaeum sp. Harcht-Bsk1	1	1	1333523	0.0000
species	Bacillus solimangrovi	1	1	1305675	0.0000
species	Lutibacter profundi	1	1	1622118	0.0000
species	Agrobacterium tumefaciens	1	1	358	0.0000
species	Acinetobacter equi	1	1	1324350	0.0000
species	Yersinia pekkanenii	1	1	1288385	0.0000
species	Sinorhizobium medicae	1	1	110321	0.0000
species	Pseudooceanicola batsensis	1	1	314255	0.0000
species	Escherichia sp. KTE114	1	1	1169321	0.0000
species	Citrobacter sp. KTE151	1	1	1169322	0.0000
species	Bacillus gottheilii	1	1	859144	0.0000
species	Staphylococcus sp. HMSC70F07	1	1	1608897	0.0000
species	Phaeobacter inhibens	1	1	221822	0.0000
species	Roseburia faecis	1	1	301302	0.0000
species	Vibrionaceae bacterium NSCS20N07D	1	1	1755811	0.0000
species	Immundisolibacter cernigliae	1	1	1810504	0.0000
species	Rhizobium gallicum	1	1	56730	0.0000
species	Martelella sp. AD-3	1	1	686597	0.0000
species	Janthinobacterium sp. S3-2	1	1	1747903	0.0000
species	Streptococcus sp. OBRC6	1	1	936587	0.0000
species	Geobacter bremensis	1	1	60035	0.0000
species	Deinococcus frigens	1	1	249403	0.0000
species	Paramesorhizobium deserti	1	1	1494590	0.0000
species	Gemella bergeri	1	1	84136	0.0000
species	Bacillus endophyticus	1	1	135735	0.0000
species	Sporolactobacillus inulinus	1	1	2078	0.0000
species	Pseudonocardia autotrophica	1	1	2074	0.0000
species	Vibrio halioticoli	1	1	71388	0.0000
species	Bacillus weihaiensis	1	1	1547283	0.0000
species	Defluviitalea phaphyphila	1	1	1473580	0.0000
species	Bacillus sp. OV166	1	1	1882763	0.0000
species	Synechococcus sp. JA-2-3B'a(2-13)	1	1	321332	0.0000
species	Staphylococcus sp. HMSC061G12	1	1	1739441	0.0000
species	Pseudomonas sp. AP42	1	1	1535632	0.0000
species	Kandleria vitulina	1	1	1630	0.0000
species	Lactobacillus florum	1	1	640331	0.0000
species	Listeria ivanovii	1	1	1638	0.0000
species	Pannonibacter phragmitetus	1	1	121719	0.0000
species	Legionella quinlivanii	1	1	45073	0.0000
species	Acinetobacter sp. CIP-A165	1	1	40373	0.0000
species	Yersinia rohdei	1	1	29485	0.0000
species	Staphylococcus sp. HMSC73C01	1	1	1608901	0.0000
species	Hoeflea sp. BAL378	1	1	1547437	0.0000
species	Agrobacterium sp. D14	1	1	1336743	0.0000
species	Pseudomonas sp. EGD-AKN5	1	1	1524461	0.0000
species	Streptomyces sp. NRRL S-146	1	1	1463884	0.0000
species	Candidatus Thiodiazotropha endoloripes	1	1	1818881	0.0000
species	Bacillus sp. TD41	1	1	380263	0.0000
species	Pseudoalteromonas ulvae	1	1	107327	0.0000
species	Haemophilus parainfluenzae	1	1	729	0.0000
species	Methylobrevis pamukkalensis	1	1	1439726	0.0000
species	Citrobacter farmeri	1	1	67824	0.0000
species	Citrobacter sedlakii	1	1	67826	0.0000
species	Citrobacter werkmanii	1	1	67827	0.0000
species	Corynebacterium aurimucosum	1	1	169292	0.0000
species	Xenorhabdus beddingii	1	1	40578	0.0000
species	Lentzea albidocapillata	1	1	40571	0.0000
species	Xenorhabdus bovienii	1	1	40576	0.0000
species	Lactobacillus hordei	1	1	468911	0.0000
species	Commensalibacter sp. MX01	1	1	1208583	0.0000
species	Kosakonia radicincitans	1	1	283686	0.0000
species	Porphyrobacter donghaensis	1	1	267135	0.0000
species	Salinicola salarius	1	1	430457	0.0000
species	Geobacillus genomosp. 3	1	1	1921421	0.0000
species	Actinomyces massiliensis	1	1	461393	0.0000
species	Candidatus Achromatium palustre	1	1	1662188	0.0000
species	Acinetobacter calcoaceticus	1	1	471	0.0000
species	Lactococcus garvieae	1	1	1363	0.0000
species	Paraglaciecola polaris	1	1	222814	0.0000
species	Thioclava sediminum	1	1	1915319	0.0000
