"school";"gender";"age";"geread";"gevocab"
1329;"Male";123;3.3;2.4
1329;"Female";106;3.9;5.5
1329;"Female";114;6.4;8.9
1329;"Female";112;3.8;3.4
1329;"Male";104;1.7;1.8
1329;"Female";109;2.3;3
1329;"Female";112;2;1.8
1329;"Female";101;3.3;3
1329;"Male";105;3.8;2.5
1329;"Female";111;12;11.2
1329;"Male";118;4.9;3.3
1329;"Female";110;4.1;6.3
1329;"Female";112;3.8;4.6
1329;"Female";111;2.7;3
1329;"Female";112;8.7;11.2
1329;"Male";107;6.4;5.2
1329;"Male";101;7.6;7.4
1329;"Male";106;4;3
1329;"Female";115;4.3;3.8
1329;"Male";111;4.2;3.8
1329;"Female";101;2.9;5.7
1329;"Male";109;3.1;3.8
1329;"Female";101;3.1;3.9
1329;"Male";104;2;1.5
1329;"Male";110;4.1;3.3
1329;"Male";104;3.4;2.9
1329;"Male";110;6.4;5
1329;"Female";111;4.7;6.8
1329;"Female";111;4.1;4
1329;"Male";111;4.6;5
1329;"Female";111;5.1;3.7
1329;"Male";99;4.5;5.4
1329;"Male";104;3.3;4
1329;"Male";109;7;11
1329;"Female";109;3.1;3.7
1329;"Female";101;4;2.9
1329;"Male";108;4.3;2.8
1329;"Female";108;5.2;7.3
1329;"Female";102;2.9;4.2
1329;"Female";105;3.3;6.2
1329;"Male";105;2.8;2.3
1329;"Male";106;3.3;3.7
1329;"Male";109;1.9;1.1
1329;"Female";107;2.8;3
1329;"Male";108;3.8;4.5
1329;"Female";110;10.6;11.2
1329;"Female";110;6.4;6.2
1329;"Female";111;5;4.1
1329;"Male";112;4.8;3.2
1329;"Female";101;4.9;8.9
1385;"Female";119;2.7;1.5
1385;"Male";111;3.8;5
1385;"Male";103;2;2.8
1385;"Female";100;6.9;2.5
1385;"Female";110;2.2;2.4
1385;"Male";104;4.7;4.5
1385;"Female";119;2.1;2.9
1385;"Male";110;7.8;4.2
1385;"Female";109;3.9;5.8
1385;"Male";109;2.2;2.5
1385;"Female";105;12;7.5
1385;"Female";103;5.2;8.2
1385;"Female";111;2.8;3.2
1385;"Male";105;2.6;2
1385;"Male";104;4.9;2.9
1385;"Female";103;3.7;3.7
1385;"Male";124;4.9;5.1
1385;"Male";113;4.3;3.7
1385;"Male";103;6.4;4.5
1385;"Male";117;2.7;4.2
1385;"Male";108;6.6;3.4
1385;"Male";110;4.2;4.5
1385;"Female";104;6.4;11.2
1385;"Female";103;3.5;3
1385;"Male";110;3.1;6.7
1385;"Female";105;8.3;3.9
1385;"Female";119;4.1;2.5
1385;"Female";112;4;4.3
1385;"Male";107;3.5;2.9
1385;"Male";112;2.4;2.4
1385;"Male";113;4.6;4
1385;"Male";107;2.4;2
1385;"Female";102;4.5;5
1385;"Female";106;9.2;11.2
1385;"Female";105;6.4;11
1385;"Male";106;2.5;2.5
1385;"Female";112;3.4;2.7
1385;"Male";104;6.4;6.8
1385;"Female";101;2.6;1.8
1385;"Female";101;6.4;7.5
1385;"Female";111;4.4;3.1
1385;"Male";109;6.4;3.9
1385;"Female";101;3.7;2.7
1385;"Male";110;3.5;3.6
1385;"Male";106;5;4.9
1385;"Male";112;1.8;4.6
1385;"Male";107;5.8;8.4
1385;"Female";101;8.7;4.3
1385;"Female";111;2.1;3.4
1385;"Male";104;4.6;3.7
1617;"Female";105;3.1;2.9
1617;"Male";111;2.6;2.3
1617;"Male";106;1.8;1.1
1617;"Female";103;2.8;3
1617;"Female";108;4.4;4.3
1617;"Male";109;2.9;2.4
1617;"Female";102;5;11.2
1617;"Female";108;3.1;2.7
1617;"Male";111;4.9;11.2
1617;"Male";101;4.8;4.7
1617;"Female";102;3.9;2.4
1617;"Female";102;4.3;11
1617;"Male";104;4.9;5
1617;"Female";111;1;1.5
1617;"Male";108;5;4.2
1617;"Female";110;3;4
1617;"Male";101;1.9;1.9
1617;"Male";112;2.6;3
1617;"Female";101;4.3;3.8
1617;"Male";101;2.7;2.5
1617;"Female";104;0.4;1.8
1617;"Male";103;0.9;2
1617;"Female";109;5;5.8
1617;"Male";102;2.9;3
1617;"Male";109;1;1.4
1617;"Female";104;2.4;2.4
1617;"Female";106;5.4;7.5
1617;"Female";110;2.9;3.6
1617;"Female";104;5;4.3
1617;"Male";116;1.2;1.6
1617;"Male";112;4.5;3.3
1617;"Male";102;3.7;3.8
1617;"Female";104;7.2;7.3
1617;"Male";102;2.6;3.8
1617;"Male";108;2.7;4.2
1617;"Male";107;3.1;4.6
1617;"Male";104;1.1;2.2
1617;"Male";112;2.4;2.8
1617;"Male";104;6.3;2.2
1617;"Female";112;2.2;2.7
1617;"Female";112;5;3.7
1617;"Female";105;3.8;3.4
1617;"Male";107;1.2;0.7
1617;"Male";111;3.8;8.9
1617;"Male";102;2.3;2.9
1617;"Female";107;3.5;3.4
1617;"Female";107;3.3;3.3
1617;"Female";111;1.9;2.2
1617;"Male";112;4.9;3.8
1617;"Male";110;4.2;5.7
1617;"Female";106;6.4;4.4
1617;"Female";113;4;2.7
1617;"Male";111;3.9;3.2
1617;"Male";111;4.5;4.3
1617;"Male";109;2.6;2.6
1617;"Female";119;2.8;2.5
1617;"Male";109;2.8;2.8
1617;"Female";110;1.8;2.3
1617;"Female";107;2.4;6.2
1617;"Male";102;3.2;4.1
1617;"Female";106;2.4;2.2
1617;"Female";110;3.7;2.2
1617;"Male";101;2.2;3
1617;"Female";106;4.3;2.2
1617;"Male";102;3;2.9
1617;"Female";110;4.1;2.9
1617;"Female";103;3.2;2.8
1617;"Male";110;2.2;1.8
1617;"Female";110;2.5;1.9
1617;"Female";109;4.6;3.2
1617;"Female";105;6.4;3.8
1617;"Male";112;3.6;3.2
1617;"Male";111;3;2.4
1617;"Male";109;4.5;2.9
1617;"Male";112;2.1;2.1
1617;"Male";104;4.5;3.8
1617;"Male";108;2.8;3.1
1617;"Male";104;4.8;3.8
1617;"Female";107;5;3.8
1617;"Female";105;2.8;2.4
1617;"Male";105;2.3;1.8
1617;"Male";113;3.7;2.7
1617;"Female";111;3.3;2.2
1617;"Female";109;6.4;2.2
1617;"Female";104;3.6;2.7
1617;"Male";100;6.4;3.9
1617;"Male";104;4.1;11.2
1617;"Male";102;3.7;5
1617;"Male";102;4;2.8
1617;"Male";111;4.4;4
1617;"Female";102;3.5;3.3
1617;"Female";105;3.3;2.9
1617;"Male";103;2.1;2.1
1617;"Male";109;4.5;8.4
1617;"Female";110;8.2;4.7
1617;"Female";104;4.6;5.1
1617;"Female";101;1.8;1.5
1617;"Female";108;3.8;4.6
1617;"Male";111;4.5;3.6
1617;"Female";110;3.1;3.7
1673;"Male";109;3.1;2.5
1673;"Female";106;7;3.5
1673;"Male";106;2.5;3.1
1673;"Male";113;1.5;2.2
1673;"Male";105;2;2.4
1673;"Female";108;12;3.9
1673;"Male";111;4.9;6.2
1673;"Female";113;2.6;2.7
1673;"Female";111;3;2.3
1673;"Male";102;2.6;2
1673;"Male";116;1.2;0.4
1673;"Female";101;3.9;3.8
1673;"Male";117;0.4;0.9
1673;"Female";101;3.6;1.8
1673;"Male";121;3.9;2.9
1673;"Male";107;1.1;1.4
1673;"Female";101;2.7;1.8
1673;"Male";113;1.9;1.5
1673;"Male";106;2.9;3
1673;"Male";104;4.4;3.3
1673;"Female";109;6.3;3.7
1673;"Male";103;2.1;2.6
1673;"Male";111;12;3.1
1673;"Male";109;2.2;2.2
1673;"Male";107;4.3;6.8
1673;"Female";120;1.9;1.6
1673;"Female";105;3.7;4.1
1673;"Female";105;3.2;6.7
1673;"Female";109;1.8;2.1
1673;"Male";120;1.4;1.9
1673;"Male";111;2.7;2.9
1673;"Male";121;2.1;2.2
1673;"Male";113;1.8;1.6
1673;"Female";102;2.5;2.8
1673;"Male";108;2.5;1.7
1673;"Female";102;1.8;2
1673;"Female";106;3.5;2.5
1673;"Male";114;2.5;2.4
1673;"Male";105;5.2;11.2
1673;"Male";107;3.4;4.1
1673;"Female";115;3.5;2.8
1673;"Female";109;4.9;5.5
1673;"Male";110;1;1.6
1673;"Male";110;4.9;4.2
1673;"Male";105;3.1;3.8
1673;"Female";108;2.7;2.5
1673;"Female";105;2.9;3
1673;"Female";106;3.4;3.6
1673;"Female";113;2.7;2.5
1673;"Male";109;2.8;3.9
1673;"Female";102;2.1;1.9
1673;"Male";113;1.4;2.5
1673;"Female";98;2.9;4.1
1673;"Male";109;2.7;2.3
1673;"Female";104;6.4;6.2
1673;"Male";109;4.2;2.4
1673;"Male";114;1.2;1.1
1673;"Female";117;3.6;2.7
1673;"Male";106;1.7;1.8
1673;"Female";109;3.1;3.4
1673;"Male";111;4.4;2.2
1673;"Male";116;3.1;2.1
1673;"Male";112;2.5;6.2
1673;"Male";109;3.1;4.2
1673;"Male";113;3.1;2.6
1679;"Male";112;3.7;3.8
1679;"Female";104;8.3;3
1679;"Male";101;8.3;6.3
1679;"Female";101;4.2;2.9
1679;"Female";99;4.1;3
1679;"Female";101;3;6.4
1679;"Male";112;4.1;4.7
1679;"Female";102;4.2;5.4
1679;"Female";109;1.4;2.8
1679;"Male";112;4.3;9.2
1679;"Female";119;2.8;1.8
1679;"Male";108;4.3;3.1
1679;"Male";102;5.8;4.7
1679;"Female";110;2.5;3
1679;"Female";111;12;11.2
1679;"Male";111;2.5;2.7
1679;"Male";112;3.9;2.4
1679;"Male";103;3.9;5.2
1679;"Female";106;3.1;1.6
1679;"Male";109;4.3;7.5
1679;"Male";102;7.2;3.6
1679;"Female";109;3.3;2.4
1679;"Male";110;5.4;8.4
1679;"Male";109;2;2.2
1679;"Female";99;4.7;6.2
1679;"Male";109;12;5.5
1679;"Female";108;4.3;3.2
1679;"Female";108;5;7.5
1679;"Female";102;1.7;1.4
1679;"Male";101;2.9;3.1
1679;"Male";106;3;4.7
1679;"Male";113;6.4;6.2
1679;"Female";110;2.8;2.8
1679;"Male";105;2.9;2.7
1679;"Female";97;6.4;8.4
1679;"Female";101;3.1;6.3
1679;"Male";102;2;2.5
1679;"Male";107;1.8;1.7
1679;"Female";107;12;11.2
1679;"Male";110;5.8;11
1679;"Male";101;4.9;5
1679;"Female";110;4.4;3.4
1679;"Female";110;8.2;6.8
1679;"Male";103;4.7;6.2
1679;"Male";101;7.8;4.6
1679;"Female";109;3;4.5
1679;"Male";111;2.2;2.3
1679;"Female";102;4.7;4
1679;"Female";102;4.1;1.8
1679;"Male";109;3.7;2.8
1679;"Female";102;4.7;3.9
1679;"Female";103;4.8;4.4
1679;"Female";101;3.6;6.2
1679;"Male";108;5;11
1679;"Male";103;2.9;3.2
1679;"Male";102;4.4;5
1679;"Female";112;2.8;9.2
1765;"Male";105;2.9;2.6
1765;"Female";104;2.9;2.8
1765;"Male";106;2;2.6
1765;"Male";103;2.9;2.1
1765;"Male";101;2.4;1.7
1765;"Male";101;4.2;6.3
1765;"Male";107;4.7;6.3
1765;"Female";105;2.2;1.5
1765;"Male";111;1.5;1.8
1765;"Female";107;3.7;3.5
1765;"Female";121;3.1;3.1
1765;"Male";104;2.8;3.1
1765;"Female";108;3.3;3.4
1765;"Female";111;2.9;3.2
1765;"Female";106;2;3.2
1765;"Male";102;2.7;2.4
1765;"Female";102;2.8;2.9
1765;"Male";117;2.7;2.2
1765;"Male";102;2.5;1.5
1765;"Male";107;6.4;3.2
1765;"Male";109;2.6;4.6
1765;"Female";102;4.7;4.7
1765;"Male";101;3.1;4.4
1765;"Male";111;1.5;2.1
1765;"Female";106;2.7;2.8
1765;"Male";113;1.6;1.9
1765;"Female";104;3.4;4.2
1765;"Male";102;2.7;2.8
1765;"Female";108;3.4;3.4
1765;"Male";108;3.5;2.1
1765;"Male";108;3.5;3.7
1765;"Female";106;3.7;3.2
1765;"Female";105;3.3;4.2
1765;"Female";102;6.4;5.5
1765;"Male";111;4.8;3.4
1765;"Female";106;4.1;3.7
1765;"Female";106;3.3;3.1
1765;"Female";103;3.3;2.5
1765;"Female";108;2.5;2.1
1765;"Male";105;2.7;3.1
1765;"Male";107;2.1;2.2
1765;"Male";103;2.6;1.9
1765;"Female";103;2.5;2.6
1765;"Female";105;3.3;3.9
1765;"Male";112;6.4;6.2
1765;"Female";112;0;2.2
1765;"Male";106;2.8;2.3
1765;"Male";111;2.7;2.3
1765;"Female";109;4.3;6.4
1765;"Female";106;1.9;3.2
1765;"Male";105;3.9;4
1765;"Male";106;3.2;4.6
1765;"Male";108;2.6;2.4
1765;"Female";111;3.9;4.7
1765;"Female";109;3;3.5
1765;"Female";113;2.6;2.1
1765;"Female";103;4.1;2.8
1773;"Female";110;2.8;2.6
1773;"Female";110;12;9.2
1773;"Female";106;3.7;3.6
1773;"Male";104;4.1;5.5
1773;"Female";101;0.5;0.7
1773;"Male";108;3.4;6.7
1773;"Female";111;5.8;2.8
1773;"Male";112;2.4;1.9
1773;"Female";108;2.5;2.9
1773;"Female";108;5.8;6.2
1773;"Female";107;2.8;3.6
1773;"Female";108;5.2;3
1773;"Female";105;6.4;4.3
1773;"Male";105;1.9;3.1
1773;"Male";112;8.2;4.2
1773;"Male";101;3.5;2.9
1773;"Female";105;2.3;3.5
1773;"Female";102;4.5;3
1773;"Female";102;7.3;3.7
1773;"Male";110;0.1;1.3
1773;"Male";111;2.7;2.1
1773;"Female";112;2.2;4.4
1773;"Male";110;2.8;5
1773;"Female";107;4.7;4.6
1773;"Male";116;1.7;1.5
1773;"Female";111;0.4;1.9
1773;"Female";101;12;3.1
1773;"Female";107;7.8;5.5
1773;"Female";102;4.3;3.9
1773;"Male";102;2.7;2.2
1773;"Male";120;1.8;2.3
1773;"Male";112;4.4;2.5
1773;"Female";102;4.9;3.1
1773;"Male";109;2.4;2.3
1773;"Female";105;4.3;6.8
1773;"Female";107;6.4;3.2
1773;"Female";100;2.1;3.7
1773;"Female";101;2.4;2.7
1773;"Female";103;2.2;1.9
1773;"Female";106;6.4;6.4
1773;"Female";110;0;1.4
1773;"Male";102;2.8;2.4
1773;"Female";109;7.8;4.4
1773;"Female";107;10.6;7.5
1773;"Male";102;2.7;3.1
1773;"Male";109;1.5;2.4
1773;"Female";102;3.7;3.6
1773;"Female";100;2.8;2
1773;"Female";126;3;3.2
1773;"Female";102;2.5;2.7
1773;"Female";102;2;2.7
1773;"Female";106;4.8;6.2
1773;"Male";107;1.9;3
1773;"Male";106;4.8;3.5
1773;"Female";101;4.5;4.3
1773;"Male";110;7.8;11.2
1773;"Female";103;3.5;3.5
1773;"Male";108;1.5;2.6
1773;"Male";112;1.7;2.1
1773;"Female";106;2.4;1.7
1773;"Female";103;3.7;2.9
1773;"Male";108;1.5;1.6
1773;"Female";108;2.7;3.1
1777;"Female";103;1.8;1.5
1777;"Female";101;4.2;4.9
1777;"Male";106;5.8;11.2
1777;"Female";105;3.7;7.2
1777;"Male";105;2;1.8
1777;"Female";106;4.4;2.2
1777;"Male";104;3.3;3.3
1777;"Male";116;3.1;2.6
1777;"Male";110;2.8;2
1777;"Female";111;2;1.9
1777;"Female";103;1.3;2.5
1777;"Female";112;4.6;3.3
1777;"Female";103;2.6;3
1777;"Male";102;2.6;1.6
1777;"Male";106;1.2;1
1777;"Male";104;4.3;4.9
1777;"Female";103;3.1;3.3
1777;"Male";106;1.5;1.7
1777;"Male";109;1.2;1.1
1777;"Male";105;4.5;6.2
1777;"Female";111;2.6;1.4
1777;"Female";110;2.9;4
1777;"Female";106;8.7;2.9
1777;"Female";103;1.9;2.2
1777;"Male";117;3.2;3.1
1777;"Male";103;2.6;3.4
1777;"Male";109;7.8;5.5
1777;"Male";101;1.7;1.8
1777;"Female";112;3.1;2.4
1777;"Female";113;4.7;2
1777;"Male";110;7.8;4.3
1777;"Male";110;8.3;3.7
1777;"Male";107;4.9;3.8
1777;"Female";107;2.4;3.9
1777;"Male";123;2.8;3.1
1777;"Male";106;3.5;3.3
1777;"Male";104;1.9;2.5
1777;"Male";109;4.1;11.2
1777;"Female";108;2;2
1777;"Female";108;1.6;1.5
1777;"Male";123;1.2;1.7
1777;"Female";103;2.2;2.5
1777;"Male";110;1.9;2.3
1777;"Female";102;3.1;3.2
1777;"Male";110;0;2.2
1777;"Female";115;2.2;2.3
1777;"Female";97;2.2;1.5
1777;"Female";110;2.6;2.5
1777;"Female";102;2.5;2.6
1777;"Male";119;2.5;1.1
1777;"Male";103;2.9;3.2
1777;"Female";108;2;1.9
1777;"Male";102;4.5;6.7
1777;"Male";110;3.9;3.6
1777;"Female";103;2.5;1.9
1777;"Male";103;4.3;4.3
1777;"Female";111;1.6;0.9
1777;"Female";110;1.8;0.9
1777;"Female";100;1.8;2.3
1777;"Female";111;4.5;2.6
1777;"Male";103;1.9;1.6
1777;"Female";103;0;0.7
1777;"Male";105;3.6;4
1777;"Male";111;4.2;5.2
1777;"Female";97;2.7;4.6
1777;"Female";106;2.8;7.2
1777;"Male";118;9.2;5
1777;"Female";108;2.4;1.5
1777;"Male";97;2.3;2.7
1777;"Female";117;2.7;1.7
1777;"Male";103;2.1;1.4
1777;"Female";109;2.5;2.1
1777;"Male";101;2;1.6
1777;"Male";119;3.5;1.9
1817;"Female";102;3.9;3.3
1817;"Female";110;3;2.9
1817;"Female";107;3.1;3.3
1817;"Female";107;4.5;2.6
1817;"Female";101;4.7;3.2
1817;"Female";102;2.3;2.4
1817;"Male";114;4.5;3.5
1817;"Male";102;2.1;2.2
1817;"Male";102;4.5;4.2
1817;"Male";104;4;3.9
1817;"Female";102;4.3;3
1817;"Male";105;1.2;1.4
1817;"Female";106;4.9;3.7
1817;"Male";108;3;3.3
1817;"Male";103;4.4;6.2
1817;"Male";106;0.8;1
1817;"Male";106;0;1.9
1817;"Male";111;2.3;2.8
1817;"Female";107;2.8;2.4
1817;"Male";103;1.7;1.8
1817;"Female";101;3.5;2.6
1817;"Female";115;2.8;3.2
1817;"Female";102;2;3.1
1817;"Female";102;4.4;3.6
1817;"Female";114;3.7;6.8
1817;"Female";109;1.9;2.8
1817;"Male";109;1.5;1.9
1817;"Male";108;4.7;4
1817;"Male";99;6.4;8.9
1817;"Female";101;2.5;1.5
1817;"Male";101;1.6;1.5
1817;"Male";104;2.9;4.2
1817;"Male";111;1.5;0.7
1817;"Female";101;2.8;2
1817;"Female";113;1.8;2.6
1817;"Male";104;3.5;5.8
1817;"Male";109;5.8;2.6
1817;"Female";109;4;7.5
1817;"Female";108;6.4;4.9
1817;"Female";108;3.5;2.9
1817;"Female";107;1.6;3
1817;"Female";109;2.5;2.2
1817;"Female";114;4.2;8.4
1817;"Male";109;2.4;1.7
1817;"Male";109;6.7;3.5
1817;"Male";96;3.3;4.2
1817;"Male";101;8.3;6.2
1817;"Female";112;2.3;1.7
1817;"Male";109;3.9;4
1817;"Male";108;2.4;2
1817;"Male";113;10.6;6.2
1817;"Male";112;4.5;3.2
1817;"Female";110;6.4;7.2
1817;"Female";99;10.6;11.2
1817;"Male";108;1.7;2.7
1817;"Male";109;3.9;11
1817;"Female";111;2.4;2.1
1817;"Female";110;2.3;2.5
1817;"Female";101;6.4;3.4
1817;"Female";107;2.7;3
1817;"Female";101;3.7;2
1817;"Female";110;6.4;3.2
1817;"Female";110;2.4;2.1
1929;"Female";109;3.3;2.5
1929;"Female";101;4.3;4.4
1929;"Male";95;1.4;2
1929;"Male";108;6.2;6.3
1929;"Female";118;12;6.5
1929;"Female";109;2.2;2.7
1929;"Male";105;2.5;2.2
1929;"Male";104;5.8;4.7
1929;"Male";109;4.8;3.8
1929;"Female";102;5.8;4
1929;"Male";102;2.5;4.2
1929;"Male";102;4.4;4.6
1929;"Male";117;3.4;3.1
1929;"Female";112;2;1.7
1929;"Male";109;12;8.4
1929;"Male";103;3.8;9.2
1929;"Male";111;3.5;2.1
1929;"Female";110;5;3.4
1929;"Male";103;5;3.7
1929;"Female";108;3.1;3.4
1929;"Female";101;5;3
1929;"Female";107;3.1;4.3
1929;"Male";106;12;10.9
1929;"Male";109;2.8;2.5
1929;"Female";107;6.4;5
1929;"Male";108;4.2;2.8
1929;"Male";108;5;3.1
1929;"Male";108;6.4;3.9
1929;"Female";103;6.2;4.3
1929;"Male";110;3.5;2.9
1929;"Male";101;2.8;3.1
1929;"Male";111;4.9;4.2
1929;"Male";105;8.2;6.8
1929;"Male";105;2.4;2.7
1929;"Male";111;4.9;4
1929;"Male";103;2.3;2.8
1929;"Female";103;10.6;4.5
1929;"Female";101;12;11
1929;"Female";107;5.8;3.6
1929;"Female";109;2.9;3
1929;"Male";113;4.7;3.6
1929;"Female";112;2.9;3.9
1929;"Male";103;5.8;3.2
1929;"Male";102;3.1;2.3
1929;"Male";106;4.3;5
1929;"Male";112;2.9;3.3
1929;"Female";105;2.9;2.9
1929;"Male";114;4.8;3.9
1929;"Female";103;2.9;3.8
1929;"Female";116;2.9;2
1929;"Female";101;3.5;2.7
1929;"Male";114;4.5;6.2
1929;"Male";103;1.9;1.7
1929;"Female";108;3.9;4.9
1929;"Male";112;2.7;2.7
1929;"Male";106;4.9;6
1929;"Female";107;3.3;4.4
1929;"Male";107;4.9;3.4
1929;"Male";98;7.8;4.7
1929;"Female";108;4.1;3.3
1929;"Male";114;6.4;7.5
1929;"Male";110;6.4;4.2
1929;"Male";116;4.7;3
1929;"Male";114;4.6;3.3
1929;"Male";105;2.7;2.9
1929;"Female";102;4.6;11
1929;"Female";101;3.4;4.3
1929;"Male";103;3.9;6.2
1929;"Female";109;2.8;4
1929;"Male";111;12;3.3
1929;"Female";110;9.2;4.2
1929;"Female";110;3.9;3.8
1929;"Female";109;2.5;3.1
1929;"Female";102;8.2;11
1929;"Male";106;2.6;3.3
1929;"Female";112;2;2.5
1929;"Male";122;2.7;2.5
1929;"Male";107;6.4;3.3
1929;"Female";101;3.3;4.4
1929;"Male";107;5.4;4.7
1929;"Female";106;3.4;3.9
1929;"Male";112;6.4;9.3
1929;"Male";101;4.9;3.4
1929;"Female";109;10.6;4.7
1929;"Male";107;6.4;2.6
1929;"Male";106;3.8;3.6
1929;"Female";109;4.1;4.5
1929;"Male";110;1.9;1.4
1939;"Male";106;2.8;4.3
1939;"Male";104;2.5;2.6
1939;"Male";108;2.5;1.9
1939;"Male";108;1.7;1.8
1939;"Male";101;1.8;2.5
1939;"Male";105;3;2.9
1939;"Female";109;2.1;3.1
1939;"Male";111;3.9;3.1
1939;"Female";111;4.7;4.7
1939;"Male";110;3.2;6.3
1939;"Male";103;6.4;3
1939;"Male";111;12;3.4
1939;"Female";106;4.5;2.5
1939;"Female";105;2.7;2.8
1939;"Female";101;12;2.7
1939;"Male";105;2.5;2.6
1939;"Male";97;3.9;3
1939;"Female";111;3.7;5.4
1939;"Male";100;3.8;4.3
1939;"Female";101;2.4;3
1939;"Male";109;4.7;3.2
1939;"Male";112;8.2;6.2
1939;"Male";120;3;3.1
1939;"Male";112;4.3;4.9
1939;"Female";104;2;1.5
1939;"Male";104;4.9;2.5
1939;"Female";104;3.9;2.8
1939;"Male";111;2.7;2.9
1939;"Male";102;2.7;3
1939;"Male";110;2.9;3
1939;"Female";107;4.8;6.2
1939;"Female";102;2.1;2.6
1939;"Male";104;8.3;4.6
1939;"Male";112;12;11
1939;"Male";98;12;11
1939;"Male";110;3.6;3.6
1939;"Female";105;7.2;3.4
1939;"Female";97;10.6;11.2
1943;"Female";101;4.8;7.5
1943;"Female";101;2.8;3.5
1943;"Male";106;4.6;7.5
1943;"Male";111;5.8;5
1943;"Male";120;3.5;3.1
1943;"Female";110;4.8;7.5
1943;"Male";106;8.2;7.5
1943;"Female";108;3.6;4.6
1943;"Female";113;6.4;7.5
1943;"Male";110;6.4;11.2
1943;"Male";107;4.5;5.2
1943;"Male";102;3.3;2.1
1943;"Male";106;3.3;4
1943;"Female";111;3;2
1943;"Female";101;3.5;4
1943;"Female";108;10.6;10.9
1943;"Female";102;2.4;3.1
1943;"Male";110;2.8;4
1943;"Female";110;3.9;2.8
1943;"Male";104;1;2.4
1943;"Female";105;2.8;6.2
1943;"Female";109;1.9;2.9
1943;"Male";103;5.8;5
1943;"Male";112;2.6;2.3
1943;"Male";103;3.1;2.9
1943;"Female";106;6.4;5
1943;"Male";101;4.3;3.9
1943;"Female";103;2.7;3.6
1943;"Female";102;4.9;3.8
1943;"Female";105;3.7;4.3
1943;"Male";107;4.6;3
1943;"Male";112;1.1;2.4
1943;"Female";112;2.9;2.5
1943;"Female";100;2.3;3.2
1949;"Female";111;4.9;8.2
1949;"Female";113;1.4;1.8
1949;"Male";118;2.8;2.2
1949;"Female";109;1.4;1.5
1949;"Male";110;0.9;2.1
1949;"Male";111;12;4
1949;"Female";108;3.3;5.2
1949;"Male";103;2.8;3.5
1949;"Male";106;3.5;3.5
1949;"Male";103;2.7;3.6
1949;"Male";108;4.9;6.2
1949;"Female";108;3.7;4.2
1949;"Male";112;3.6;4.5
1949;"Male";105;3;1.8
1949;"Female";112;3.1;3.9
1949;"Female";104;5.8;6.8
1949;"Female";97;6.4;7.4
1949;"Male";112;1.9;2.7
1949;"Female";106;3.1;2.1
1949;"Male";112;2;2.6
1949;"Male";101;4.5;3.7
1949;"Female";112;4.4;5
1949;"Female";110;6.4;4.4
1949;"Male";101;4.9;7.5
1949;"Female";111;4.4;3
1949;"Female";110;5.2;5
1949;"Male";102;4.2;2.4
1949;"Male";104;1.3;1.8
1949;"Male";107;3.6;6.7
1949;"Male";112;2.8;2.7
1949;"Male";102;1.6;2.3
1949;"Female";108;4.7;6.2
1949;"Male";112;3.1;2.6
1949;"Male";108;3.6;4.2
1949;"Female";108;3.1;4.3
1949;"Female";109;6.4;8.2
1949;"Female";105;2.4;2.4
1949;"Female";112;4.2;5.5
1949;"Female";115;1.9;1.9
1949;"Male";112;3;3.4
1949;"Male";112;2.4;2.3
1949;"Male";109;3.4;4
1949;"Male";116;1.3;1.8
1949;"Female";122;2.4;2.4
1949;"Female";103;4.6;4.2
1953;"Female";103;2.9;3.9
1953;"Female";108;3.7;5
1953;"Female";105;2.9;3.1
1953;"Male";105;2.7;3.7
1953;"Female";101;5.2;6.4
1953;"Male";102;3.1;2.5
1953;"Male";111;2.7;4
1953;"Male";111;5.2;6.2
1953;"Female";108;3.2;6.2
1953;"Male";106;2.5;2.5
1953;"Female";107;2.1;2.8
1953;"Male";108;4.9;8.4
1953;"Female";106;3.1;3.7
1953;"Female";107;6.4;4.2
1953;"Male";105;2.9;4.4
1953;"Female";105;12;5.7
1953;"Male";108;5.8;5.4
1953;"Male";101;2.8;3.4
1953;"Female";111;9.2;7.5
1953;"Male";105;4.4;8.2
1953;"Male";106;2.4;2.9
1953;"Female";110;3.3;10.9
1953;"Female";106;3.5;3.7
1953;"Male";111;3.5;3.8
1953;"Female";106;3.9;8.2
1953;"Male";104;2.7;2.7
1953;"Female";110;6.4;11
1953;"Male";106;8.2;5
1953;"Male";103;2.1;2.2
1953;"Female";108;3.2;3
1953;"Female";105;5;3.7
1953;"Male";102;1.9;2
1953;"Female";103;12;11.2
1953;"Male";107;6.4;6.7
1953;"Male";110;12;4.7
1953;"Female";105;4;4.1
1953;"Male";102;2.6;3
1953;"Female";112;4.8;4.3
1953;"Male";106;3.9;4.3
1953;"Female";107;4.3;4.4
1953;"Female";104;2.4;3
1953;"Male";106;3;3.5
1953;"Female";104;4.3;5
1953;"Female";112;3.9;5.2
1953;"Male";98;2.5;2.2
1953;"Male";109;4;3.7
1953;"Male";101;4.5;3.1
1953;"Male";108;3.9;2.4
1953;"Female";109;5;3
1953;"Male";110;6.4;3.1
1953;"Female";103;3.2;3.1
1953;"Male";101;5.4;4
1953;"Female";106;4;3.6
1953;"Female";109;4.9;4.2
1953;"Female";105;4.4;3.1
1953;"Female";112;8.3;4.7
1953;"Female";109;5.8;5.2
1953;"Female";110;3.9;6.7
1953;"Male";100;2.1;4.3
1953;"Female";103;2.5;1.3
1953;"Male";106;4.3;4.9
1953;"Female";106;3.9;3.3
