	Latitude	Longitude	Code Postal	Code INSEE	Code Région	Nom Ville	MAJ
48.7	0.116667	61570	61002	25	Almenêches	ALMENECHES:Almeneches:
42.908055	1.145	9200	9008	0	Alos	ALOS
47.066667	4.866667	21420	21010	26	Aloxe-Corton	ALOXE CORTON:Aloxe Corton
44.75	2.85	12210	12005	73	Alpuech	ALPUECH
50.75	2	62850	62024	31	Alquines	ALQUINES
44.133333	2.683333	12430	12006	73	Alrance	ALRANCE
49.183333	6.983333	57520	57013	41	Alsting	ALSTING
41.7	9.066667	20112	20011	94	Altagene	ALTAGENE
48.783333	7.6	67270	67005	73	Alteckendorf	ALTECKENDORF
47.616667	7.116667	68210	68002	72	Altenach	ALTENACH
47.883333	7.083333	68760	68003	72	Altenbach	ALTENBACH
48.716667	7.466667	67490	67006	73	Altenheim	ALTENHEIM
49.033333	7.966667	67160	67007	73	Altenstadt	ALTENSTADT
44	4.95	84210	84001	93	Althen-des-Paluds	ALTHEN DES PALUDS:Althen des Paluds
44.466667	3.866667	48800	48004	91	Altier	ALTIER
44.966667	1.866667	19120	19007	74	Altillac	ALTILLAC
47.616667	7.25	68130	68004	72	Altkirch	ALTKIRCH
48.516667	7.533333	67120	67008	73	Altorf	ALTORF
49.033333	6.816667	57660	57014	41	Altrippe	ALTRIPPE
49.083333	6.733333	57730	57015	41	Altviller	ALTVILLER
48.933333	6.966667	67260	67009	73	Altwiller	ALTWILLER
46.85	4.683333	71510	71005	26	Aluze	ALUZE
44.833333	1.7	46500	46003	73	Alvignac	ALVIGNAC
49.6	0.633333	76640	76002	23	Alvimare	ALVIMARE
42.983333	1.466667	9240	9009	73	Alzen	ALZEN
42.3	9.3	20212	20013	94	Alzi	ALZI
49.283333	6.55	57320	57016	41	Alzing	ALZING
43.966667	3.44004	30770	30009	91	Alzon	ALZON
43.266667	2.183333	11170	11009	91	Alzonne	ALZONNE
44.133333	4.083333	30100	30007	91	Alès	ALES:Ales:
42.633333	2.983333	66200	66002	91	Alénya	ALENYA:Alenya:
42.1	9.516667	20270	20009	94	Aléria	ALERIA:Aleria:
47.833333	6.5	70280	70011	72	Amage	AMAGE
49.516667	4.5	8300	8008	21	Amagne	AMAGNE
47.3	6.15	25220	25014	43	Amagney	AMAGNEY
46.75	-0.316667	79350	79008	74	Amailloux	AMAILLOUX
47.8	6.066667	70160	70012	72	Amance	AMANCE
47.033333	6.083333	25330	25015	43	Amancey	AMANCEY
46.066667	6.333333	74800	74007	72	Amancy	AMANCY
47.15	5.566667	39700	39008	43	Amange	AMANGE
48	-1.483333	35150	35002	53	Amanlis	AMANLIS
48.516667	5.616667	55130	55005	41	Amanty	AMANTY
49.166667	6.033333	57111	57017	41	Amanvillers	AMANVILLERS
46.333333	4.233333	71610	71006	26	Amanzé	AMANZE:Amanze:
46.083333	4.8	1090	1003	82	Amareins	AMAREINS
46.066667	4.8	1090	1165	82	Amareins Francheleins Ces	AMAREINS FRANCHELEINS CES
44.033333	1.933333	81170	81009	11	Amarens	AMARENS
47.016667	6.2	25330	25016	43	Amathay-Vésigneux	AMATHAY VESIGNEUX:Amathay Vésigneux:Amathay Vesigneux:Amathay-Vesigneux:
49.083333	-0.433333	14210	14006	25	Amayé-sur-Orne	AMAYE SUR ORNE:Amayé sur Orne:Amaye sur Orne:Amaye-sur-Orne:
49.083333	-0.716667	14310	14007	25	Amayé-sur-Seulles	AMAYE SUR SEULLES:Amayé sur Seulles:Amaye sur Seulles:Amaye-sur-Seulles:
47.383333	3.583333	58190	58005	26	Amazy	AMAZY
48.35	6.15	88500	88006	11	Ambacourt	AMBACOURT
43.366667	0.933333	31230	31007	72	Ambax	AMBAX
45.95	1.4	87240	87002	72	Ambazac	AMBAZAC
44.816667	5.933333	38970	38008	82	Ambel	AMBEL
48.833333	0.733333	27250	27009	23	Ambenay	AMBENAY
45.983333	0.533333	16490	16009	54	Ambernac	AMBERNAC
46.783333	0.15	86110	86002	11	Amberre	AMBERRE
45.55	3.75	63600	63003	83	Ambert	AMBERT
44.516667	1.95	12260	12007	73	Ambeyrac	AMBEYRAC
43.933333	2.383333	81430	81010	11	Ambialet	AMBIALET
42.083333	8.783333	20151	20014	94	Ambiegna	AMBIEGNA
46.1	3.9	42820	42003	82	Ambierle	AMBIERLE
47.45	0.45	37340	37002	24	Ambillou	AMBILLOU
47.266667	-0.35	49700	49003	52	Ambillou-Château	AMBILLOU CHATEAU:Ambillou Château:Ambillou Chateau:Ambillou-Chateau:
47.966667	6.15	70210	70013	72	Ambiévillers	AMBIEVILLERS:Ambievillers:
48.966667	5.216667	55250	55006	41	Amblaincourt	AMBLAINCOURT
49.2	2.116667	60110	60010	22	Amblainville	AMBLAINVILLE
47.683333	6.416667	70200	70014	72	Amblans-et-Velotte	AMBLANS ET VELOTTE:Amblans et Velotte
49.383333	3.183333	2290	2011	22	Ambleny	AMBLENY
50.8	1.6	62164	62025	31	Ambleteuse	AMBLETEUSE
49.15	1.7	95710	95011	11	Ambleville	AMBLEVILLE
49.3	-0.483333	14480	14008	25	Amblie	AMBLIE
49.633333	5.066667	8210	8009	21	Amblimont	AMBLIMONT
47.716667	0.966667	41310	41001	24	Ambloy	AMBLOY
49.483333	4.483333	8130	8010	21	Ambly-Fleury	AMBLY FLEURY:Ambly Fleury
49.016667	5.45	55300	55007	41	Ambly-sur-Meuse	AMBLY SUR MEUSE:Ambly sur Meuse
45.75	5.6	1300	1006	82	Ambléon	AMBLEON:Ambleon:
47.416667	0.983333	37530	37003	24	Amboise	AMBOISE
47.55	-2.566667	56190	56002	53	Ambon	AMBON
44.783333	4.9	26800	26007	82	Ambonil	AMBONIL
49.066667	4.166667	51150	51007	21	Ambonnay	AMBONNAY
48.316667	5.016667	52110	52007	72	Ambonville	AMBONVILLE
49.466667	0.933333	76480	76003	23	Ambourville	AMBOURVILLE
46.783333	1.966667	36120	36003	24	Ambrault	AMBRAULT
43.733333	1.816667	81500	81011	11	Ambres	AMBRES
50.466667	2.183333	62310	62026	31	Ambricourt	AMBRICOURT
49.316667	3.4	2200	2012	22	Ambrief	AMBRIEF
50.316667	2.466667	62127	62027	31	Ambrines	AMBRINES
48.633333	4.833333	51290	51008	21	Ambrières	AMBRIERES:Ambrieres:
46	5.35	1500	1007	82	Ambronay	AMBRONAY
45.533333	2.133333	19250	19008	74	Ambrugeat	AMBRUGEAT
49.866667	1	76550	76004	23	Ambrumesnil	AMBRUMESNIL
44.216667	0.233333	47160	47008	72	Ambrus	AMBRUS
45.933333	5.333333	1500	1008	82	Ambutrix	AMBUTRIX
45.016667	-0.533333	33810	33004	72	Ambès	AMBES:Ambes:
45.85	0.066667	16140	16008	54	Ambérac	AMBERAC:Amberac:
45.95	5.35	1500	1004	82	Ambérieu-en-Bugey	AMBERIEU EN BUGEY:Ambérieu en Bugey:Amberieu en Bugey:Amberieu-en-Bugey:
46	4.9	1330	1005	82	Ambérieux-en-Dombes	AMBERIEUX EN DOMBES:Ambérieux en Dombes:Amberieux en Dombes:Amberieux-en-Dombes:
49.266667	5.65	55230	55008	41	Amel-sur-l'Étang	AMEL SUR L ETANG:Amel sur l'Étang:Amel sur l'Etang:Amel-sur-l'Etang:
43.35	-1.033333	64120	64018	72	Amendeuix-Oneix	AMENDEUIX ONEIX:Amendeuix Oneix
48.633333	6.783333	54450	54013	41	Amenoncourt	AMENONCOURT
49.1	1.65	95510	95012	11	Amenucourt	AMENUCOURT
50.55	2.416667	62190	62028	31	Ames	AMES
50.533333	2.4	62260	62029	31	Amettes	AMETTES
46.516667	4.683333	71460	71007	26	Ameugny	AMEUGNY
47.95	5.95	88410	88007	11	Ameuvelle	AMEUVELLE
49.416667	-1.383333	50480	50005	25	Amfreville	AMFREVILLE
49.216667	0.95	27370	27011	23	Amfreville-la-Campagne	AMFREVILLE LA CAMPAGNE:Amfreville la Campagne
49.4	1.116667	76920	76005	23	Amfreville-la-Mi-Voie	AMFREVILLE LA MI VOIE:Amfreville la Mi Voie
49.7	0.816667	76560	76006	23	Amfreville-les-Champs	AMFREVILLE LES CHAMPS:Amfreville les Champs
49.3	1.266667	27590	27013	23	Amfreville-sous-les-Monts	AMFREVILLE SOUS LES MONTS:Amfreville sous les Monts
49.15	1.15	27400	27014	23	Amfreville-sur-Iton	AMFREVILLE SUR ITON:Amfreville sur Iton
50.283333	3.733333	59144	59006	31	Amfroipret	AMFROIPRET
49.25	-0.233333	14860	14009	25	Amfréville	AMFREVILLE:Amfreville:
49.9	2.3	80090	80021	11	Amiens	AMIENS
49.483333	3.916667	2190	2013	22	Amifontaine	AMIFONTAINE
49.15	-1.183333	50620	50006	25	Amigny	AMIGNY
49.6	3.3	2700	2014	22	Amigny-Rouy	AMIGNY ROUY:Amigny Rouy
48.733333	3.133333	77120	77002	11	Amillis	AMILLIS
48.45	1.4	28300	28006	24	Amilly	AMILLY
45.883333	4.033333	42260	42004	82	Amions	AMIONS
43.9	6.816667	6910	6002	93	Amirat	AMIRAT
48.116667	7.283333	68770	68005	72	Ammerschwihr	AMMERSCHWIHR
47.683333	7.166667	68210	68006	72	Ammerzwiller	AMMERZWILLER
48.933333	0.033333	14170	14010	25	Ammeville	AMMEVILLE
49.266667	6.15	57360	57019	41	Amnéville	AMNEVILLE:Amneville:
47.733333	6.066667	70170	70015	72	Amoncourt	AMONCOURT
47.066667	6.033333	25330	25017	43	Amondans	AMONDANS
43.366667	-1.1	64120	64019	72	Amorots-Succos	AMOROTS SUCCOS:Amorots Succos
43.6	-0.75	40330	40002	72	Amou	AMOU
47.8	4.516667	21400	21012	26	Ampilly-le-Sec	AMPILLY LE SEC:Ampilly le Sec
47.633333	4.633333	21450	21011	26	Ampilly-les-Bordes	AMPILLY LES BORDES:Ampilly les Bordes
42.883333	1.616667	9400	9010	73	Amplaing	AMPLAING
45.983333	4.333333	69550	69006	82	Amplepuis	AMPLEPUIS
50.133333	2.4	62760	62030	31	Amplier	AMPLIER
47.816667	-0.816667	53200	53004	52	Ampoigné	AMPOIGNE:Ampoigne:
48.283333	2.533333	77760	77003	11	Amponville	AMPONVILLE
42.25	9.35	20272	20015	94	Ampriani	AMPRIANI
45.483333	4.816667	69420	69007	82	Ampuis	AMPUIS
43.6	6.383333	83111	83003	11	Ampus	AMPUS
46.266667	-0.616667	79210	79009	74	Amuré	AMURE:Amure:
49.65	2.833333	60310	60011	22	Amy	AMY
49.383333	1.733333	27140	27010	23	Amécourt	AMECOURT:Amecourt:
42.466667	2.666667	66110	66003	91	Amélie-les-Bains-Palalda	AMELIE LES BAINS PALALDA:Amélie les Bains Palalda:Amelie les Bains Palalda:Amelie-les-Bains-Palalda:
48.833333	6.5	57170	57018	41	Amélécourt	AMELECOURT:Amelecourt:
46.183333	-0.908333	17540	17007	54	Anais	ANAIS
43.35	0.833333	31230	31008	72	Anan	ANAN
43.15	-0.7	64570	64020	72	Ance	ANCE
49.583333	1.05	76710	76007	23	Anceaumeville	ANCEAUMEVILLE
44.633333	6.2	5260	5004	72	Ancelle	ANCELLE
49.066667	5.416667	55320	55009	41	Ancemont	ANCEMONT
47.366667	-1.166667	44150	44003	52	Ancenis	ANCENIS
49.033333	6.383333	57580	57020	41	Ancerville	ANCERVILLE
48.533333	6.833333	54450	54014	41	Ancerviller	ANCERVILLER
47.333333	4.833333	21410	21013	26	Ancey	ANCEY
49.933333	4.683333	8500	8011	21	Anchamps	ANCHAMPS
47.866667	6.116667	70210	70017	72	Anchenoncourt-et-Chazel	ANCHENONCOURT ET CHAZEL:Anchenoncourt et Chazel
46.35	0.266667	86700	86003	11	Anché	ANCHE:Anche:
49.216667	3.216667	2600	2015	22	Ancienville	ANCIENVILLE
47.45	5.633333	70100	70018	72	Ancier	ANCIER
48.366667	0.183333	72610	72005	52	Ancinnes	ANCINNES
42.883333	0.333333	65440	65006	72	Ancizan	ANCIZAN
49.9	1.183333	76370	76008	23	Ancourt	ANCOURT
49.783333	0.516667	76540	76011	23	Ancretteville-sur-Mer	ANCRETTEVILLE SUR MER:Ancretteville sur Mer
49.1	-1.483333	50200	50007	25	Ancteville	ANCTEVILLE
49.1	-0.7	14240	14011	25	Anctoville	ANCTOVILLE
45.833333	4.516667	69490	69008	82	Ancy	ANCY
47.766667	4.166667	89160	89005	11	Ancy-le-Franc	ANCY LE FRANC:Ancy le Franc
47.8	4.116667	89160	89006	11	Ancy-le-Libre	ANCY LE LIBRE:Ancy le Libre
49.05	6.066667	57130	57021	41	Ancy-sur-Moselle	ANCY SUR MOSELLE:Ancy sur Moselle
44.583333	4.733333	26200	26008	82	Ancône	ANCONE:Ancone:
49.9	1.783333	80140	80022	11	Andainville	ANDAINVILLE
45.233333	4.783333	7340	7009	82	Andance	ANDANCE
45.233333	4.8	26140	26009	82	Andancette	ANDANCETTE
47.45	-0.4	49800	49004	52	Andard	ANDARD
49.716667	2.716667	80700	80023	11	Andechy	ANDECHY
48.5	-2.566667	22400	22002	53	Andel	ANDEL
49.633333	3.366667	2800	2016	22	Andelain	ANDELAIN
46.25	3.75	3120	3004	83	Andelaroche	ANDELAROCHE
47.583333	6.1	70000	70019	72	Andelarre	ANDELARRE
47.583333	6.1	70000	70020	72	Andelarrot	ANDELARROT
45.066667	3.066667	15100	15004	83	Andelat	ANDELAT
47.6	6.866667	90400	90001	73	Andelnans	ANDELNANS
46.85	5.933333	39110	39009	43	Andelot-en-Montagne	ANDELOT EN MONTAGNE:Andelot en Montagne
48.883333	1.816667	78770	78013	11	Andelu	ANDELU
48.8	4.95	55800	55011	41	Andernay	ANDERNAY
44.74288	-1.1	33510	33005	72	Andernos-les-Bains	ANDERNOS LES BAINS:Andernos les Bains
49.333333	5.866667	54560	54015	41	Anderny	ANDERNY
45.8	5.65	1300	1009	82	Andert-et-Condon	ANDERT ET CONDON:Andert et Condon
49.383333	5.083333	8240	8012	21	Andevanne	ANDEVANNE
49.25	2.166667	60570	60012	22	Andeville	ANDEVILLE
47.666667	-0.783333	49220	49005	52	Andigné	ANDIGNE:Andigne:
44	1.9	81140	81012	11	Andillac	ANDILLAC
49	2.3	95580	95014	11	Andilly	ANDILLY
47.916667	5.516667	52360	52009	72	Andilly-en-Bassigny	ANDILLY EN BASSIGNY:Andilly en Bassigny
44.1	0.266667	47170	47009	72	Andiran	ANDIRAN
43.3	-0.233333	64420	64021	72	Andoins	ANDOINS
48.066667	7.416667	68280	68007	72	Andolsheim	ANDOLSHEIM
43.766667	6.783333	6750	6003	93	Andon	ANDON
48.266667	2.016667	45480	45005	24	Andonville	ANDONVILLE
47.65	6.6	70200	70021	72	Andornay	ANDORNAY
48.183333	-0.783333	53240	53005	52	Andouillé	ANDOUILLE:Andouille:
48.3	-1.583333	35250	35003	53	Andouillé-Neuville	ANDOUILLE NEUVILLE:Andouillé Neuville:Andouille Neuville:Andouille-Neuville:
43.383333	-0.9	64390	64022	72	Andrein	ANDREIN
50.866667	1.916667	62340	62031	31	Andres	ANDRES
43.316667	0.066667	65390	65007	72	Andrest	ANDREST
48.6	2.816667	77390	77004	11	Andrezel	ANDREZEL
47.166667	-0.966667	49600	49006	52	Andrezé	ANDREZE:Andreze:
47.516667	3.483333	89480	89007	11	Andryes	ANDRYES
48.983333	2.066667	78570	78015	11	Andrésy	ANDRESY:Andresy:
44.05	3.983333	30140	30010	91	Anduze	ANDUZE
49.233333	1.233333	27430	27015	23	Andé	ANDE:Ande:
48.85	1.433333	28260	28007	24	Anet	ANET
47.383333	-1.1	44150	44004	52	Anetz	ANETZ
43.233333	-0.25	64510	64023	72	Angaïs	ANGAIS:Angais:
45.6	-0.3	16130	16012	54	Angeac-Champagne	ANGEAC CHAMPAGNE:Angeac Champagne
45.633333	-0.066667	16120	16013	54	Angeac-Charente	ANGEAC CHARENTE:Angeac Charente
49.633333	4.983333	8450	8013	21	Angecourt	ANGECOURT
45.483333	-0.05	16300	16014	54	Angeduc	ANGEDUC
47.566667	4.016667	89440	89008	11	Angely	ANGELY
47.7	7.016667	90150	90002	73	Angeot	ANGEOT
47.466667	-0.55	49000	49007	52	Angers	ANGERS
48.316667	2	91670	91016	82	Angerville	ANGERVILLE
49.666667	0.45	76110	76012	23	Angerville-Bailleul	ANGERVILLE BAILLEUL:Angerville Bailleul
49.583333	0.283333	76280	76014	23	Angerville-l'Orcher	ANGERVILLE L ORCHER:Angerville l'Orcher
48.991667	1.166667	27930	27017	23	Angerville-la-Campagne	ANGERVILLE LA CAMPAGNE:Angerville la Campagne
49.766667	0.5	76540	76013	23	Angerville-la-Martel	ANGERVILLE LA MARTEL:Angerville la Martel
48.583333	2.066667	91470	91017	82	Angervilliers	ANGERVILLIERS
44	1.033333	82210	82003	11	Angeville	ANGEVILLE
49.383333	6.033333	57440	57022	41	Angevillers	ANGEVILLERS
48.75	-1.5	50530	50009	25	Angey	ANGEY
49.316667	2.5	60940	60013	22	Angicourt	ANGICOURT
49.833333	0.783333	76740	76015	23	Angiens	ANGIENS
47.45	5.783333	70700	70022	72	Angirey	ANGIREY
49.5	2.5	60130	60014	22	Angivillers	ANGIVILLERS
45.216667	-0.633333	33390	33006	72	Anglade	ANGLADE
44.983333	3.166667	15100	15005	83	Anglards-de-Saint-Flour	ANGLARDS DE SAINT FLOUR:Anglards de Saint Flour
45.216667	2.45	15380	15006	83	Anglards-de-Salers	ANGLARDS DE SALERS:Anglards de Salers
44.733333	1.916667	46120	46004	73	Anglars	ANGLARS
44.483333	1.216667	46140	46005	73	Anglars-Juillac	ANGLARS JUILLAC:Anglars Juillac
44.783333	1.416667	46300	46006	73	Anglars-Nozac	ANGLARS NOZAC:Anglars Nozac
44.416667	2.216667	12390	12008	73	Anglars-Saint-Félix	ANGLARS SAINT FELIX:Anglars Saint Félix:Anglars Saint Felix:Anglars-Saint-Felix:
45.916667	5.808333	1350	1010	82	Anglefort	ANGLEFORT
48.383333	6.666667	88700	88008	11	Anglemont	ANGLEMONT
46.4	-1.4	85750	85004	11	Angles	ANGLES
46.7	0.883333	86260	86004	11	Angles-sur-l'Anglin	ANGLES SUR L ANGLIN:Angles sur l'Anglin
49.633333	0.233333	76280	76017	23	Anglesqueville-l'Esneval	ANGLESQUEVILLE L ESNEVAL:Anglesqueville l'Esneval
43.483333	-1.533333	64600	64024	72	Anglet	ANGLET
48.583333	3.816667	51260	51009	21	Anglure	ANGLURE
46.233333	4.366667	71170	71008	26	Anglure-sous-Dun	ANGLURE SOUS DUN:Anglure sous Dun
48.4	4.733333	52220	52010	72	Anglus	ANGLUS
48.666667	3.883333	51230	51010	21	Angluzelles-et-Courcelles	ANGLUZELLES ET COURCELLES:Angluzelles et Courcelles
43.566667	2.566667	81260	81014	11	Anglès	ANGLES:Angles:
45.416667	1.133333	24270	24008	72	Angoisse	ANGOISSE
48.516667	6.95	54540	54017	41	Angomont	ANGOMONT
43.2	0.15	65690	65010	72	Angos	ANGOS
45.65	0.15	16000	16015	54	Angoulême	ANGOULEME:Angouleme:
43.666667	-1.133333	40990	40003	72	Angoumé	ANGOUME:Angoume:
43.3	-0.816667	64190	64025	72	Angous	ANGOUS
48.933333	-0.383333	14220	14013	25	Angoville	ANGOVILLE
49.35	-1.25	50480	50010	25	Angoville-au-Plain	ANGOVILLE AU PLAIN:Angoville au Plain
49.683333	-1.366667	50330	50011	25	Angoville-en-Saire	ANGOVILLE EN SAIRE:Angoville en Saire
49.25	-1.55	50430	50012	25	Angoville-sur-Ay	ANGOVILLE SUR AY:Angoville sur Ay
50.416667	2.75	62143	62032	31	Angres	ANGRES
43.65	-1.383333	40150	40004	72	Angresse	ANGRESSE
47.566667	-0.966667	49440	49008	52	Angrie	ANGRIE
49.266667	-0.4	14610	14014	25	Anguerny	ANGUERNY
49.683333	3.433333	2800	2017	22	Anguilcourt-le-Sart	ANGUILCOURT LE SART:Anguilcourt le Sart
48.816667	6.883333	57930	57023	41	Angviller-lès-Bisping	ANGVILLER LES BISPING:Angviller lès Bisping:Angviller les Bisping:Angviller-les-Bisping:
49.35	2.333333	60250	60015	22	Angy	ANGY
47.316667	1.233333	41400	41002	24	Angé	ANGE:Ange:
43.166667	-1.283333	64220	64026	72	Anhaux	ANHAUX
50.4	3.15	59194	59007	31	Anhiers	ANHIERS
43.683333	3.583333	34150	34010	91	Aniane	ANIANE
50.333333	3.25	59580	59008	31	Aniche	ANICHE
49.25	-0.383333	14610	14015	25	Anisy	ANISY
49.5	3.45	2320	2018	22	Anizy-le-Château	ANIZY LE CHATEAU:Anizy le Château:Anizy le Chateau:Anizy-le-Chateau:
47.883333	6.2	70800	70023	72	Anjeux	ANJEUX
45.35	4.883333	38150	38009	82	Anjou	ANJOU
47.2	1.783333	36210	36004	24	Anjouin	ANJOUIN
47.7	6.933333	90170	90003	73	Anjoutey	ANJOUTEY
43	0.583333	65370	65012	72	Anla	ANLA
46.966667	3.5	58270	58006	26	Anlezy	ANLEZY
45.316667	1.133333	24160	24009	72	Anlhiac	ANLHIAC
50.466667	2.883333	62880	62033	31	Annay	ANNAY
47.533333	3.883333	89200	89009	11	Annay-la-Côte	ANNAY LA COTE:Annay la Côte:Annay la Cote:Annay-la-Cote:
47.733333	3.966667	89310	89010	11	Annay-sur-Serein	ANNAY SUR SEREIN:Annay sur Serein
49.25	0.066667	14430	14016	25	Annebault	ANNEBAULT
48.9	-0.966667	14380	14017	25	Annebecq	ANNEBECQ
45.9	6.116667	74000	74010	72	Annecy	ANNECY
45.916667	6.15	74940	74011	72	Annecy-le-Vieux	ANNECY LE VIEUX:Annecy le Vieux
49.433333	4.416667	8310	8014	21	Annelles	ANNELLES
46.2	6.25	74100	74012	72	Annemasse	ANNEMASSE
45.85	-0.616667	17350	17011	54	Annepont	ANNEPONT
50.5	2.716667	62149	62034	31	Annequin	ANNEQUIN
45.166667	0.55	24430	24010	72	Annesse-et-Beaulieu	ANNESSE ET BEAULIEU:Annesse et Beaulieu
48.916667	2.716667	77410	77005	11	Annet-sur-Marne	ANNET SUR MARNE:Annet sur Marne
50.15	3.116667	59400	59010	31	Anneux	ANNEUX
49.466667	0.883333	76480	76020	23	Anneville-Ambourville	ANNEVILLE AMBOURVILLE:Anneville Ambourville
49.633333	-1.283333	50760	50013	25	Anneville-en-Saire	ANNEVILLE EN SAIRE:Anneville en Saire
49.116667	-1.583333	50560	50014	25	Anneville-sur-Mer	ANNEVILLE SUR MER:Anneville sur Mer
49.833333	1.083333	76590	76019	23	Anneville-sur-Scie	ANNEVILLE SUR SCIE:Anneville sur Scie
45.266667	4.9	26140	26010	82	Anneyron	ANNEYRON
46.016667	-0.716667	17380	17012	54	Annezay	ANNEZAY
50.533333	2.616667	62232	62035	31	Annezin	ANNEZIN
50.533333	2.933333	59112	59011	31	Annoeullin	ANNOEULLIN
46.95	5.283333	39120	39011	43	Annoire	ANNOIRE
49.716667	3.166667	2480	2019	22	Annois	ANNOIS
45.75	5.283333	38460	38010	82	Annoisin-Chatelans	ANNOISIN CHATELANS:Annoisin Chatelans
46.95	2.55	18340	18006	24	Annoix	ANNOIX
45.233333	4.666667	7100	7010	82	Annonay	ANNONAY
48.383333	5.266667	52230	52012	72	Annonville	ANNONVILLE
43.966667	6.666667	4240	4008	93	Annot	ANNOT
49.683333	0.433333	76110	76021	23	Annouville-Vilmesnil	ANNOUVILLE VILMESNIL:Annouville Vilmesnil
47.633333	4.05	89440	89012	11	Annoux	ANNOUX
48.966667	-1.533333	50660	50015	25	Annoville	ANNOVILLE
47.516667	3.883333	89200	89011	11	Annéot	ANNEOT:Anneot:
48.2	5.083333	52310	52011	72	Annéville-la-Prairie	ANNEVILLE LA PRAIRIE:Annéville la Prairie:Anneville la Prairie:Anneville-la-Prairie:
50	4.1	59186	59012	31	Anor	ANOR
43.4	-0.283333	64160	64027	72	Anos	ANOS
47.066667	4.1	71550	71009	26	Anost	ANOST
48.183333	6.95	88650	88009	11	Anould	ANOULD
49.266667	5.866667	54150	54018	41	Anoux	ANOUX
43.4	-0.133333	64350	64028	72	Anoye	ANOYE
49.533333	0.633333	76490	76022	23	Anquetierville	ANQUETIERVILLE
47.833333	5.666667	52500	52013	72	Anrosey	ANROSEY
46	0.65	16500	16016	54	Ansac-sur-Vienne	ANSAC SUR VIENNE:Ansac sur Vienne
49.35	2.366667	60250	60016	22	Ansacq	ANSACQ
43.7	0.783333	32270	32002	91	Ansan	ANSAN
48.816667	5.833333	54470	54019	41	Ansauville	ANSAUVILLE
49.566667	2.4	60120	60017	22	Ansauvillers	ANSAUVILLERS
45.933333	4.716667	69480	69009	82	Anse	ANSE
49.233333	2.216667	60540	60018	22	Anserville	ANSERVILLE
42.766667	2.516667	66220	66006	91	Ansignan	ANSIGNAN
45.8	5.933333	73410	73016	11	Ansigny	ANSIGNY
43.433333	0.116667	65140	65013	72	Ansost	ANSOST
43.733333	5.466667	84240	84002	93	Ansouis	ANSOUIS
50.6	3.2	59152	59013	31	Anstaing	ANSTAING
44.35	0.016667	47700	47010	72	Antagnac	ANTAGNAC
44.833333	3.066667	15110	15007	83	Anterrieux	ANTERRIEUX
47.383333	6.566667	25340	25018	43	Anteuil	ANTEUIL
48.616667	6.416667	54110	54020	41	Anthelupt	ANTHELUPT
49.15	3.733333	51700	51012	21	Anthenay	ANTHENAY
49.85	4.316667	8260	8015	21	Antheny	ANTHENY
47.166667	4.75	21360	21014	26	Antheuil	ANTHEUIL
49.5	2.75	60162	60019	22	Antheuil-Portes	ANTHEUIL PORTES:Antheuil Portes
47.3	3.733333	58800	58008	26	Anthien	ANTHIEN
45.8	5.166667	38280	38011	82	Anthon	ANTHON
44.383333	0.95	47370	47011	72	Anthé	ANTHE:Anthe:
43.433333	6.883333	83530	83904	11	Anthéor	ANTHEOR:Antheor:
43.583333	7.116667	6160	6004	93	Antibes	ANTIBES
43	0.583333	65370	65014	72	Antichan	ANTICHAN
42.966667	0.666667	31510	31009	72	Antichan-de-Frontignes	ANTICHAN DE FRONTIGNES:Antichan de Frontignes
42.833333	0.6	31110	31010	72	Antignac	ANTIGNAC
46.533333	0.85	86310	86006	11	Antigny	ANTIGNY
47.1	4.55	21230	21015	26	Antigny-la-Ville	ANTIGNY LA VILLE:Antigny la Ville
49.15	2.983333	60620	60020	22	Antilly	ANTILLY
43.333333	0.283333	65220	65015	72	Antin	ANTIN
42.166667	9.35	20270	20016	94	Antisanti	ANTISANTI
43.116667	0.133333	65200	65016	72	Antist	ANTIST
48.516667	-0.366667	61410	61004	25	Antoigny	ANTOIGNY
48	0.133333	72380	72900	52	Antoigné	ANTOIGNE:Antoigne:
45.5	3.183333	63340	63005	83	Antoingt	ANTOINGT
44.266667	5.8	5300	5005	72	Antonaves	ANTONAVES
45.216667	0.833333	24420	24011	72	Antonne-et-Trigonant	ANTONNE ET TRIGONANT:Antonne et Trigonant
48.75	2.3	92160	92002	72	Antony	ANTONY
47.183333	5.8	25410	39012	43	Antorpe	ANTORPE
48.45	-1.483333	35560	35004	53	Antrain	ANTRAIN
46.85	0.533333	86100	86007	11	Antran	ANTRAN
42.881666	0.943055	9800	9011	0	Antras	ANTRAS
44.583333	3.266667	48100	48005	91	Antrenas	ANTRENAS
42.95	2.233333	11190	11010	91	Antugnac	ANTUGNAC
46.9	4.416667	71400	71010	26	Antully	ANTULLY
45.833333	-0.1	16170	16017	54	Anville	ANVILLE
50.45	2.25	62134	62036	31	Anvin	ANVIN
49.7	0.733333	76560	76023	23	Anvéville	ANVEVILLE:Anveville:
49.883333	4.2165	2500	2020	22	Any-Martin-Rieux	ANY MARTIN RIEUX:Any Martin Rieux
45.333333	3.05	63420	63006	83	Anzat-le-Luguet	ANZAT LE LUGUET:Anzat le Luguet
49.266667	6.466667	57320	57025	41	Anzeling	ANZELING
44.283333	0.166667	47700	47012	72	Anzex	ANZEX
50.366667	3.5	59410	59014	31	Anzin	ANZIN
