alpha,nG,nE,n,replicate,nComb,nPosEigen,time_eigen,Frobenius_eigen,CMD_eigen,nPC_eigen,pPC_eigen,time_tensorEVD,Frobenius_tensorEVD,CMD_tensorEVD,nPC_tensorEVD,pPC_tensorEVD,time_trlan,Frobenius_trlan,CMD_trlan,nPC_trlan,pPC_trlan,time_eigs,Frobenius_eigs,CMD_eigs,nPC_eigs,pPC_eigs,time_chol,Frobenius_chol,CMD_chol,nPC_chol,pPC_chol
0.9,500,50,10000,2,8279,8279,177.978,92.4097902663361,0.00164847032696891,2125,0.256673511293634,1.34800000000001,79.7996142021404,0.000888774266918246,3227,0.389781374562145,401.841,92.4097902663357,0.00164847032696902,2125,0.256673511293634,390.01,92.4097902662476,0.00164847032697268,2125,0.256673511293634,,,,,
0.9,1000,50,10000,2,9026,9026,178.513,102.594369246331,0.00216526532589156,2609,0.289053844449369,2.68100000000001,80.5140553590447,0.00101326570417215,4985,0.552293374695325,531.88,102.594369246331,0.00216526532589179,2609,0.289053844449369,566.574,102.594369246234,0.00216526532589101,2609,0.289053844449369,,,,,
0.9,100,10,20000,2,1000,1000,2629.387,294.717819666947,0.00392915106932468,409,0.409,0.391000000000076,291.077228735874,0.00363965181478398,418,0.418,218.384,294.717819666948,0.00392915106932457,409,0.409,114.659,294.717819666935,0.0039291510693219,409,0.409,,,,,
0.9,500,10,20000,2,4900,4900,2628.837,242.721546538873,0.0021437821194733,1269,0.258979591836735,1.22499999999991,230.31023447186,0.00149626324439389,1398,0.28530612244898,688.26,242.721546538873,0.00214378211947419,1269,0.258979591836735,420.146,242.721546538768,0.00214378211946842,1269,0.258979591836735,,,,,
0.9,1000,10,20000,2,8630,8630,2641.847,256.082358205553,0.00209443229673767,1737,0.201274623406721,2.9079999999999,244.449744814051,0.00149167853403342,2029,0.235110081112399,964.429,256.082358205554,0.00209443229673745,1737,0.201274623406721,704.878,256.082358205397,0.00209443229673278,1737,0.201274623406721,,,,,
0.9,100,30,20000,2,2995,2995,2616.541,226.97866723843,0.00241867566236842,757,0.252754590984975,0.663000000000011,220.509223791074,0.00204358117561443,789,0.263439065108514,369.902,226.978667238431,0.00241867566236786,757,0.252754590984975,230.964,226.978667238383,0.00241867566237008,757,0.252754590984975,,,,,
0.9,500,30,20000,2,10999,10999,1369.764,189.454651378874,0.0013252462688198,2117,0.192472042912992,1.55500000000006,175.685106230747,0.000838279976745238,2525,0.229566324211292,1242.774,189.454651378874,0.00132524626881958,2117,0.192472042912992,946.607,189.454651378662,0.00132524626881814,2117,0.192472042912992,,,,,
0.9,1000,30,20000,2,14552,14552,1390.649,188.878894302241,0.00146035924932941,3058,0.210142935678944,2.39499999999998,173.992595622884,0.000928162497045082,4113,0.282641561297416,2030.738,188.878894302239,0.00146035924932941,3058,0.210142935678944,1726.492,188.878894301968,0.00146035924932708,3058,0.210142935678944,,,,,
0.9,100,50,20000,2,4913,4913,1400.975,203.737171368227,0.00180873359991274,995,0.202523916140851,0.479000000000042,197.236589314042,0.0014688392461355,1060,0.215754121717891,465.32,203.737171368227,0.00180873359991207,995,0.202523916140851,310.882,203.737171368142,0.0018087335999134,995,0.202523916140851,,,,,
0.9,500,50,20000,2,13749,13749,1296.249,174.804104734445,0.00147211069800124,2725,0.198196232453269,2.20100000000002,159.186212567587,0.000911716737436841,3483,0.253327514728344,1506.734,174.804104734445,0.00147211069800135,2725,0.198196232453269,1348.496,174.804104734194,0.00147211069800446,2725,0.198196232453269,,,,,
0.9,1000,50,20000,2,16535,16535,1453.684,184.939143415632,0.00132658115548323,3454,0.208890232839432,4.21600000000012,162.667746473832,0.000779422704057176,5028,0.304082249773208,2055.414,184.939143415631,0.00132658115548367,3454,0.208890232839432,2031.721,184.939143415321,0.00132658115548046,3454,0.208890232839432,,,,,
0.9,100,10,30000,2,1000,1000,4994.921,460.639179186244,0.0035784926285457,415,0.415,0.324999999999818,461.787021715068,0.00349269821628118,421,0.421,432.247,460.639179186242,0.00357849262854459,415,0.415,247.359,460.639179186209,0.00357849262854171,415,0.415,,,,,
0.9,500,10,30000,2,4993,4993,4561.15,390.819973002377,0.00233687996473198,1260,0.252353294612457,0.851999999999862,382.86284592299,0.00198512394222916,1336,0.267574604446225,1577.679,390.819973002375,0.0023368799647322,1260,0.252353294612457,992.97,390.819973002227,0.00233687996473708,1260,0.252353294612457,,,,,
0.9,1000,10,30000,2,9464,9464,4540.472,409.801643085352,0.00287605980572714,1695,0.179099746407439,1.54899999999998,398.937717648193,0.00247841352567801,1888,0.19949281487743,3917.577,409.801643085351,0.00287605980572703,1695,0.179099746407439,2655.522,409.801643085165,0.00287605980573125,1695,0.179099746407439,,,,,
0.9,100,30,30000,2,3000,3000,5244.166,350.511313848697,0.00226843850909919,783,0.261,0.645999999999731,345.830608568201,0.00205476778780977,807,0.269,1931.02,350.511313848698,0.00226843850909775,783,0.261,1440.66,350.511313848596,0.00226843850909642,783,0.261,,,,,
0.9,500,30,30000,2,12989,12989,5228.24,283.179667911477,0.00136355219516671,2518,0.193856339979983,2.59500000000025,269.407663130524,0.000910722901091177,2899,0.223188852105628,3315.414,283.179667911475,0.00136355219516715,2518,0.193856339979983,2429.009,283.179667911128,0.00136355219516393,2518,0.193856339979983,,,,,
0.9,1000,30,30000,2,19020,19020,5239.27,310.673768792464,0.00172037828501437,3259,0.171345951629863,4.23700000000008,288.685719370681,0.0011834368850856,4058,0.21335436382755,4090.126,310.673768792464,0.00172037828501348,3259,0.171345951629863,3319.467,310.673768792062,0.00172037828500637,3259,0.171345951629863,,,,,
0.9,100,50,30000,2,4987,4987,4444.412,295.652792533739,0.00152742827218078,1004,0.201323440946461,0.846999999999753,288.55950472619,0.00130639054301085,1047,0.209945859234008,1050.08,295.652792533739,0.00152742827218089,1004,0.201323440946461,660.559,295.652792533618,0.00152742827217844,1004,0.201323440946461,,,,,
0.9,500,50,30000,2,17575,17575,5131.99,268.195643694675,0.00126731390555623,2726,0.155106685633001,3.02700000000004,251.908817761718,0.000901314548331644,3190,0.181507823613087,3223.588,268.195643694675,0.00126731390555623,2726,0.155106685633001,2534.693,268.195643694323,0.00126731390556323,2726,0.155106685633001,,,,,
0.9,1000,50,30000,2,22590,22590,4482.212,265.409404782888,0.00109627543403834,3695,0.16356795042054,5.13699999999972,248.174582918119,0.000773382687192736,4680,0.207171314741036,4705.487,265.409404782886,0.00109627543403812,3695,0.16356795042054,3962.082,265.409404782338,0.00109627543403823,3695,0.16356795042054,,,,,
0.95,100,10,10000,2,1000,1000,218.481,70.4001882286075,0.00130060735507531,540,0.54,0.133999999999986,67.6996982358501,0.00107121316948589,558,0.558,84.061,70.4001882286078,0.00130060735507498,540,0.54,52.285,70.4001882286016,0.00130060735507365,540,0.54,,,,,
0.95,500,10,10000,2,4333,4333,222.702,71.1424400985914,0.00133352824590194,1865,0.430417724440342,0.677000000000021,64.4784868086284,0.000730504349845118,2249,0.519039926148165,337.425,71.1424400985914,0.00133352824590161,1865,0.430417724440342,305.181,71.1424400985288,0.00133352824589894,1865,0.430417724440342,,,,,
0.95,1000,10,10000,2,6347,6347,229.094,87.1232392479131,0.00219823058563051,2348,0.369938553647393,0.941000000000003,79.2956992852359,0.00155053974788377,3148,0.495982353867969,436.477,87.123239247913,0.00219823058563084,2348,0.369938553647393,476.028,87.1232392478436,0.00219823058563373,2348,0.369938553647393,,,,,
0.95,100,30,10000,2,2891,2891,220.372,58.96499538198,0.000855454352176044,1080,0.37357315807679,0.34099999999998,55.4670992284351,0.000580608194062138,1175,0.406433759944656,163.153,58.9649953819798,0.000855454352176044,1080,0.37357315807679,130.021,58.9649953819363,0.000855454352179708,1080,0.37357315807679,,,,,
0.95,500,30,10000,2,7343,7343,230.124,55.64547348673,0.000790755083792116,3010,0.409914204003813,1.369,47.9822840882369,0.000352510966519448,4527,0.616505515456898,611.307,55.6454734867301,0.000790755083791672,3010,0.409914204003813,858.477,55.6454734865928,0.000790755083799888,3010,0.409914204003813,,,,,
0.95,1000,30,10000,2,8456,8456,234.012,59.137668490605,0.000985790478930992,3580,0.423368022705771,2.16999999999999,47.0769834323793,0.00038798920599703,6662,0.787842951750237,824.114,59.137668490605,0.000985790478931103,3580,0.423368022705771,1262.462,59.1376684904584,0.000985790478936432,3580,0.423368022705771,,,,,
0.95,100,50,10000,2,4327,4327,200.747,51.1949126853415,0.000532820106824761,1314,0.303674601340421,0.334000000000003,47.3855720110076,0.000328299786586772,1486,0.343425005777675,192.98,51.1949126853417,0.000532820106823984,1314,0.303674601340421,175.398,51.1949126852773,0.000532820106825982,1314,0.303674601340421,,,,,
0.95,500,50,10000,2,8279,8279,213.109,47.6876528266363,0.000580834533913333,3320,0.401014615291702,1.50999999999999,39.9894138086488,0.00025961586495904,5482,0.662157265370214,688.9,47.6876528266361,0.000580834533913111,3320,0.401014615291702,1052.236,47.68765282649,0.000580834533903785,3320,0.401014615291702,,,,,
0.95,1000,50,10000,2,9026,9026,303.315,55.5473935451694,0.000915672157552727,4035,0.447041879016176,3.58999999999998,41.237833942523,0.000323854691873682,8872,0.982938178595169,883.789,55.5473935451688,0.000915672157552838,4035,0.447041879016176,1405.568,55.5473935450076,0.000915672157551173,4035,0.447041879016176,,,,,
0.95,100,10,20000,2,1000,1000,2092.207,147.785814453317,0.00119234893378706,563,0.563,0.322999999999865,144.907158840942,0.00104886935664683,573,0.573,256.955,147.785814453317,0.00119234893378728,563,0.563,147.57,147.785814453291,0.00119234893378861,563,0.563,,,,,
0.95,500,10,20000,2,4900,4900,2080.297,129.113260607118,0.000915364156975573,1967,0.401428571428571,1.14100000000008,120.225414114559,0.000551534569632417,2154,0.439591836734694,1056.524,129.113260607118,0.000915364156975906,1967,0.401428571428571,815.663,129.113260606965,0.000915364156968579,1967,0.401428571428571,,,,,
0.95,1000,10,20000,2,8630,8630,2092.424,136.786766750473,0.000969790928903591,2854,0.330706836616454,2.32999999999993,127.830927691224,0.000581092695841834,3369,0.390382387022016,1598.174,136.786766750474,0.000969790928903591,2854,0.330706836616454,1454.383,136.786766750235,0.000969790928912584,2854,0.330706836616454,,,,,
0.95,100,30,20000,2,2995,2995,2089.133,116.437871135082,0.000796739014054193,1129,0.376961602671119,0.672999999999774,113.537913485781,0.00065647493556642,1175,0.392320534223706,475.664,116.437871135083,0.000796739014053083,1129,0.376961602671119,353.96,116.437871134975,0.00079673901405386,1129,0.376961602671119,,,,,
0.95,500,30,20000,2,10999,10999,2130.668,96.678441059097,0.0004794091893362,3437,0.312482952995727,2.471,87.6692111240156,0.00023150662134952,4217,0.383398490771888,1885.35,96.6784410590963,0.000479409189336422,3437,0.312482952995727,1952.151,96.6784410587493,0.000479409189330426,3437,0.312482952995727,,,,,
0.95,1000,30,20000,2,14552,14552,1376.377,99.5965640661557,0.000595543586060621,5041,0.346412864211105,3.86899999999991,89.3105434568366,0.000310107987879671,7172,0.492853216052776,3293.464,99.5965640661544,0.000595543586060177,5041,0.346412864211105,4096.391,99.5965640657099,0.000595543586059844,5041,0.346412864211105,,,,,
0.95,100,50,20000,2,4913,4913,1308.992,105.209877365843,0.000629212738572416,1522,0.30979035212701,0.844000000000051,101.17946270346,0.000463697608409142,1621,0.329940972928964,647.76,105.209877365843,0.000629212738573082,1522,0.30979035212701,523.238,105.209877365682,0.000629212738576523,1522,0.30979035212701,,,,,
0.95,500,50,20000,2,13749,13749,1397.778,90.7302017129805,0.000557211714234174,4393,0.319514146483381,3.49800000000005,80.6100824746714,0.000283546520585154,5824,0.423594443232235,2594.238,90.7302017129791,0.000557211714233619,4393,0.319514146483381,3078.074,90.7302017125888,0.000557211714224071,4393,0.319514146483381,,,,,
0.95,1000,50,20000,2,16535,16535,1468.762,98.1578934866219,0.000537137501922524,5676,0.343271847596009,7.84400000000005,83.0761100198809,0.000251116692497444,8992,0.54381614756577,3754.655,98.1578934866187,0.000537137501922858,5676,0.343271847596009,5103.002,98.1578934861172,0.000537137501928187,5676,0.343271847596009,,,,,
0.95,100,10,30000,2,1000,1000,4645.693,266.684585414223,0.00165798852390697,572,0.572,0.572999999999411,270.286334672606,0.00165274026189499,577,0.577,632.433,266.684585414224,0.00165798852390686,572,0.572,348.794,266.68458541419,0.00165798852390697,572,0.572,,,,,
0.95,500,10,30000,2,4993,4993,4813.709,205.765674383624,0.000944595712694007,1967,0.393951532145003,2.34299999999985,198.96313140414,0.000717730066971178,2079,0.416382936110555,2103.7,205.765674383623,0.000944595712693674,1967,0.393951532145003,1483.336,205.765674383388,0.00094459571269867,1967,0.393951532145003,,,,,
0.95,1000,10,30000,2,9464,9464,4752.195,220.117047924923,0.00123557903020943,2835,0.299556213017751,3.50200000000041,210.802776335449,0.000928529598256622,3162,0.334108199492815,3358.552,220.117047924923,0.00123557903020943,2835,0.299556213017751,2846.879,220.117047924606,0.00123557903020843,2835,0.299556213017751,,,,,
0.95,100,30,30000,2,3000,3000,4799.617,180.482309235809,0.000730828481005696,1179,0.393,1.28300000000036,176.847450610785,0.000612829173118223,1213,0.404333333333333,1230.728,180.482309235809,0.000730828481006474,1179,0.393,826.836,180.482309235601,0.000730828481015688,1179,0.393,,,,,
0.95,500,30,30000,2,12989,12989,4759.329,147.769568896108,0.000561023254821436,4100,0.315651705289091,4.79899999999998,138.564267836053,0.000296791065817148,4768,0.367079836784972,6800.496,147.769568896106,0.000561023254821436,4100,0.315651705289091,4977.993,147.769568895554,0.000561023254813997,4100,0.315651705289091,,,,,
0.95,1000,30,30000,2,19020,19020,4664.178,167.89004616835,0.000760473326975042,5486,0.288433228180862,8.0029999999997,153.081652255013,0.000451369472719843,7066,0.371503680336488,7287.76,167.89004616835,0.00076047332697482,5486,0.288433228180862,7916.222,167.890046167648,0.000760473326972044,5486,0.288433228180862,,,,,
0.95,100,50,30000,2,4987,4987,4704.517,154.787652505594,0.000527298333266146,1522,0.305193503108081,1.6850000000004,151.419742726023,0.000431197497407276,1585,0.317826348506116,1879.964,154.787652505595,0.000527298333266701,1522,0.305193503108081,2445.734,154.787652505374,0.000527298333268145,1522,0.305193503108081,,,,,
0.95,500,50,30000,2,17575,17575,4873.708,139.222671468961,0.000476122705129756,4537,0.258150782361309,6.55699999999979,129.543992707888,0.000292141855501304,5447,0.309928876244666,5847.41,139.222671468958,0.000476122705129423,4537,0.258150782361309,8857.097,139.222671468337,0.000476122705132864,4537,0.258150782361309,,,,,
0.95,1000,50,30000,2,22590,22590,4855.863,136.774452290037,0.000413082359716599,6342,0.28074369189907,11.0909999999994,124.772081145283,0.000235782154634823,8544,0.378220451527224,9285.811,136.774452290035,0.000413082359716377,6342,0.28074369189907,12831.27,136.774452289149,0.00041308235971893,6342,0.28074369189907,,,,,
0.98,100,10,10000,2,1000,1000,177.579,31.0465504863749,0.000315445562979022,696,0.696,0.184000000000026,29.2720049291794,0.000237272571832037,712,0.712,123.313,31.0465504863758,0.000315445562979577,696,0.696,85.043,31.0465504863707,0.000315445562979244,696,0.696,,,,,
0.98,500,10,10000,2,4333,4333,176.265,33.7271875429542,0.00044414978311369,2609,0.60212324024925,0.838999999999999,28.2536033151864,0.000194771861563692,3096,0.714516501269328,513.99,33.7271875429537,0.000444149783113024,2609,0.60212324024925,531.524,33.7271875428911,0.000444149783113801,2609,0.60212324024925,,,,,
0.98,1000,10,10000,2,6347,6347,200.225,44.0842596658682,0.000807333593114912,3411,0.537419253190484,1.29499999999999,39.2209528016933,0.000556346013044107,4677,0.736883567039546,725.84,44.0842596658681,0.000807333593115689,3411,0.537419253190484,1050.919,44.0842596657843,0.000807333593115467,3411,0.537419253190484,,,,,
0.98,100,30,10000,2,2891,2891,346.263,26.9314634262645,0.000254131019746029,1539,0.532341750259426,0.659999999999968,24.7897249858561,0.000154929835355033,1674,0.579038395019025,213.201,26.9314634262642,0.000254131019745807,1539,0.532341750259426,242.206,26.9314634261982,0.000254131019747916,1539,0.532341750259426,,,,,
0.98,500,30,10000,2,7343,7343,360.314,25.1746110994647,0.000234717996713041,4339,0.590902900721776,1.81899999999996,20.9601416119975,9.37807629292076e-05,6921,0.942530300966907,1081.397,25.1746110994647,0.000234717996712819,4339,0.590902900721776,1723.356,25.1746110993081,0.000234717996716816,4339,0.590902900721776,,,,,
0.98,1000,30,10000,2,8456,8456,359.9,27.5729758807449,0.00031127272826259,5132,0.606906338694418,2.64100000000002,20.6863282795057,0.00010262957346574,10724,1.2682119205298,1590.587,27.5729758807444,0.000311272728262813,5132,0.606906338694418,2339.048,27.5729758805871,0.000311272728267253,5132,0.606906338694418,,,,,
0.98,100,50,10000,2,4327,4327,342.913,22.6807945618939,0.00014676088537724,1940,0.448347584931823,0.790999999999997,20.5041934230048,7.78689462186399e-05,2211,0.510977582620753,237.308,22.6807945618939,0.000146760885377684,1940,0.448347584931823,318.406,22.68079456178,0.000146760885377684,1940,0.448347584931823,,,,,
0.98,500,50,10000,2,8279,8279,174.867,20.9298099918777,0.000151470480158511,4811,0.581108829568789,1.934,16.7377046297915,5.29841140813891e-05,8802,1.06317188066192,1196.194,20.9298099918777,0.000151470480158622,4811,0.581108829568789,2140.447,20.9298099916909,0.000151470480160842,4811,0.581108829568789,,,,,
0.98,1000,50,10000,2,9026,9026,178.982,25.9169219445339,0.000293781063465448,5702,0.631730556171061,3.905,17.8781281090387,7.46067626578029e-05,14732,1.63217372036339,1993.109,25.916921944534,0.000293781063465448,5702,0.631730556171061,2506.117,25.9169219443692,0.000293781063467558,5702,0.631730556171061,,,,,
