,D4_1,D4_2,D6_1,D6_2
ENSMUSG00000084081,0.699082417,0.551506375,0.768827204,0.434816706
ENSMUSG00000099241,0.459397017,0.481314655,0.567907028,0.949946615
ENSMUSG00000079019,0.499344584,0.501369432,0.717572057,0.741746145
ENSMUSG00000080715,0.765495247,0.643256982,0.435668749,0.615905075
ENSMUSG00000096549,0.649147959,0.430174973,0.845709924,0.537126519
ENSMUSG00000106252,0.673116499,0.668325453,0.55816855,0.564750168
ENSMUSG00000069267,0.52730788,0.158432741,0.797017535,0.9852435
ENSMUSG00000049699,0.749016876,0.852328035,0.256275735,0.613858879
ENSMUSG00000063935,0.586729886,0.350958603,0.486923896,1.048675584
ENSMUSG00000053687,0.637663033,0.496355738,0.672980079,0.667059981
ENSMUSG00000038045,0.699082417,0.651780262,0.307530882,0.818478505
ENSMUSG00000078952,0.848885792,0.451232489,0.615061763,0.562703972
ENSMUSG00000109695,0.649147959,0.551506375,0.691944484,0.588281425
ENSMUSG00000117877,0.640659101,0.509892713,0.760113829,0.571400306
ENSMUSG00000109822,0.752012943,0.703421313,0.521777396,0.505410477
ENSMUSG00000044562,0.798951334,0.275753188,0.691944484,0.716168692
ENSMUSG00000028591,0.499344584,0.601643319,0.820082351,0.562703972
ENSMUSG00000102545,0.399475667,0.701917205,0.768827204,0.613858879
ENSMUSG00000065431,0.549279042,0.501369432,0.615061763,0.818478505
ENSMUSG00000056632,0.449410125,0.601643319,0.768827204,0.665013785
ENSMUSG00000032380,0.599213501,0.401095546,0.871337498,0.613858879
ENSMUSG00000004748,0.29960675,0.752054148,0.922592645,0.511549065
ENSMUSG00000040489,0.449410125,0.551506375,0.820082351,0.665013785
ENSMUSG00000064179,0.549279042,0.501369432,0.822645108,0.613858879
ENSMUSG00000023031,0.449410125,0.607158382,0.615061763,0.818478505
ENSMUSG00000106068,0.640659101,0.459755769,0.691944484,0.699287573
ENSMUSG00000051527,0.327070702,0.551506375,0.871337498,0.741746145
ENSMUSG00000038071,0.349541209,0.200547773,1.178868379,0.767323598
ENSMUSG00000042800,0.249672292,0.250684716,1.127613232,0.869633411
ENSMUSG00000117071,0.608201703,0.630722746,0.707321028,0.555542285
ENSMUSG00000025877,0.649147959,0.676848733,0.410041175,0.767323598
ENSMUSG00000071540,0.149803375,0.100273886,1.486399261,0.767323598
ENSMUSG00000092837,0.049934458,0.087739651,1.29419246,1.074253038
ENSMUSG00000042707,0.62418073,0.576574847,0.820082351,0.485971612
ENSMUSG00000099750,0.674115188,0.401095546,0.640689337,0.792901052
ENSMUSG00000089976,0.550277731,0.546994051,0.62428769,0.787274012
ENSMUSG00000034063,0.798951334,0.200547773,0.691944484,0.818478505
ENSMUSG00000085315,0.399475667,0.526437904,1.025102939,0.562703972
ENSMUSG00000026582,0.948754709,0.752054148,0.307530882,0.511549065
ENSMUSG00000020573,0.749016876,0.651780262,0.410041175,0.716168692
ENSMUSG00000089876,0.649147959,0.601643319,0.820082351,0.460394159
ENSMUSG00000018169,0.549279042,0.651780262,0.461296322,0.869633411
ENSMUSG00000084127,0.599213501,0.634733701,0.698607653,0.600047054
ENSMUSG00000022014,0.599213501,0.551506375,0.410041175,0.971943224
ENSMUSG00000048442,0.599213501,0.551506375,0.717572057,0.665013785
ENSMUSG00000038188,0.699082417,0.401095546,0.922592645,0.511549065
ENSMUSG00000033740,0.549279042,0.501369432,0.768827204,0.716168692
ENSMUSG00000063804,0.349541209,0.701917205,0.563806616,0.920788318
ENSMUSG00000040570,0.399475667,0.651780262,0.717572057,0.767323598
ENSMUSG00000080683,0.349541209,0.676848733,0.794454777,0.716168692
ENSMUSG00000078787,0.324573979,0.701917205,0.820082351,0.690591238
ENSMUSG00000028362,0.649147959,0.300821659,0.871337498,0.716168692
ENSMUSG00000027360,0.374508438,0.526437904,0.922592645,0.716168692
ENSMUSG00000022658,0.449410125,0.401095546,0.973847792,0.716168692
ENSMUSG00000036330,0.449410125,0.350958603,0.717572057,1.023098131
ENSMUSG00000079465,0.274639521,0.551506375,0.999475365,0.716168692
ENSMUSG00000032503,0.249672292,0.300821659,0.820082351,1.176562851
ENSMUSG00000035861,0.798951334,0.77712262,0.512551469,0.460394159
ENSMUSG00000064602,0.349541209,1.25342358,0.333158455,0.613858879
ENSMUSG00000017007,0.649147959,0.902464978,0.58943419,0.409239252
ENSMUSG00000033268,0.574246271,0.77712262,0.845709924,0.358084346
ENSMUSG00000058101,0.798951334,0.451232489,0.640689337,0.665013785
ENSMUSG00000064387,0.615691872,0.476300961,0.760113829,0.716168692
ENSMUSG00000111326,0.618687939,0.532454337,0.604810734,0.812339916
ENSMUSG00000040434,0.158292233,0.234139525,1.127613232,1.048675584
ENSMUSG00000050957,0.948754709,0.802191092,0.410041175,0.409239252
ENSMUSG00000074115,0.349541209,0.175479301,1.127613232,0.920788318
ENSMUSG00000044827,0.823918563,0.77712262,0.384413602,0.588281425
ENSMUSG00000005465,0.699082417,0.802191092,0.512551469,0.562703972
ENSMUSG00000110619,0.695087661,0.568051567,0.606348388,0.707472358
ENSMUSG00000109181,0.470382598,0.572563892,0.747300042,0.788808659
ENSMUSG00000061815,0.449410125,0.952601921,0.615061763,0.562703972
ENSMUSG00000093545,0.62418073,0.726985677,0.538179043,0.690591238
ENSMUSG00000032089,0.599213501,0.752054148,0.768827204,0.460394159
ENSMUSG00000096847,0.798951334,0.82976641,0.358786029,0.593908465
ENSMUSG00000093710,0.549279042,0.701917205,0.794454777,0.537126519
ENSMUSG00000110140,0.798951334,0.401095546,0.820082351,0.562703972
ENSMUSG00000004630,0.574246271,0.576574847,0.615061763,0.818478505
ENSMUSG00000117283,0.515822955,0.62671179,0.58943419,0.852752292
ENSMUSG00000084728,0.599213501,0.526437904,0.717572057,0.741746145
ENSMUSG00000056598,0.321577912,0.405106501,0.66631691,1.19344397
ENSMUSG00000037995,0.29960675,0.752054148,0.563806616,0.971943224
ENSMUSG00000031576,0.349541209,0.651780262,0.871337498,0.716168692
ENSMUSG00000041992,0.499344584,0.551506375,0.973847792,0.565261717
ENSMUSG00000067879,0.449410125,0.476300961,0.948220218,0.716168692
ENSMUSG00000115323,0.619686628,0.612673446,0.604810734,0.756069519
ENSMUSG00000098223,0.572748238,0.57356663,0.660678844,0.786250914
ENSMUSG00000028572,0.349541209,0.401095546,1.025102939,0.818478505
ENSMUSG00000086070,0.349541209,0.300821659,1.076358086,0.869633411
ENSMUSG00000065226,0.670120431,0.630722746,0.644789748,0.652225058
ENSMUSG00000101199,0.597216122,0.527942012,0.534591182,0.939715633
ENSMUSG00000022039,0.633168932,0.75055004,0.509988712,0.706960809
ENSMUSG00000065281,0.699082417,0.827259563,0.461296322,0.613858879
ENSMUSG00000109975,0.62418073,0.62671179,0.435668749,0.920788318
ENSMUSG00000076068,0.549279042,0.651780262,0.66631691,0.741746145
ENSMUSG00000074354,0.524311813,0.76859934,0.495637271,0.827174839
ENSMUSG00000092225,0.569252825,0.567550197,0.740124322,0.742257694
ENSMUSG00000006462,0.604706291,0.275753188,0.717572057,1.023098131
ENSMUSG00000024401,0.898820251,0.752054148,0.615061763,0.358084346
ENSMUSG00000107836,0.848885792,0.752054148,0.538179043,0.485971612
ENSMUSG00000109145,0.898820251,0.501369432,0.66631691,0.562703972
ENSMUSG00000056367,0.649147959,0.752054148,0.410041175,0.818478505
ENSMUSG00000015355,0.599213501,0.752054148,0.615061763,0.665013785
ENSMUSG00000046093,0.549279042,0.802191092,0.820082351,0.460394159
ENSMUSG00000065282,0.749016876,0.501369432,0.58943419,0.792901052
ENSMUSG00000082689,0.776480828,0.533958445,0.621724932,0.701845318
ENSMUSG00000009654,0.649147959,0.551506375,0.66631691,0.767323598
ENSMUSG00000085112,0.699082417,0.401095546,0.717572057,0.818478505
ENSMUSG00000038453,0.274639521,0.827259563,0.999475365,0.537126519
ENSMUSG00000043953,0.549279042,0.401095546,0.768827204,0.920788318
ENSMUSG00000025189,0.349541209,0.576574847,0.563806616,1.150985397
ENSMUSG00000042589,0.951251432,0.253191563,0.871337498,0.565261717
ENSMUSG00000029368,0.349541209,0.451232489,0.922592645,0.920788318
ENSMUSG00000029082,0.626677453,0.528944751,0.466934389,1.023098131
ENSMUSG00000043410,0.451906848,0.401095546,0.617624521,1.179120596
ENSMUSG00000041460,0.451906848,0.200547773,0.768827204,1.230275502
ENSMUSG00000031610,0.199737834,0.200547773,1.076358086,1.176562851
ENSMUSG00000081048,0.659134851,0.669328192,0.633001065,0.693148984
ENSMUSG00000032355,0.499344584,0.451232489,0.717572057,0.988824344
ENSMUSG00000093413,0.674115188,0.62671179,0.820082351,0.537126519
ENSMUSG00000072972,0.682604046,0.484824241,0.580720815,0.912091984
ENSMUSG00000072974,0.5577679,0.585098127,0.811368976,0.707472358
ENSMUSG00000059336,1.398164835,0.752054148,0.205020588,0.306929439
ENSMUSG00000074179,0.595218744,0.622700835,0.794454777,0.656317451
ENSMUSG00000073728,0.474377355,0.300821659,1.050730512,0.844055958
ENSMUSG00000064382,0.92378748,0.92753345,0.461296322,0.358084346
ENSMUSG00000087579,0.898820251,0.902464978,0.358786029,0.511549065
ENSMUSG00000098194,0.627176797,0.528443382,0.874412807,0.645574921
ENSMUSG00000106283,0.634666966,0.631224115,0.73602391,0.674733217
ENSMUSG00000014773,0.998689168,0.451232489,0.66631691,0.562703972
ENSMUSG00000083520,0.574246271,0.92753345,0.58943419,0.588281425
ENSMUSG00000087230,0.599213501,0.852328035,0.717572057,0.511549065
ENSMUSG00000065444,0.549279042,0.852328035,0.717572057,0.562703972
ENSMUSG00000032101,0.449410125,0.952601921,0.717572057,0.562703972
ENSMUSG00000032648,0.449410125,0.902464978,0.435668749,0.895210865
ENSMUSG00000110348,0.823918563,0.764588384,0.570982337,0.524337792
ENSMUSG00000069309,0.654141405,0.737013065,0.704245719,0.590327622
ENSMUSG00000107733,0.832407421,0.651780262,0.598147565,0.605162544
ENSMUSG00000020990,0.599213501,0.451232489,0.768827204,0.869633411
ENSMUSG00000028337,0.374508438,0.77712262,0.771902513,0.767323598
ENSMUSG00000042846,0.399475667,0.551506375,0.615061763,1.125407944
ENSMUSG00000005672,0.349541209,0.501369432,0.973847792,0.869633411
ENSMUSG00000097855,0.349541209,0.401095546,1.076358086,0.869633411
ENSMUSG00000032564,0.199737834,0.451232489,1.281378673,0.767323598
ENSMUSG00000038599,0.149803375,0.401095546,0.973847792,1.176562851
ENSMUSG00000097697,0.249672292,0.250684716,1.025102939,1.176562851
ENSMUSG00000089432,0.674115188,0.92753345,0.538179043,0.562703972
ENSMUSG00000002475,0.948754709,0.376027074,0.615061763,0.767323598
ENSMUSG00000081132,0.749016876,0.551506375,0.66631691,0.741746145
ENSMUSG00000032572,0.424442896,0.852328035,0.717572057,0.716168692
ENSMUSG00000087331,0.449410125,0.62671179,0.66631691,0.971943224
ENSMUSG00000051225,0.734036538,0.137876594,1.012289152,0.835359624
ENSMUSG00000024803,1.048623626,0.852328035,0.153765441,0.665013785
ENSMUSG00000042808,0.29960675,0.210575162,1.060981541,1.150985397
ENSMUSG00000088524,0.873853022,0.701917205,0.640689337,0.511549065
ENSMUSG00000098934,0.53929215,0.523931057,0.626850447,1.039467701
ENSMUSG00000024552,0.599213501,0.952601921,0.66631691,0.511549065
ENSMUSG00000113497,0.798951334,0.701917205,0.563806616,0.665013785
ENSMUSG00000025723,0.873853022,0.601643319,0.653503123,0.601070152
ENSMUSG00000065734,0.848885792,0.501369432,0.820082351,0.562703972
ENSMUSG00000001588,0.599213501,0.752054148,0.66631691,0.716168692
ENSMUSG00000009378,0.499344584,0.852328035,0.820082351,0.562703972
ENSMUSG00000096982,0.449410125,0.852328035,0.66631691,0.767323598
ENSMUSG00000029321,0.549279042,0.752054148,0.922592645,0.511549065
ENSMUSG00000038486,0.599213501,0.651780262,0.922592645,0.562703972
ENSMUSG00000001739,0.399475667,0.802191092,0.66631691,0.869633411
ENSMUSG00000045062,0.848885792,0.676848733,0.649402712,0.562703972
ENSMUSG00000074218,0.499344584,0.551506375,0.871337498,0.818478505
ENSMUSG00000098175,0.636664344,0.59161593,0.721672469,0.794435699
ENSMUSG00000046500,0.29960675,0.601643319,1.025102939,0.818478505
ENSMUSG00000092192,0.92378748,0.635235071,0.598147565,0.588281425
ENSMUSG00000028976,0.399475667,0.451232489,1.127613232,0.767323598
ENSMUSG00000082233,0.707071931,0.699911727,0.647352506,0.692637435
ENSMUSG00000062082,0.615691872,0.701917205,0.691944484,0.741746145
ENSMUSG00000055541,0.451906848,0.401095546,0.773952719,1.127965689
ENSMUSG00000055254,0.399475667,0.668325453,0.717572057,0.971943224
ENSMUSG00000063021,0.767492625,0.809210264,0.605323285,0.578561993
ENSMUSG00000098035,0.793957888,0.522426948,0.717572057,0.728957418
ENSMUSG00000114316,0.773984105,0.513903668,0.550992829,0.92488071
ENSMUSG00000038528,0.678109945,0.580585802,0.677593042,0.828197937
ENSMUSG00000086359,0.524311813,0.576574847,0.66631691,0.997520678
ENSMUSG00000099694,0.776980172,0.64425972,0.64171444,0.702356867
ENSMUSG00000020905,0.674115188,0.300821659,0.768827204,1.023098131
ENSMUSG00000075569,0.449410125,0.576574847,1.178868379,0.562703972
ENSMUSG00000112650,0.574246271,0.651780262,0.862624123,0.681894904
ENSMUSG00000086327,0.324573979,0.451232489,0.896965071,1.099830491
ENSMUSG00000046637,0.374508438,0.376027074,1.358261394,0.665013785
ENSMUSG00000070287,0.798951334,0.852328035,0.717572057,0.409239252
ENSMUSG00000083162,0.724049646,0.877396506,0.615061763,0.562703972
ENSMUSG00000084325,0.749016876,0.726985677,0.66631691,0.639436332
ENSMUSG00000110882,0.782472963,0.685372014,0.751913005,0.562703972
ENSMUSG00000054667,0.549279042,0.902464978,0.512551469,0.818478505
ENSMUSG00000080981,0.62418073,0.827259563,0.717572057,0.613858879
ENSMUSG00000111864,0.549279042,0.827259563,0.794454777,0.613858879
ENSMUSG00000112466,0.651644682,0.554013223,0.75703852,0.823593995
ENSMUSG00000019913,0.998689168,0.802191092,0.461296322,0.524337792
ENSMUSG00000030206,0.823918563,0.401095546,0.717572057,0.844055958
ENSMUSG00000030701,0.499344584,0.701917205,0.66631691,0.920788318
ENSMUSG00000040528,0.62418073,0.551506375,0.74319963,0.869633411
ENSMUSG00000112035,0.449410125,0.601643319,0.973847792,0.767323598
ENSMUSG00000052981,0.349541209,0.501369432,0.717572057,1.227717757
ENSMUSG00000103310,0.968229148,0.76859934,0.629413204,0.430212764
ENSMUSG00000104529,0.29960675,0.401095546,1.33263382,0.767323598
ENSMUSG00000024292,0.586729886,0.434687298,0.944119806,0.835359624
ENSMUSG00000026228,0.686598803,0.864862271,0.730385844,0.524337792
ENSMUSG00000065289,0.749016876,0.726985677,0.768827204,0.562703972
ENSMUSG00000007440,0.898820251,0.795673289,0.662216498,0.452720923
ENSMUSG00000100018,0.815429705,0.484824241,0.691944484,0.818478505
ENSMUSG00000101337,0.565757413,1.002738864,0.631975962,0.613858879
ENSMUSG00000092543,0.599213501,0.802191092,0.653503123,0.767323598
ENSMUSG00000030283,0.199737834,0.250684716,1.452058313,0.920788318
ENSMUSG00000061762,1.148492543,0.651780262,0.66631691,0.358084346
ENSMUSG00000074947,0.858872684,0.576574847,0.822645108,0.566796365
ENSMUSG00000048621,0.749016876,0.77712262,0.435668749,0.869633411
ENSMUSG00000109801,0.649147959,0.451232489,1.050730512,0.681894904
ENSMUSG00000030830,0.649147959,0.752054148,0.871337498,0.562703972
ENSMUSG00000047904,0.649147959,0.701917205,0.563806616,0.920788318
ENSMUSG00000040264,0.823918563,0.451232489,0.896965071,0.665013785
ENSMUSG00000039963,0.549279042,0.752054148,0.66631691,0.869633411
ENSMUSG00000036151,0.549279042,0.752054148,1.025102939,0.511549065
ENSMUSG00000012819,0.749016876,0.451232489,0.922592645,0.716168692
ENSMUSG00000105303,0.574246271,0.601643319,0.717572057,0.946365771
ENSMUSG00000115025,0.667124364,0.645763829,0.685793866,0.841498213
ENSMUSG00000099398,0.749016876,0.350958603,0.973847792,0.767323598
ENSMUSG00000028391,0.951251432,0.656793956,0.361348786,0.874748902
ENSMUSG00000078439,0.349541209,0.551506375,0.973847792,0.971943224
ENSMUSG00000091618,0.074901688,0.263218952,1.41976757,1.091134157
ENSMUSG00000039809,0.399475667,0.300821659,0.973847792,1.176562851
ENSMUSG00000065529,0.582735129,0.835782843,0.768827204,0.665013785
ENSMUSG00000021638,0.349541209,0.250684716,0.871337498,1.381182477
ENSMUSG00000113963,0.715560789,0.551506375,0.820082351,0.767323598
ENSMUSG00000111548,0.724049646,0.902464978,0.691944484,0.537126519
ENSMUSG00000000197,1.013669505,0.610667968,0.615061763,0.616416624
ENSMUSG00000106963,0.699082417,0.902464978,0.58943419,0.665013785
ENSMUSG00000020327,0.674115188,0.92753345,0.74319963,0.511549065
ENSMUSG00000051242,0.940265851,0.752054148,0.700657859,0.464486551
ENSMUSG00000020191,0.699082417,0.752054148,0.794454777,0.613858879
ENSMUSG00000030413,0.353535965,0.20305462,1.127613232,1.176562851
ENSMUSG00000046442,0.584233163,1.091481254,0.504863197,0.691614337
ENSMUSG00000038541,0.449410125,0.350958603,0.948220218,1.125407944
ENSMUSG00000084990,1.048623626,0.601643319,0.922592645,0.306929439
ENSMUSG00000117295,0.823918563,0.802191092,0.410041175,0.844055958
ENSMUSG00000080076,0.741526707,0.800686983,0.698607653,0.639436332
ENSMUSG00000030889,0.199737834,0.15041083,1.204495953,1.33002757
ENSMUSG00000044471,0.599213501,0.877396506,0.820082351,0.588281425
ENSMUSG00000109284,0.649147959,0.752054148,0.922592645,0.562703972
ENSMUSG00000050854,0.749016876,0.601643319,0.768827204,0.767323598
ENSMUSG00000018238,0.649147959,0.701917205,0.717572057,0.818478505
ENSMUSG00000025375,0.599213501,0.701917205,0.563806616,1.023098131
ENSMUSG00000117042,0.272142798,0.412125673,0.750887903,1.459961033
ENSMUSG00000084845,0.449410125,0.451232489,0.973847792,1.023098131
ENSMUSG00000020062,0.92378748,1.002738864,0.410041175,0.562703972
ENSMUSG00000052135,0.499344584,0.300821659,1.127613232,0.971943224
ENSMUSG00000083079,0.345047107,0.166956021,1.073795328,1.315192647
ENSMUSG00000115085,0.836402178,0.622700835,0.675030285,0.767323598
ENSMUSG00000054945,0.149803375,0.551506375,1.178868379,1.023098131
ENSMUSG00000097814,0.324573979,0.200547773,0.948220218,1.432337383
ENSMUSG00000117442,0.249672292,0.200547773,1.281378673,1.176562851
ENSMUSG00000044258,0.948754709,0.655791217,0.70475827,0.601070152
ENSMUSG00000021125,0.574246271,0.701917205,0.794454777,0.844055958
ENSMUSG00000031144,0.649147959,0.451232489,0.871337498,0.946365771
ENSMUSG00000014198,0.380500573,0.695900772,1.028690799,0.818478505
ENSMUSG00000038347,0.474377355,0.300821659,1.435144114,0.716168692
ENSMUSG00000117670,0.374508438,0.376027074,1.025102939,1.150985397
ENSMUSG00000037653,0.749016876,1.103012751,0.512551469,0.562703972
ENSMUSG00000050671,1.048623626,0.601643319,0.820082351,0.460394159
ENSMUSG00000079852,0.574246271,1.128081222,0.435668749,0.792901052
ENSMUSG00000011263,0.499344584,1.002738864,0.66631691,0.767323598
ENSMUSG00000037735,0.599213501,0.852328035,0.66631691,0.818478505
ENSMUSG00000047730,0.127332869,0.300821659,1.409516541,1.098807393
ENSMUSG00000047143,0.649147959,0.802191092,0.922592645,0.562703972
ENSMUSG00000099146,0.62418073,0.334413411,0.91387927,1.065556703
ENSMUSG00000074673,0.749016876,0.576574847,0.74319963,0.869633411
ENSMUSG00000098016,0.742525396,0.634733701,0.748325145,0.815920759
ENSMUSG00000085316,0.599213501,0.601643319,0.820082351,0.920788318
ENSMUSG00000015405,0.549279042,0.651780262,0.768827204,0.971943224
ENSMUSG00000071203,0.483365557,0.327394239,0.667342013,1.464564974
