,D2_1,D2_2,D4_1,D4_2
ENSMUSG00000062826,0.487574509,0.342159951,0.72005489,0.827259563
ENSMUSG00000057103,0.462774178,0.464680108,0.757505734,0.693393925
ENSMUSG00000110105,0.484598469,0.666888172,0.611697115,0.61818851
ENSMUSG00000074403,0.91910027,0.760023414,0.367018269,0.340931214
ENSMUSG00000031635,1.190415891,0.896488954,0.099868917,0.200547773
ENSMUSG00000049985,1.066414236,0.597659303,0.349541209,0.376027074
ENSMUSG00000098007,0.851147362,0.926371919,0.355033999,0.258205258
ENSMUSG00000077702,0.768810263,0.572756832,0.674115188,0.376027074
ENSMUSG00000032380,0.644808608,0.747074129,0.599213501,0.401095546
ENSMUSG00000042707,0.644808608,0.547854361,0.62418073,0.576574847
ENSMUSG00000081875,0.661176826,0.498049419,0.649147959,0.585098127
ENSMUSG00000101972,0.884379806,0.967211972,0.329567425,0.212580639
ENSMUSG00000051998,0.595207946,0.298829651,0.749016876,0.752054148
ENSMUSG00000090291,0.446405959,0.597659303,0.649147959,0.701917205
ENSMUSG00000116872,0.581815767,0.612600785,0.57624365,0.625207682
ENSMUSG00000008153,0.347204635,0.597659303,0.699082417,0.752054148
ENSMUSG00000107836,0.22320298,0.572756832,0.848885792,0.752054148
ENSMUSG00000057715,0.297603973,0.547854361,0.649147959,0.902464978
ENSMUSG00000029102,0.248003311,0.448244477,0.749016876,0.952601921
ENSMUSG00000040569,0.148801986,0.199219768,1.098558084,0.952601921
ENSMUSG00000025401,0.099201324,0.199219768,0.998689168,1.103012751
ENSMUSG00000106327,0.809978813,0.697269187,0.374508438,0.522426948
ENSMUSG00000026380,0.396805297,0.305802343,0.649147959,1.052875808
ENSMUSG00000065265,0.508406787,0.709720422,0.686598803,0.501369432
ENSMUSG00000091157,0.644808608,0.647464245,0.424442896,0.689382969
ENSMUSG00000060509,0.750458018,0.902963597,0.399475667,0.35346545
ENSMUSG00000093979,0.526759032,0.733626794,0.342550384,0.807204786
ENSMUSG00000080798,0.614056197,0.712708719,0.613195149,0.478306438
ENSMUSG00000042788,0.595207946,0.473146948,0.823918563,0.526437904
ENSMUSG00000115025,0.647784648,0.458205466,0.667124364,0.645763829
ENSMUSG00000084041,0.66216884,0.610608588,0.584732508,0.571561153
ENSMUSG00000115323,0.650760687,0.554827053,0.619686628,0.612673446
ENSMUSG00000102224,0.892811919,0.946293896,0.399475667,0.200547773
ENSMUSG00000001656,0.843211256,0.796879071,0.349541209,0.451232489
ENSMUSG00000079465,0.91761225,0.697269187,0.274639521,0.551506375
ENSMUSG00000041992,0.793610594,0.597659303,0.499344584,0.551506375
ENSMUSG00000112068,0.768810263,0.398439535,0.699082417,0.576574847
ENSMUSG00000031144,0.496006621,0.846684012,0.649147959,0.451232489
ENSMUSG00000109032,0.446405959,0.796879071,0.798951334,0.401095546
ENSMUSG00000021055,0.644808608,0.448244477,0.549279042,0.802191092
ENSMUSG00000039720,0.496006621,0.547854361,0.749016876,0.651780262
ENSMUSG00000032648,0.595207946,0.498049419,0.449410125,0.902464978
ENSMUSG00000061815,0.644808608,0.398439535,0.449410125,0.952601921
ENSMUSG00000044626,0.347204635,0.448244477,1.048623626,0.601643319
ENSMUSG00000052572,0.446405959,0.448244477,0.699082417,0.852328035
ENSMUSG00000042589,0.843211256,0.398439535,0.951251432,0.253191563
ENSMUSG00000062157,0.446405959,0.448244477,0.599213501,0.952601921
ENSMUSG00000049691,0.297603973,0.448244477,0.749016876,0.952601921
ENSMUSG00000037731,0.297603973,0.24902471,0.998689168,0.902464978
ENSMUSG00000037101,0.049600662,0.049804942,1.448099293,0.902464978
ENSMUSG00000083106,0.686969171,0.608118341,0.577242339,0.579081694
ENSMUSG00000078503,0.460790151,0.53191678,0.714562099,0.75055004
ENSMUSG00000092563,0.688953197,0.541379719,0.692091593,0.539473509
ENSMUSG00000109270,0.462774178,0.547854361,0.524311813,0.92753345
ENSMUSG00000072905,0.811962839,0.631526663,0.528805914,0.492344782
ENSMUSG00000050114,0.644808608,0.7719766,0.524311813,0.526437904
ENSMUSG00000117298,0.620008277,0.722171658,0.62418073,0.501369432
ENSMUSG00000084081,0.620008277,0.597659303,0.699082417,0.551506375
ENSMUSG00000106803,0.520806952,0.52295189,0.92378748,0.501369432
ENSMUSG00000098701,0.620008277,0.547854361,0.574246271,0.726985677
ENSMUSG00000004360,0.644808608,0.774964896,0.599213501,0.451232489
ENSMUSG00000082305,0.313972191,0.298829651,0.948754709,0.910988258
ENSMUSG00000033544,0.148801986,0.124512355,0.948754709,1.25342358
ENSMUSG00000113722,1.190415891,0.597659303,0.349541209,0.350958603
ENSMUSG00000022039,0.532215105,0.572756832,0.633168932,0.75055004
ENSMUSG00000045532,0.942412581,0.498049419,0.649147959,0.401095546
ENSMUSG00000099750,0.892811919,0.52295189,0.674115188,0.401095546
ENSMUSG00000003585,0.892811919,0.597659303,0.449410125,0.551506375
ENSMUSG00000100876,0.719209601,0.747074129,0.62418073,0.401095546
ENSMUSG00000000903,0.793610594,0.647464245,0.549279042,0.501369432
ENSMUSG00000053353,0.818410925,0.572756832,0.599213501,0.501369432
ENSMUSG00000074218,0.545607284,0.896488954,0.499344584,0.551506375
ENSMUSG00000077167,0.744009932,0.498049419,0.599213501,0.651780262
ENSMUSG00000055408,0.520806952,0.672366716,0.699082417,0.601643319
ENSMUSG00000045062,0.520806952,0.448244477,0.848885792,0.676848733
ENSMUSG00000080981,0.545607284,0.498049419,0.62418073,0.827259563
ENSMUSG00000045330,0.347204635,0.199219768,1.348230376,0.601643319
ENSMUSG00000073130,0.396805297,0.24902471,0.848885792,1.002738864
ENSMUSG00000089687,0.396805297,0.199219768,0.898820251,1.002738864
ENSMUSG00000085024,0.248003311,0.24902471,1.048623626,0.952601921
ENSMUSG00000073460,0.496006621,0.500539666,0.524311813,0.977670393
ENSMUSG00000111326,0.671096959,0.676351111,0.618687939,0.532454337
ENSMUSG00000046180,0.148801986,0,1.448099293,0.902464978
ENSMUSG00000078954,0.300084006,0.398439535,0.948754709,0.852328035
ENSMUSG00000117283,0.611576164,0.747074129,0.515822955,0.62671179
ENSMUSG00000111161,0.690937224,0.638997405,0.609699737,0.567048828
ENSMUSG00000057722,0.153762053,0.301319899,1.053617072,1.005245712
ENSMUSG00000058101,0.768810263,0.498049419,0.798951334,0.451232489
ENSMUSG00000030206,0.520806952,0.7719766,0.823918563,0.401095546
ENSMUSG00000106252,0.57983174,0.597659303,0.673116499,0.668325453
ENSMUSG00000028785,0.669608939,0.398439535,0.724049646,0.726985677
ENSMUSG00000092543,0.682009104,0.435793242,0.599213501,0.802191092
ENSMUSG00000064125,0.322404304,0.298829651,0.92378748,0.977670393
ENSMUSG00000110415,0.856603435,0.674358913,0.449410125,0.546994051
ENSMUSG00000069273,1.016317567,0.824769838,0.425441585,0.263720321
ENSMUSG00000113963,0.678041051,0.589192463,0.715560789,0.551506375
ENSMUSG00000006542,1.190415891,0.946293896,0.249672292,0.15041083
ENSMUSG00000055945,1.190415891,0.647464245,0.29960675,0.401095546
ENSMUSG00000054453,0.942412581,0.846684012,0.349541209,0.401095546
ENSMUSG00000097622,0.198402649,0.365070224,1.007178025,0.969147112
ENSMUSG00000043644,0.644808608,1.095708722,0.599213501,0.200547773
ENSMUSG00000098934,0.731609767,0.74557998,0.53929215,0.523931057
ENSMUSG00000085924,0.661176826,0.595169056,0.608201703,0.678352842
ENSMUSG00000113929,0.595207946,0.672366716,0.549279042,0.726985677
ENSMUSG00000087516,0.669608939,0.498049419,0.599213501,0.77712262
ENSMUSG00000036641,0.446405959,0.796879071,0.499344584,0.802191092
ENSMUSG00000050671,0.396805297,0.498049419,1.048623626,0.601643319
ENSMUSG00000037735,0.496006621,0.597659303,0.599213501,0.852328035
ENSMUSG00000049409,0.198402649,0.199219768,0.998689168,1.153149694
ENSMUSG00000079492,0.528743058,0.551340707,0.816428394,0.657295326
ENSMUSG00000014198,0.781210429,0.697269187,0.380500573,0.695900772
ENSMUSG00000087549,0.620008277,0.597659303,0.823918563,0.526437904
ENSMUSG00000024354,0.65770478,0.717689213,0.460395706,0.73250074
ENSMUSG00000048621,0.372004966,0.672366716,0.749016876,0.77712262
ENSMUSG00000062859,0.322404304,0.398439535,0.848885792,1.002738864
ENSMUSG00000028927,0.496006621,0.176807544,0.973721938,0.92753345
ENSMUSG00000026442,0.446405959,0.84917426,0.551775765,0.726985677
ENSMUSG00000098457,0.818410925,0.705736027,0.449410125,0.601643319
ENSMUSG00000090700,0.620008277,0.398439535,0.902815007,0.655791217
ENSMUSG00000024990,1.091214567,0.896488954,0.29960675,0.300821659
ENSMUSG00000033768,0.868011587,0.996098838,0.374508438,0.350958603
ENSMUSG00000097084,0.843211256,1.543953199,0.099868917,0.102780734
ENSMUSG00000032878,0.793610594,1.095708722,0.249672292,0.451232489
ENSMUSG00000020892,0.892811919,0.896488954,0.249672292,0.551506375
ENSMUSG00000065431,0.892811919,0.647464245,0.549279042,0.501369432
ENSMUSG00000100084,0.595207946,1.270026019,0.29960675,0.426164017
ENSMUSG00000021708,0.545607284,0.946293896,0.649147959,0.451232489
ENSMUSG00000029843,0.793610594,0.398439535,0.798951334,0.601643319
ENSMUSG00000039963,0.744009932,0.547854361,0.549279042,0.752054148
ENSMUSG00000097665,0.644808608,0.547854361,0.699082417,0.701917205
ENSMUSG00000034768,0.545607284,0.796879071,0.499344584,0.752054148
ENSMUSG00000064647,0.644808608,0.597659303,0.549279042,0.802191092
ENSMUSG00000000732,0.396805297,0.796879071,0.798951334,0.601643319
ENSMUSG00000020573,0.396805297,0.796879071,0.749016876,0.651780262
ENSMUSG00000093178,0.545607284,0.348634593,0.848885792,0.852328035
ENSMUSG00000065444,0.347204635,0.846684012,0.549279042,0.852328035
ENSMUSG00000028766,0.446405959,0.647464245,0.599213501,0.902464978
ENSMUSG00000054383,0.496006621,0.398439535,0.773984105,0.92753345
ENSMUSG00000057457,0.248003311,0.398439535,1.098558084,0.852328035
ENSMUSG00000036492,0.347204635,0.348634593,0.898820251,1.002738864
ENSMUSG00000071713,0.921580303,0.483605986,0.549279042,0.643256982
ENSMUSG00000034391,0.347204635,0.199219768,1.048623626,1.002738864
ENSMUSG00000109801,0.87495568,0.622561774,0.649147959,0.451232489
ENSMUSG00000050961,0.595207946,0.672366716,0.653142716,0.682865167
ENSMUSG00000079710,0.702841383,0.852162556,0.452406193,0.598635102
ENSMUSG00000097746,0.69440927,1.170416135,0.493352449,0.250684716
ENSMUSG00000030666,1.140815229,1.369635902,0,0.100273886
ENSMUSG00000049988,0.203362715,0.607620291,1.048623626,0.752054148
ENSMUSG00000069670,0.548087317,0.450734724,1.003682613,0.60916386
ENSMUSG00000063129,0.967212912,1.070806251,0.29960675,0.275753188
ENSMUSG00000097357,0.868011587,0.697269187,0.499344584,0.551506375
ENSMUSG00000001588,0.595207946,0.672366716,0.599213501,0.752054148
ENSMUSG00000080818,0.520806952,0.52295189,0.798951334,0.77712262
ENSMUSG00000041620,0.545607284,0.373537064,0.599213501,1.103012751
ENSMUSG00000081666,0.446405959,0.51448505,0.773984105,0.889930742
ENSMUSG00000083054,0.724665674,0.685316001,0.59372071,0.621698096
ENSMUSG00000053687,0.663656859,0.830248382,0.637663033,0.496355738
ENSMUSG00000082689,0.69738531,0.622561774,0.776480828,0.533958445
ENSMUSG00000066755,1.190415891,1.245123548,0.199737834,0
ENSMUSG00000022490,1.38881854,0.747074129,0.199737834,0.300821659
ENSMUSG00000020805,1.066414236,1.095708722,0.199737834,0.275753188
ENSMUSG00000024008,0.744009932,1.04590378,0.29960675,0.551506375
ENSMUSG00000110502,0.69440927,0.846684012,0.599213501,0.501369432
ENSMUSG00000082389,0.644808608,0.722171658,0.749016876,0.526437904
ENSMUSG00000096957,0.496006621,0.747074129,0.998689168,0.401095546
ENSMUSG00000037995,0.595207946,0.996098838,0.29960675,0.752054148
ENSMUSG00000114420,0.65324072,0.803851762,0.577741683,0.608161121
ENSMUSG00000087543,0.644808608,0.547854361,0.848885792,0.601643319
ENSMUSG00000063021,0.543623257,0.523947989,0.767492625,0.809210264
ENSMUSG00000050447,0.545607284,0.647464245,0.649147959,0.802191092
ENSMUSG00000091906,0.446405959,0.7719766,0.649147959,0.77712262
ENSMUSG00000083520,0.595207946,0.547854361,0.574246271,0.92753345
ENSMUSG00000031097,0.446405959,0.348634593,1.148492543,0.701917205
ENSMUSG00000050944,0.496006621,0.448244477,0.699082417,1.002738864
ENSMUSG00000030606,0.297603973,0.448244477,0.898820251,1.002738864
ENSMUSG00000047363,0.297603973,0.448244477,0.699082417,1.203286637
ENSMUSG00000106068,0.818410925,0.730638498,0.640659101,0.459755769
ENSMUSG00000025892,0.347204635,0.550344608,0.649147959,1.103012751
ENSMUSG00000117606,0.8764437,0.606126143,0.62418073,0.542983095
ENSMUSG00000026592,0.297603973,0.149414826,0.798951334,1.40383441
ENSMUSG00000021758,0.148801986,0.099609884,0.898820251,1.504108297
ENSMUSG00000058897,0.39928533,0.149414826,0.599213501,1.504108297
ENSMUSG00000003051,0.099201324,0,1.023656397,1.529176768
ENSMUSG00000105532,0.91761225,1.211754237,0.183259462,0.342435322
ENSMUSG00000079076,0.91761225,0.622561774,0.724049646,0.401095546
ENSMUSG00000065289,0.744009932,0.448244477,0.749016876,0.726985677
ENSMUSG00000093537,0.570407615,0.722171658,0.724049646,0.651780262
ENSMUSG00000015968,0.22320298,0.448244477,0.948754709,1.052875808
ENSMUSG00000107810,0.682009104,0.697269187,0.611697115,0.689382969
ENSMUSG00000109822,0.628440389,0.597659303,0.752012943,0.703421313
ENSMUSG00000065226,0.789642541,0.593674908,0.670120431,0.630722746
ENSMUSG00000046961,1.289617216,0.896488954,0.199737834,0.300821659
ENSMUSG00000038239,0.942412581,0.846684012,0.349541209,0.551506375
ENSMUSG00000048138,0.744009932,1.04590378,0.499344584,0.401095546
ENSMUSG00000021070,0.942412581,0.697269187,0.399475667,0.651780262
ENSMUSG00000023484,0.843211256,0.597659303,0.499344584,0.752054148
ENSMUSG00000078640,0.744009932,0.547854361,0.749016876,0.651780262
ENSMUSG00000104560,0.669608939,0.672366716,0.649147959,0.701917205
ENSMUSG00000110822,0.545607284,0.747074129,0.649147959,0.752054148
ENSMUSG00000057606,0.396805297,0.647464245,0.848885792,0.802191092
ENSMUSG00000117192,0.297603973,0.597659303,0.890331393,0.910988258
ENSMUSG00000049565,0.248003311,0.24902471,1.298295918,0.902464978
ENSMUSG00000090122,0.347204635,0.049804942,1.298295918,1.002738864
ENSMUSG00000041608,0.198402649,0.049804942,1.098558084,1.353697467
ENSMUSG00000061482,0.589751873,0.96023928,0.553273799,0.598133733
ENSMUSG00000093846,0.651256694,0.686312099,0.607203014,0.762582906
ENSMUSG00000092200,0.396805297,0.483107937,0.861369407,0.972656698
ENSMUSG00000092827,1.041613905,0.697269187,0.474377355,0.501369432
ENSMUSG00000034652,0.622984317,0.7719766,0.568254136,0.752054148
ENSMUSG00000103310,0.570903621,0.409894672,0.968229148,0.76859934
ENSMUSG00000089900,0.520806952,0.473146948,0.873853022,0.852328035
ENSMUSG00000030263,0.148801986,0.27392718,0.798951334,1.504108297
ENSMUSG00000081048,0.709289469,0.692288693,0.659134851,0.669328192
ENSMUSG00000090799,0.557015436,0.189258779,0.766493936,1.217324981
ENSMUSG00000106283,0.809978813,0.654934986,0.634666966,0.631224115
ENSMUSG00000082045,0.610088144,0.516975297,0.858872684,0.749547301
ENSMUSG00000097113,0.992013243,0.647464245,0.649147959,0.451232489
ENSMUSG00000033036,0.590247879,0.538889471,0.843892347,0.767095231
ENSMUSG00000051735,0.942412581,0.448244477,0.549279042,0.802191092
ENSMUSG00000098132,0.793610594,0.547854361,0.749016876,0.651780262
ENSMUSG00000042684,0.744009932,0.298829651,1.198427001,0.501369432
ENSMUSG00000024558,0.595207946,0.747074129,0.798951334,0.601643319
ENSMUSG00000092781,0.69440927,0.572756832,0.773984105,0.701917205
ENSMUSG00000063458,0.446405959,0.747074129,0.998689168,0.551506375
ENSMUSG00000069309,0.690441217,0.662405727,0.654141405,0.737013065
ENSMUSG00000047115,0.396805297,0.348634593,1.398164835,0.601643319
ENSMUSG00000000869,0.545607284,0.547854361,0.599213501,1.052875808
ENSMUSG00000032502,0.322404304,0.498049419,1.148492543,0.77712262
ENSMUSG00000024936,0.396805297,0.498049419,0.948754709,0.902464978
ENSMUSG00000059336,0.396805297,0.199219768,1.398164835,0.752054148
ENSMUSG00000021176,0.446405959,0.448244477,0.848885792,1.002738864
ENSMUSG00000069755,0.73557782,0.931352414,0.511328854,0.568051567
ENSMUSG00000023031,0.69440927,0.996098838,0.449410125,0.607158382
ENSMUSG00000112424,0.570407615,0.663899876,0.607702358,0.910988258
ENSMUSG00000006154,0.644808608,0.647464245,0.709069309,0.752054148
ENSMUSG00000053182,0.802042707,0.676351111,0.732538504,0.545489942
ENSMUSG00000106617,0.487574509,0.406906375,0.782472963,1.089475776
ENSMUSG00000084006,0.69440927,0.796879071,0.524311813,0.752054148
ENSMUSG00000025877,0.644808608,0.796879071,0.649147959,0.676848733
ENSMUSG00000064797,0.744009932,0.572756832,0.699082417,0.752054148
ENSMUSG00000007440,0.543623257,0.537395323,0.898820251,0.795673289
ENSMUSG00000067203,0.452854045,0.670374518,0.978715384,0.683366536
ENSMUSG00000044854,0.942412581,1.245123548,0.349541209,0.250684716
ENSMUSG00000064441,0.793610594,0.647464245,0.549279042,0.802191092
ENSMUSG00000049037,0.446405959,0.896488954,0.499344584,0.952601921
ENSMUSG00000046589,0.498486655,1.145513664,0.449410125,0.701917205
ENSMUSG00000032807,0.595207946,0.398439535,0.798951334,1.002738864
ENSMUSG00000034912,0.22320298,0.354113137,1.115036456,1.103012751
ENSMUSG00000064382,0.446405959,0.498049419,0.92378748,0.92753345
ENSMUSG00000096847,0.595207946,0.572756832,0.798951334,0.82976641
ENSMUSG00000035042,0.099201324,0.647464245,1.348230376,0.701917205
ENSMUSG00000028391,0.647288641,0.552834855,0.951251432,0.656793956
ENSMUSG00000023052,0.760378151,0.448244477,0.674115188,0.92753345
ENSMUSG00000027338,0.843211256,1.145513664,0.29960675,0.526437904
ENSMUSG00000107006,0.942412581,0.647464245,0.798951334,0.426164017
ENSMUSG00000017412,0.868011587,0.821781541,0.399475667,0.726985677
ENSMUSG00000031994,0.620008277,0.722171658,0.724049646,0.752054148
ENSMUSG00000097251,0.545607284,0.622561774,0.873853022,0.77712262
ENSMUSG00000052974,0,0,1.273328689,1.55424524
ENSMUSG00000098100,0.992013243,1.013032518,0.435428477,0.391569527
ENSMUSG00000029337,1.38881854,1.344733432,0.049934458,0.050136943
ENSMUSG00000021983,0.830811091,0.526438236,0.499344584,0.977670393
ENSMUSG00000041261,0.942412581,1.245123548,0.199737834,0.451232489
ENSMUSG00000074824,0.595207946,0.543869966,0.724049646,0.975664915
ENSMUSG00000117401,1.091214567,0.7719766,0.474377355,0.501369432
ENSMUSG00000065282,0.744009932,0.846684012,0.749016876,0.501369432
ENSMUSG00000045083,0.793610594,0.996098838,0.349541209,0.701917205
ENSMUSG00000028137,0.942412581,0.448244477,0.798951334,0.651780262
ENSMUSG00000076068,0.768810263,0.871586483,0.549279042,0.651780262
ENSMUSG00000055210,0.69440927,0.747074129,0.749016876,0.651780262
ENSMUSG00000029373,0.843211256,0.448244477,0.749016876,0.802191092
ENSMUSG00000065738,0.595207946,0.796879071,0.549279042,0.902464978
ENSMUSG00000033871,0.69440927,0.398439535,0.898820251,0.852328035
ENSMUSG00000045349,0.496006621,0.448244477,0.998689168,0.902464978
ENSMUSG00000079177,0.47120629,0.547854361,0.773984105,1.052875808
ENSMUSG00000016624,0.545607284,0.24902471,0.948754709,1.103012751
ENSMUSG00000009248,0.446405959,0.498049419,0.699082417,1.203286637
ENSMUSG00000116597,0.520806952,0.348634593,0.848885792,1.131089439
ENSMUSG00000056797,0.795098614,0.709720422,0.80943757,0.541980356
