,D0_1,D0_2,D2_1,D2_2
ENSMUSG00000072974,0.550736979,0.526794047,0.454838072,0.489582579
ENSMUSG00000085315,0.776038471,0.401366893,0.272803642,0.572756832
ENSMUSG00000092103,0.596798617,0.773634686,0.409205463,0.245040314
ENSMUSG00000101172,0.926239465,0.62713577,0.198402649,0.27392718
ENSMUSG00000059213,0.851138968,0.92816094,0.099201324,0.149414826
ENSMUSG00000079173,0.753508321,0.827819217,0.148801986,0.301817948
ENSMUSG00000021213,0.325435488,0.351196031,0.744009932,0.614094934
ENSMUSG00000082453,0.434080874,0.460066801,0.446405959,0.697269187
ENSMUSG00000055945,0.100133996,0.100341723,1.190415891,0.647464245
ENSMUSG00000107006,0.175234493,0.275939739,0.942412581,0.647464245
ENSMUSG00000086657,0.450602983,0.050170862,0.744009932,0.796879071
ENSMUSG00000089706,0.550736979,0.150512585,0.69440927,0.647464245
ENSMUSG00000097855,0.200267992,0.451537754,0.744009932,0.647464245
ENSMUSG00000087516,0.550736979,0.3261106,0.669608939,0.498049419
ENSMUSG00000065126,0.450602983,0.351196031,0.545607284,0.697269187
ENSMUSG00000047441,0.350468987,0.602050339,0.719209601,0.373537064
ENSMUSG00000108582,0.617326087,0.367752416,0.578839727,0.481613788
ENSMUSG00000031312,0.700937973,0.30102517,0.545607284,0.498049419
ENSMUSG00000063458,0.350468987,0.501708616,0.446405959,0.747074129
ENSMUSG00000098235,0.400535985,0.812767958,0.441445893,0.390968794
ENSMUSG00000052135,0.450602983,0.501708616,0.545607284,0.547854361
ENSMUSG00000058145,0.553240329,0.250854308,0.793610594,0.448244477
ENSMUSG00000062694,0.450602983,0.551879478,0.545607284,0.498049419
ENSMUSG00000022176,0.300401989,0.702392063,0.446405959,0.597659303
ENSMUSG00000025515,0.500669981,0.602050339,0.446405959,0.498049419
ENSMUSG00000087236,0.52570348,0.652221201,0.545607284,0.323732122
ENSMUSG00000052572,0.450602983,0.702392063,0.446405959,0.448244477
ENSMUSG00000024936,0.400535985,0.752562924,0.396805297,0.498049419
ENSMUSG00000025375,0.80107197,0.451537754,0.347204635,0.448244477
ENSMUSG00000029660,0.80107197,0.551879478,0.347204635,0.348634593
ENSMUSG00000086930,0.600803977,0.777648355,0.372004966,0.298829651
ENSMUSG00000037437,0.350468987,0.953246371,0.347204635,0.398439535
ENSMUSG00000074899,0.684415864,0.802733786,0.281235754,0.282394021
ENSMUSG00000055254,0.901205966,0.752562924,0.297603973,0.099609884
ENSMUSG00000039257,0.851138968,0.802733786,0.272803642,0.124512355
ENSMUSG00000033200,0.650870975,1.028502663,0.148801986,0.224122239
ENSMUSG00000035131,1.552076941,0.401366893,0.049600662,0.049804942
ENSMUSG00000029005,1.001339962,0.903075509,0.049600662,0.099609884
ENSMUSG00000086589,0.754008991,0.579473452,0.421605628,0.298829651
ENSMUSG00000065592,0.901205966,1.103758955,0,0.049804942
ENSMUSG00000093751,0.442091593,0.652221201,0.449381999,0.512492852
ENSMUSG00000056529,0.503173331,0.459063384,0.649768674,0.448244477
ENSMUSG00000083562,0.370495786,0.392837846,0.748473992,0.553830954
ENSMUSG00000099750,0.325435488,0.3261106,0.892811919,0.52295189
ENSMUSG00000053353,0.500669981,0.175598016,0.818410925,0.572756832
ENSMUSG00000060509,0.214286752,0.200683446,0.750458018,0.902963597
ENSMUSG00000052387,0.200267992,0.652221201,0.620008277,0.597659303
ENSMUSG00000116291,0.53621755,0.563418776,0.469222264,0.501535765
ENSMUSG00000083107,0.300401989,0.62713577,0.47120629,0.672366716
ENSMUSG00000097418,0.475636482,0.602050339,0.347204635,0.647464245
ENSMUSG00000027246,0.650870975,0.643692154,0.338772522,0.439777637
ENSMUSG00000026928,0.926239465,0.551879478,0.446405959,0.149414826
ENSMUSG00000081875,0.450602983,0.468094139,0.661176826,0.498049419
ENSMUSG00000064513,0.600803977,0.614593055,0.446405959,0.423342006
ENSMUSG00000083817,0.394027275,0.322096932,0.733097786,0.636009108
ENSMUSG00000079492,0.449100973,0.556394855,0.528743058,0.551340707
ENSMUSG00000031635,0,0,1.190415891,0.896488954
ENSMUSG00000096549,0.659382365,0.731491162,0.28917186,0.406906375
ENSMUSG00000020469,0.050066998,0.050170862,1.289617216,0.697269187
ENSMUSG00000029727,0,0,1.091214567,0.996098838
ENSMUSG00000065431,0.300401989,0.250854308,0.892811919,0.647464245
ENSMUSG00000024743,0.300401989,0.200683446,0.644808608,0.946293896
ENSMUSG00000060093,0.458613703,0.375779753,0.536679164,0.721673608
ENSMUSG00000020193,0.400535985,0.426452324,0.992013243,0.27392718
ENSMUSG00000021974,0.300401989,0.451537754,0.744009932,0.597659303
ENSMUSG00000055408,0.450602983,0.451537754,0.520806952,0.672366716
ENSMUSG00000028591,0.450602983,0.451537754,0.496006621,0.697269187
ENSMUSG00000079227,1.118997408,0.506725702,0.121521622,0.348634593
ENSMUSG00000060284,0.650870975,0.451537754,0.595207946,0.398439535
ENSMUSG00000043110,0.80107197,0.351196031,0.545607284,0.398439535
ENSMUSG00000035211,0.776038471,0.376281462,0.47120629,0.473146948
ENSMUSG00000040907,0.400535985,0.752562924,0.545607284,0.398439535
ENSMUSG00000042498,0.700937973,0.551879478,0.396805297,0.448244477
ENSMUSG00000054206,0.700937973,0.652221201,0.496006621,0.24902471
ENSMUSG00000037921,0.851138968,0.551879478,0.496006621,0.199219768
ENSMUSG00000065782,0.675904474,0.602050339,0.347204635,0.473146948
ENSMUSG00000046908,0.700937973,0.652221201,0.347204635,0.398439535
ENSMUSG00000049691,0.700937973,0.652221201,0.297603973,0.448244477
ENSMUSG00000031101,0.550736979,0.852904647,0.347204635,0.348634593
ENSMUSG00000089996,0.329440848,0.564422193,0.454838072,0.751058524
ENSMUSG00000029335,0.400535985,0.756074884,0.347204635,0.597659303
ENSMUSG00000036766,0.851138968,0.852904647,0.198402649,0.199219768
ENSMUSG00000028784,0.851138968,0.903075509,0.248003311,0.099609884
ENSMUSG00000073234,0.751004972,1.103758955,0.148801986,0.099609884
ENSMUSG00000030730,0.400535985,0.476623185,0.496006621,0.734622893
ENSMUSG00000110964,0.503173331,0.354707992,0.574375668,0.676351111
ENSMUSG00000028137,0.450602983,0.275939739,0.942412581,0.448244477
ENSMUSG00000112352,0.350468987,0.451537754,0.69440927,0.622561774
ENSMUSG00000113918,0.392024595,0.476623185,0.702841383,0.547854361
ENSMUSG00000042788,0.52570348,0.526794047,0.595207946,0.473146948
ENSMUSG00000043999,0.826105469,0.551879478,0.446405959,0.298829651
ENSMUSG00000002668,1.151540956,0.652221201,0.052080695,0.267452538
ENSMUSG00000112880,0.400535985,0.852904647,0.396805297,0.473146948
ENSMUSG00000079339,1.034884851,0.451537754,0.28917186,0.348634593
ENSMUSG00000021886,0.876172467,0.752562924,0.297603973,0.199219768
ENSMUSG00000112424,0.52570348,0.367752416,0.570407615,0.663899876
ENSMUSG00000057103,0.650870975,0.551879478,0.462774178,0.464680108
ENSMUSG00000079034,0.408546705,0.329120852,0.611576164,0.783431736
ENSMUSG00000104093,0.425569484,0.777648355,0.434005794,0.498049419
ENSMUSG00000109145,0,0,1.339217878,0.796879071
ENSMUSG00000117578,0.465623082,0.511742788,0.619016264,0.53988557
ENSMUSG00000118100,0.650870975,0.718948447,0.462774178,0.304806244
ENSMUSG00000035187,0.100133996,0.30102517,1.190415891,0.547854361
ENSMUSG00000115025,0.51819343,0.515254749,0.647784648,0.458205466
ENSMUSG00000021356,0,0.30102517,0.892811919,0.946293896
ENSMUSG00000068877,0.53421487,0.761091971,0.322404304,0.52295189
ENSMUSG00000079465,0.200267992,0.3261106,0.91761225,0.697269187
ENSMUSG00000033177,0.200267992,0.30102517,0.69440927,0.946293896
ENSMUSG00000117606,0.291890599,0.367752416,0.8764437,0.606126143
ENSMUSG00000007480,0.550736979,0.351196031,0.69440927,0.547854361
ENSMUSG00000068617,0.400535985,0.551879478,0.744009932,0.448244477
ENSMUSG00000064844,0.600803977,0.451537754,0.744009932,0.348634593
ENSMUSG00000089686,0.600803977,0.526794047,0.595207946,0.423342006
ENSMUSG00000073408,0.450602983,0.652221201,0.545607284,0.498049419
ENSMUSG00000057058,0.80107197,0.501708616,0.545607284,0.298829651
ENSMUSG00000093178,0.400535985,0.852904647,0.545607284,0.348634593
ENSMUSG00000027857,0.650870975,0.652221201,0.446405959,0.398439535
ENSMUSG00000090273,0.700937973,0.602050339,0.396805297,0.448244477
ENSMUSG00000079261,0.425569484,0.852904647,0.372004966,0.498049419
ENSMUSG00000004872,0.851138968,0.752562924,0.347204635,0.199219768
ENSMUSG00000007682,0.951272964,0.702392063,0.198402649,0.298829651
ENSMUSG00000031662,0.550736979,0.654729744,0.347204635,0.60014955
ENSMUSG00000001493,0.700937973,1.204100679,0.049600662,0.199219768
ENSMUSG00000067203,0.436584223,0.59452471,0.452854045,0.670374518
ENSMUSG00000024008,0.100133996,0.270922653,0.744009932,1.04590378
ENSMUSG00000092019,0.337451567,0.459565092,0.742025906,0.62555007
ENSMUSG00000079031,0.337451567,0.459565092,0.742025906,0.62555007
ENSMUSG00000113971,0.316924098,0.488162483,0.742025906,0.619075428
ENSMUSG00000106963,0.350468987,0.401366893,0.719209601,0.697269187
ENSMUSG00000113409,0.578273828,0.604558882,0.467238237,0.518469445
ENSMUSG00000099294,0.395529285,0.459063384,0.657208773,0.657425233
ENSMUSG00000087549,0.575770478,0.376281462,0.620008277,0.597659303
ENSMUSG00000091906,0.500669981,0.451537754,0.446405959,0.7719766
ENSMUSG00000037280,0.375502486,1.028502663,0.322404304,0.448244477
ENSMUSG00000069309,0.429074174,0.396349807,0.690441217,0.662405727
ENSMUSG00000025900,0,0,1.041613905,1.145513664
ENSMUSG00000043068,0.050066998,0.30102517,0.793610594,1.04590378
ENSMUSG00000099227,0.250334991,0.351196031,1.025245686,0.564289992
ENSMUSG00000097327,0.762520381,0.639678486,0.398789324,0.390470745
ENSMUSG00000089197,0.337952237,0.489165901,0.930012415,0.435793242
ENSMUSG00000055761,0.500669981,0.401366893,0.793610594,0.498049419
ENSMUSG00000050114,0.300401989,0.476623185,0.644808608,0.7719766
ENSMUSG00000054945,0.400535985,0.401366893,0.446405959,0.946293896
ENSMUSG00000035095,0.400535985,0.602050339,0.595207946,0.597659303
ENSMUSG00000064440,0.52570348,0.501708616,0.545607284,0.622561774
ENSMUSG00000065999,0.281877199,0.638675068,0.544119264,0.731136547
ENSMUSG00000025064,0.450602983,0.702392063,0.595207946,0.448244477
ENSMUSG00000007591,0.700937973,0.702392063,0.446405959,0.348634593
ENSMUSG00000049625,0.80107197,0.602050339,0.297603973,0.498049419
ENSMUSG00000022439,0.650870975,0.702392063,0.148801986,0.697269187
ENSMUSG00000015355,1.201607955,0.501708616,0.248003311,0.24902471
ENSMUSG00000030701,0.500669981,1.053588094,0.148801986,0.498049419
ENSMUSG00000029819,1.001339962,0.702392063,0.049600662,0.448244477
ENSMUSG00000020014,0.650870975,0.451537754,0.354148728,0.749564376
ENSMUSG00000104274,0.53621755,0.63064773,0.533207118,0.510500655
ENSMUSG00000118199,0.579275168,0.546360683,0.528247052,0.562297794
ENSMUSG00000065289,0.575770478,0.451537754,0.744009932,0.448244477
ENSMUSG00000092543,0.688421224,0.413909608,0.682009104,0.435793242
ENSMUSG00000109801,0.550736979,0.175598016,0.87495568,0.622561774
ENSMUSG00000089695,0.550736979,0.702392063,0.561975502,0.414875166
ENSMUSG00000093290,0.550736979,0.602050339,0.533207118,0.547854361
ENSMUSG00000039372,0.100133996,0.250854308,0.843211256,1.04590378
ENSMUSG00000113497,0.300401989,0.351196031,0.892811919,0.697269187
ENSMUSG00000000320,0.200267992,0.250854308,0.696889303,1.095708722
ENSMUSG00000092526,0.450602983,0.551879478,0.793610594,0.448244477
ENSMUSG00000112489,0.375502486,0.602050339,0.669608939,0.597659303
ENSMUSG00000049037,0.500669981,0.401366893,0.446405959,0.896488954
ENSMUSG00000032257,0.600803977,0.551879478,0.69440927,0.398439535
ENSMUSG00000060176,0.475636482,0.551879478,0.421605628,0.796879071
ENSMUSG00000060780,0.600803977,0.602050339,0.545607284,0.498049419
ENSMUSG00000039720,0.650870975,0.551879478,0.496006621,0.547854361
ENSMUSG00000103439,0.634348866,0.551879478,0.529239065,0.53141873
ENSMUSG00000022901,0.700937973,0.652221201,0.496006621,0.398439535
ENSMUSG00000013158,0.926239465,0.501708616,0.421605628,0.398439535
ENSMUSG00000050671,0.700937973,0.652221201,0.396805297,0.498049419
ENSMUSG00000026442,0.350468987,0.602050339,0.446405959,0.84917426
ENSMUSG00000020178,0.700937973,0.752562924,0.496006621,0.298829651
ENSMUSG00000073102,0.80107197,0.250854308,0.496006621,0.700755533
ENSMUSG00000067158,0.25434035,0.652221201,0.545607284,0.796879071
ENSMUSG00000052117,0.650870975,0.852904647,0.347204635,0.398439535
ENSMUSG00000071531,0.80107197,0.752562924,0.297603973,0.398439535
ENSMUSG00000039632,0.80107197,0.953246371,0.248003311,0.24902471
ENSMUSG00000025422,0.951272964,0.953246371,0.248003311,0.099609884
ENSMUSG00000059146,1.201607955,0.802733786,0.148801986,0.099609884
ENSMUSG00000021055,0.560750379,0.602050339,0.644808608,0.448244477
ENSMUSG00000038782,0.604809337,0.408892522,0.496006621,0.749564376
ENSMUSG00000109813,0.442091593,0.543350431,0.603640058,0.672366716
ENSMUSG00000105333,0.466624422,0.683828844,0.54461527,0.57425098
ENSMUSG00000083731,0.675904474,0.3261106,0.620008277,0.647464245
ENSMUSG00000111079,0.600803977,0.62713577,0.520806952,0.52295189
ENSMUSG00000103260,0.725971473,0.576964909,0.570407615,0.398439535
ENSMUSG00000100586,0.905211326,0.737009957,0.198402649,0.439777637
ENSMUSG00000021208,0.851138968,0.852904647,0.281235754,0.298829651
ENSMUSG00000099394,0.442091593,0.501708616,0.635384482,0.708724323
ENSMUSG00000085049,0.350468987,0.100341723,1.289617216,0.547854361
ENSMUSG00000034127,0.050066998,0.150512585,0.992013243,1.095708722
ENSMUSG00000030792,0.100133996,0.150512585,1.041613905,0.996098838
ENSMUSG00000036304,0.250334991,0.150512585,0.892811919,0.996098838
ENSMUSG00000038473,0.325435488,0.351196031,0.818410925,0.796879071
ENSMUSG00000026679,0.250334991,0.501708616,0.644808608,0.896488954
ENSMUSG00000096959,0.52570348,0.495688113,0.669608939,0.602639797
ENSMUSG00000064179,0.550736979,0.501708616,0.843211256,0.398439535
ENSMUSG00000061991,0.491157251,0.48214198,0.683001118,0.638001306
ENSMUSG00000110822,0.52570348,0.476623185,0.545607284,0.747074129
ENSMUSG00000112068,0.475636482,0.652221201,0.768810263,0.398439535
ENSMUSG00000082689,0.452104993,0.523282087,0.69738531,0.622561774
ENSMUSG00000036469,0.550736979,0.551879478,0.595207946,0.597659303
ENSMUSG00000109181,0.638354226,0.677306632,0.363572854,0.618577379
ENSMUSG00000058897,0.901205966,0.852904647,0.39928533,0.149414826
ENSMUSG00000099241,0.545229609,0.387319052,0.689449204,0.693284791
ENSMUSG00000087331,0.550736979,0.903075509,0.297603973,0.572756832
ENSMUSG00000043541,0.901205966,0.752562924,0.396805297,0.27392718
ENSMUSG00000041703,0.375502486,0.351196031,0.644808608,0.953764638
ENSMUSG00000083054,0.508180031,0.409394231,0.724665674,0.685316001
ENSMUSG00000092243,0.429074174,0.566429028,0.604136065,0.730638498
ENSMUSG00000030249,0.464621742,0.669781002,0.466742231,0.729642399
ENSMUSG00000036172,0,0,0.994493276,1.344733432
ENSMUSG00000038239,0.350468987,0.200683446,0.942412581,0.846684012
ENSMUSG00000065282,0.375502486,0.376281462,0.744009932,0.846684012
ENSMUSG00000073144,0.575770478,0.30102517,0.595207946,0.871586483
ENSMUSG00000089432,0.500669981,0.501708616,0.744009932,0.597659303
ENSMUSG00000039457,0.305909358,0.100341723,0.892811919,1.04590378
ENSMUSG00000050961,0.609315367,0.468094139,0.595207946,0.672366716
ENSMUSG00000026638,0.200267992,0.150512585,0.843211256,1.151490257
ENSMUSG00000049128,0.205274692,0.351196031,0.892811919,0.896488954
ENSMUSG00000057123,0.776038471,0.526794047,0.644808608,0.398439535
ENSMUSG00000000732,0.700937973,0.451537754,0.396805297,0.796879071
ENSMUSG00000029755,0.500669981,0.652221201,0.446405959,0.747074129
ENSMUSG00000087993,0.675904474,0.677306632,0.69440927,0.298829651
ENSMUSG00000041301,0.500669981,0.752562924,0.446405959,0.647464245
ENSMUSG00000045349,0.80107197,0.602050339,0.496006621,0.448244477
ENSMUSG00000021720,0.751004972,0.652221201,0.446405959,0.498049419
ENSMUSG00000064382,0.751004972,0.652221201,0.446405959,0.498049419
ENSMUSG00000107836,0.725971473,0.827819217,0.22320298,0.572756832
ENSMUSG00000009092,0.700937973,1.003417232,0.297603973,0.348634593
ENSMUSG00000092563,0.447098293,0.673794671,0.688953197,0.541379719
ENSMUSG00000037661,1.001339962,1.053588094,0.099201324,0.199219768
ENSMUSG00000087006,0.225301491,0.200683446,0.967212912,0.971196367
ENSMUSG00000072955,0.479641842,0.664763916,0.479638403,0.751058524
ENSMUSG00000001247,0.826105469,0.652221201,0.272803642,0.631028614
ENSMUSG00000031886,0.400535985,0.351196031,0.901244031,0.730638498
ENSMUSG00000111326,0.499668641,0.537831636,0.671096959,0.676351111
ENSMUSG00000025196,0.100133996,0.050170862,1.091214567,1.145513664
ENSMUSG00000060548,0.200267992,0.250854308,0.892811919,1.04590378
ENSMUSG00000026390,0,0.050170862,0.198402649,2.141612502
ENSMUSG00000026938,0.450602983,0.30102517,0.644808608,0.996098838
ENSMUSG00000084325,0.375502486,0.526794047,0.768810263,0.722171658
ENSMUSG00000004961,0.400535985,0.501708616,0.545607284,0.946293896
ENSMUSG00000104560,0.675904474,0.376281462,0.669608939,0.672366716
ENSMUSG00000000794,0.500669981,0.652221201,0.793610594,0.448244477
ENSMUSG00000065738,0.350468987,0.652221201,0.595207946,0.796879071
ENSMUSG00000058101,0.375502486,0.752562924,0.768810263,0.498049419
ENSMUSG00000053030,0.901205966,0.30102517,0.545607284,0.647464245
ENSMUSG00000042707,0.450602983,0.752562924,0.644808608,0.547854361
ENSMUSG00000107682,0.625837476,0.727477493,0.719209601,0.323732122
ENSMUSG00000025020,0.650870975,0.652221201,0.496006621,0.597659303
ENSMUSG00000066196,0.450602983,0.802733786,0.347204635,0.796879071
ENSMUSG00000062157,0.751004972,0.752562924,0.446405959,0.448244477
ENSMUSG00000030745,0.751004972,0.802733786,0.396805297,0.448244477
ENSMUSG00000044827,0.826105469,0.802733786,0.396805297,0.373537064
ENSMUSG00000093351,0.976306463,0.802733786,0.198402649,0.423342006
ENSMUSG00000037731,0.901205966,0.953246371,0.297603973,0.24902471
ENSMUSG00000093910,1.101473958,0.852904647,0.347204635,0.099609884
ENSMUSG00000031554,1.05140696,1.003417232,0.099201324,0.24902471
ENSMUSG00000018930,1.502009943,0.702392063,0.099201324,0.099609884
ENSMUSG00000020486,0.851138968,1.354613263,0.099201324,0.099609884
ENSMUSG00000068614,1.301741951,1.053588094,0,0.049804942
ENSMUSG00000023826,0.503173331,0.609575969,0.595207946,0.699759434
ENSMUSG00000037446,0.111148736,0.401366893,0.901244031,0.996098838
ENSMUSG00000040752,0.863655717,1.496596802,0,0.049804942
ENSMUSG00000106617,0.881679837,0.637671651,0.487574509,0.406906375
ENSMUSG00000108840,0.622833456,0.497193239,0.51088682,0.783929786
ENSMUSG00000082549,0.617326087,0.643692154,0.524775005,0.631028614
ENSMUSG00000117298,0.450602983,0.62713577,0.620008277,0.722171658
ENSMUSG00000105532,0.066589107,0.225768877,0.91761225,1.211754237
ENSMUSG00000111161,0.53321353,0.562415359,0.690937224,0.638997405
ENSMUSG00000042333,0.703441323,0.479131728,0.793610594,0.450734724
ENSMUSG00000024610,0.926239465,1.003417232,0.099201324,0.398439535
ENSMUSG00000084041,0.543226929,0.614593055,0.66216884,0.610608588
ENSMUSG00000079049,0.500669981,0.752562924,0.597687979,0.581223672
ENSMUSG00000089937,0.592292588,0.560408524,0.66216884,0.618079329
