
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.317	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	No 3
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-533-212	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Ch 2	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-532-211	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Ch 3	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-532-210	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Ch 4	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-531-210	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	0.060	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.023	11.853	995	100.000	20.950	52.316	23.214	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.024	11.855	995	100.000	20.950	52.443	22.971	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.022	11.857	995	100.000	20.950	52.210	23.197	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.027	11.849	995	100.000	20.950	52.390	23.263	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Data	Smoothing:	3	
Date:	25/09/2020	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
25/09/2020	09:08:06	190.00		10.871	10.935	10.924	10.927	11.051	11.051	11.051	11.051	991.60	77.206	11.051	---	---	23.238	22.927	23.165	23.226	155.525	125.559	146.457	112.388	3.215	3.498	4.672	3.695	
25/09/2020	09:08:08	192.00		10.865	10.932	10.927	10.939	11.046	11.046	11.046	11.046	991.57	77.198	11.046	---	---	23.245	22.932	23.163	23.215	155.544	125.560	146.460	112.330	3.359	3.090	4.793	3.572	
25/09/2020	09:08:10	194.00		10.873	10.933	10.917	10.938	11.043	11.043	11.043	11.043	991.55	77.191	11.043	---	---	23.239	22.932	23.175	23.217	155.547	125.571	146.397	112.238	3.341	3.623	4.975	3.364	
25/09/2020	09:08:12	196.00		10.883	10.941	10.920	10.934	11.039	11.039	11.039	11.039	991.57	77.183	11.039	---	---	23.229	22.925	23.174	23.223	155.574	125.585	146.378	112.227	3.241	3.569	4.757	3.308	
25/09/2020	09:08:14	198.00		10.878	10.942	10.919	10.928	11.040	11.040	11.040	11.040	991.59	77.183	11.040	---	---	23.234	22.923	23.174	23.229	155.560	125.570	146.374	112.280	3.556	3.745	4.771	3.840	
25/09/2020	09:08:16	200.00		10.878	10.942	10.919	10.916	11.042	11.042	11.042	11.042	991.59	77.183	11.042	---	---	23.234	22.922	23.174	23.241	155.584	125.566	146.426	112.312	3.863	3.339	4.701	4.023	
25/09/2020	09:08:18	202.00		10.880	10.937	10.913	10.932	11.045	11.045	11.045	11.045	991.59	77.183	11.045	---	---	23.231	22.926	23.179	23.223	155.553	125.576	146.423	112.316	3.784	3.297	4.744	4.015	
25/09/2020	09:08:20	204.00		10.890	10.931	10.917	10.936	11.044	11.044	11.044	11.044	991.61	77.183	11.044	---	---	23.220	22.933	23.175	23.219	155.600	125.585	146.450	112.297	3.639	3.219	4.482	3.962	
25/09/2020	09:08:22	206.00		10.893	10.920	10.930	10.950	11.042	11.042	11.042	11.042	991.64	77.183	11.042	---	---	23.217	22.945	23.161	23.205	155.545	125.558	146.415	112.321	3.851	3.253	4.615	3.896	
25/09/2020	09:08:24	208.00		10.897	10.920	10.939	10.937	11.041	11.041	11.041	11.041	991.64	77.183	11.041	---	---	23.213	22.946	23.152	23.219	155.550	125.522	146.399	112.290	4.160	3.268	4.878	3.365	
25/09/2020	09:08:26	210.00		10.897	10.931	10.934	10.926	11.042	11.042	11.042	11.042	991.66	77.183	11.042	---	---	23.213	22.934	23.157	23.230	155.535	125.507	146.386	112.316	4.310	3.364	5.169	3.399	
25/09/2020	09:08:28	212.00		10.898	10.945	10.928	10.918	11.043	11.043	11.043	11.043	991.64	77.183	11.043	---	---	23.212	22.919	23.163	23.239	155.570	125.535	146.418	112.287	3.596	3.218	4.970	3.390	
25/09/2020	09:08:30	214.00		10.890	10.947	10.929	10.917	11.043	11.043	11.043	11.043	991.64	77.173	11.043	---	---	23.220	22.917	23.162	23.240	155.551	125.547	146.428	112.304	3.584	3.171	4.956	3.535	
25/09/2020	09:08:32	216.00		10.899	10.941	10.923	10.920	11.044	11.044	11.044	11.044	991.62	77.162	11.044	---	---	23.210	22.923	23.168	23.236	155.521	125.568	146.434	112.291	2.970	3.253	4.930	3.153	
25/09/2020	09:08:34	218.00		10.897	10.931	10.924	10.922	11.045	11.045	11.045	11.045	991.63	77.152	11.045	---	---	23.211	22.932	23.166	23.234	155.538	125.569	146.429	112.348	3.715	3.434	4.836	3.506	
25/09/2020	09:08:36	220.00		10.900	10.932	10.922	10.932	11.047	11.047	11.047	11.047	991.67	77.152	11.047	---	---	23.208	22.931	23.168	23.223	155.572	125.587	146.420	112.397	3.289	3.837	4.277	3.274	
25/09/2020	09:08:38	222.00		10.895	10.935	10.936	10.944	11.043	11.043	11.043	11.043	991.66	77.152	11.043	---	---	23.215	22.930	23.154	23.211	155.554	125.582	146.434	112.405	3.522	3.869	4.315	2.907	
25/09/2020	09:08:40	224.00		10.887	10.937	10.947	10.933	11.041	11.041	11.041	11.041	991.63	77.152	11.041	---	---	23.224	22.928	23.144	23.224	155.517	125.566	146.418	112.373	3.117	4.219	4.385	2.328	
25/09/2020	09:08:42	226.00		10.883	10.931	10.949	10.929	11.038	11.038	11.038	11.038	991.61	77.152	11.038	---	---	23.230	22.936	23.143	23.229	155.505	125.576	146.415	112.305	2.963	4.035	4.932	2.591	
25/09/2020	09:08:44	228.00		10.879	10.925	10.942	10.923	11.039	11.039	11.039	11.039	991.61	77.144	11.039	---	---	23.233	22.942	23.150	23.235	155.518	125.557	146.391	112.309	2.745	3.992	4.502	2.665	
25/09/2020	09:08:46	230.00		10.873	10.921	10.929	10.925	11.042	11.042	11.042	11.042	991.61	77.137	11.042	---	---	23.238	22.944	23.163	23.231	155.534	125.562	146.376	112.328	3.116	3.880	4.200	3.028	
25/09/2020	09:08:48	232.00		10.879	10.927	10.921	10.935	11.039	11.039	11.039	11.039	991.60	77.129	11.039	---	---	23.233	22.940	23.172	23.222	155.557	125.551	146.379	112.321	3.281	3.906	3.632	2.924	
25/09/2020	09:08:50	234.00		10.881	10.935	10.920	10.942	11.038	11.038	11.038	11.038	991.58	77.129	11.038	---	---	23.231	22.932	23.175	23.215	155.598	125.526	146.348	112.306	3.466	4.045	3.488	3.182	
25/09/2020	09:08:52	236.00		10.888	10.938	10.924	10.957	11.033	11.033	11.033	11.033	991.60	77.129	11.033	---	---	23.226	22.930	23.171	23.201	155.613	125.552	146.374	112.285	3.050	4.097	4.026	3.067	
25/09/2020	09:08:54	238.00		10.885	10.940	10.927	10.940	11.040	11.040	11.040	11.040	991.57	77.119	11.040	---	---	23.226	22.925	23.166	23.216	155.579	125.536	146.406	112.322	2.782	4.217	4.286	3.187	
25/09/2020	09:08:56	240.00		10.872	10.927	10.924	10.923	11.045	11.045	11.045	11.045	991.59	77.109	11.045	---	---	23.238	22.938	23.166	23.233	155.573	125.559	146.434	112.318	3.107	4.205	4.213	3.139	
25/09/2020	09:08:58	242.00		10.876	10.931	10.917	10.917	11.044	11.044	11.044	11.044	991.61	77.099	11.044	---	---	23.235	22.934	23.174	23.240	155.554	125.539	146.423	112.333	3.073	4.222	3.691	3.249	
25/09/2020	09:09:00	244.00		10.872	10.933	10.921	10.931	11.040	11.040	11.040	11.040	991.64	77.099	11.040	---	---	23.241	22.933	23.172	23.227	155.558	125.556	146.400	112.344	3.125	3.919	3.774	2.972	
25/09/2020	09:09:02	246.00		10.879	10.949	10.933	10.941	11.038	11.038	11.038	11.038	991.67	77.099	11.038	---	---	23.233	22.917	23.160	23.217	155.568	125.559	146.398	112.372	2.600	3.818	3.855	3.212	
25/09/2020	09:09:04	248.00		10.881	10.947	10.933	10.940	11.042	11.042	11.042	11.042	991.66	77.099	11.042	---	---	23.230	22.917	23.158	23.216	155.596	125.561	146.399	112.384	2.707	3.800	4.382	2.744	
25/09/2020	09:09:06	250.00		10.878	10.944	10.927	10.923	11.045	11.045	11.045	11.045	991.67	77.099	11.045	---	---	23.232	22.919	23.164	23.232	155.580	125.549	146.363	112.366	2.965	4.200	4.217	3.007	
25/09/2020	09:09:08	252.00		10.883	10.938	10.921	10.912	11.050	11.050	11.050	11.050	991.67	77.099	11.050	---	---	23.225	22.924	23.168	23.242	155.567	125.524	146.362	112.351	3.042	4.038	4.602	2.675	
25/09/2020	09:09:10	254.00		10.876	10.931	10.926	10.900	11.048	11.048	11.048	11.048	991.69	77.099	11.048	---	---	23.233	22.932	23.163	23.257	155.566	125.521	146.357	112.377	2.723	3.599	4.573	3.436	
25/09/2020	09:09:12	256.00		10.884	10.923	10.937	10.919	11.045	11.045	11.045	11.045	991.67	77.099	11.045	---	---	23.226	22.942	23.153	23.238	155.586	125.536	146.406	112.364	2.415	3.104	4.954	3.816	
25/09/2020	09:09:14	258.00		10.878	10.928	10.929	10.922	11.037	11.037	11.037	11.037	991.64	77.099	11.037	---	---	23.235	22.939	23.164	23.237	155.534	125.550	146.420	112.336	2.647	3.143	4.847	3.924	
25/09/2020	09:09:16	260.00		10.883	10.941	10.929	10.936	11.035	11.035	11.035	11.035	991.62	77.099	11.035	---	---	23.231	22.927	23.165	23.223	155.541	125.563	146.416	112.282	2.756	3.478	4.385	3.525	
25/09/2020	09:09:18	262.00		10.882	10.944	10.918	10.934	11.038	11.038	11.038	11.038	991.63	77.099	11.038	---	---	23.231	22.922	23.176	23.224	155.535	125.531	146.391	112.318	3.087	4.008	4.165	3.456	
25/09/2020	09:09:20	264.00		10.893	10.947	10.921	10.934	11.044	11.044	11.044	11.044	991.65	77.099	11.044	---	---	23.216	22.917	23.170	23.221	155.554	125.529	146.394	112.322	2.758	3.848	4.447	3.244	
25/09/2020	09:09:22	266.00		10.889	10.930	10.922	10.935	11.052	11.052	11.052	11.052	991.63	77.091	11.052	---	---	23.218	22.931	23.166	23.218	155.531	125.520	146.424	112.320	2.930	3.482	4.705	2.864	
25/09/2020	09:09:24	268.00		10.898	10.928	10.941	10.935	11.050	11.050	11.050	11.050	991.62	77.084	11.050	---	---	23.209	22.934	23.147	23.218	155.513	125.534	146.433	112.291	3.256	3.149	4.845	2.558	
25/09/2020	09:09:26	270.00		10.879	10.925	10.949	10.933	11.047	11.047	11.047	11.047	991.61	77.076	11.047	---	---	23.230	22.938	23.140	23.222	155.527	125.548	146.424	112.290	3.996	3.304	4.495	3.175	
25/09/2020	09:09:28	272.00		10.882	10.933	10.938	10.932	11.046	11.046	11.046	11.046	991.60	77.076	11.046	---	---	23.228	22.931	23.151	23.223	155.498	125.532	146.400	112.296	4.151	3.481	4.617	3.847	
25/09/2020	09:09:30	274.00		10.880	10.939	10.921	10.920	11.050	11.050	11.050	11.050	991.61	77.076	11.050	---	---	23.228	22.922	23.168	23.234	155.506	125.546	146.418	112.311	3.794	3.598	4.738	3.824	
25/09/2020	09:09:32	276.00		10.883	10.935	10.923	10.927	11.048	11.048	11.048	11.048	991.59	77.076	11.048	---	---	23.226	22.927	23.167	23.228	155.522	125.556	146.417	112.311	3.044	3.403	5.034	3.902	
25/09/2020	09:09:34	278.00		10.889	10.939	10.927	10.923	11.047	11.047	11.047	11.047	991.62	77.066	11.047	---	---	23.220	22.924	23.162	23.232	155.535	125.571	146.446	112.308	2.893	3.744	4.793	3.278	
25/09/2020	09:09:36	280.00		10.893	10.938	10.926	10.922	11.048	11.048	11.048	11.048	991.60	77.055	11.048	---	---	23.215	22.924	23.164	23.233	155.555	125.562	146.430	112.332	2.591	3.422	4.534	2.977	
25/09/2020	09:09:38	282.00		10.888	10.943	10.919	10.925	11.050	11.050	11.050	11.050	991.63	77.045	11.050	---	---	23.220	22.918	23.170	23.228	155.528	125.568	146.412	112.306	2.903	3.979	4.139	2.230	
25/09/2020	09:09:40	284.00		10.879	10.947	10.928	10.923	11.048	11.048	11.048	11.048	991.61	77.045	11.048	---	---	23.230	22.915	23.162	23.232	155.547	125.586	146.391	112.327	2.582	3.918	3.924	2.468	
25/09/2020	09:09:42	286.00		10.872	10.951	10.932	10.917	11.046	11.046	11.046	11.046	991.62	77.045	11.046	---	---	23.238	22.911	23.157	23.239	155.557	125.581	146.413	112.279	2.648	4.318	3.587	2.635	
25/09/2020	09:09:44	288.00		10.887	10.955	10.929	10.930	11.044	11.044	11.044	11.044	991.61	77.045	11.044	---	---	23.223	22.908	23.161	23.226	155.562	125.573	146.451	112.328	2.362	4.152	3.472	2.915	
25/09/2020	09:09:46	290.00		10.891	10.958	10.929	10.932	11.044	11.044	11.044	11.044	991.66	77.045	11.044	---	---	23.219	22.905	23.161	23.224	155.553	125.533	146.436	112.323	2.355	3.975	3.521	2.660	
25/09/2020	09:09:48	292.00		10.901	10.957	10.929	10.956	11.039	11.039	11.039	11.039	991.66	77.045	11.039	---	---	23.210	22.907	23.163	23.200	155.520	125.527	146.400	112.381	2.386	3.939	3.504	3.040	
25/09/2020	09:09:50	294.00		10.900	10.948	10.939	10.942	11.042	11.042	11.042	11.042	991.64	77.045	11.042	---	---	23.210	22.916	23.152	23.214	155.554	125.524	146.384	112.392	2.814	4.017	3.594	3.510	
25/09/2020	09:09:52	296.00		10.902	10.948	10.942	10.940	11.037	11.037	11.037	11.037	991.64	77.045	11.037	---	---	23.210	22.918	23.151	23.218	155.484	125.507	146.374	112.359	3.529	4.170	3.699	4.293	
25/09/2020	09:09:54	298.00		10.888	10.942	10.938	10.919	11.038	11.038	11.038	11.038	991.65	77.045	11.038	---	---	23.224	22.924	23.154	23.240	155.437	125.493	146.400	112.300	3.462	4.212	4.070	4.054	
25/09/2020	09:09:56	300.00		10.877	10.954	10.934	10.908	11.038	11.038	11.038	11.038	991.64	77.045	11.038	---	---	23.236	22.912	23.159	23.252	155.259	125.341	146.383	112.308	3.466	3.949	4.008	3.939	
25/09/2020	09:09:58	302.00		10.873	10.951	10.923	10.931	11.042	11.042	11.042	11.042	991.60	77.045	11.042	---	---	23.239	22.913	23.169	23.226	155.133	125.227	146.393	112.359	3.356	3.835	3.853	3.623	
25/09/2020	09:10:00	304.00		10.876	10.954	10.919	10.943	11.047	11.047	11.047	11.047	991.60	77.045	11.047	---	---	23.234	22.908	23.171	23.210	154.908	125.163	146.357	112.396	4.024	3.444	3.641	4.037	
25/09/2020	09:10:02	306.00		10.885	10.943	10.919	10.949	11.047	11.047	11.047	11.047	991.66	77.045	11.047	---	---	23.224	22.920	23.171	23.204	155.031	125.189	146.382	112.391	4.109	3.632	3.633	3.996	
25/09/2020	09:10:04	308.00		10.898	10.936	10.915	10.924	11.048	11.048	11.048	11.048	991.69	77.045	11.048	---	---	23.210	22.926	23.176	23.230	155.039	125.199	146.393	112.393	4.169	3.247	4.173	4.224	
25/09/2020	09:10:06	310.00		10.902	10.942	10.917	10.912	11.049	11.049	11.049	11.049	991.71	77.045	11.049	---	---	23.205	22.919	23.173	23.243	154.838	125.123	146.390	112.436	4.084	3.699	4.264	3.999	
25/09/2020	09:10:08	312.00		10.907	10.939	10.915	10.918	11.048	11.048	11.048	11.048	991.67	77.027	11.048	---	---	23.201	22.923	23.175	23.236	154.751	125.220	146.390	112.410	4.035	3.449	4.461	3.859	
25/09/2020	09:10:10	314.00		10.905	10.933	10.926	10.923	11.049	11.049	11.049	11.049	991.66	77.010	11.049	---	---	23.202	22.929	23.163	23.231	154.816	125.321	146.411	112.390	4.011	3.509	3.934	3.866	
25/09/2020	09:10:12	316.00		10.895	10.927	10.934	10.934	11.050	11.050	11.050	11.050	991.65	76.992	11.050	---	---	23.212	22.935	23.154	23.220	155.210	125.459	146.408	112.366	4.039	3.023	3.746	3.887	
25/09/2020	09:10:14	318.00		10.889	10.926	10.933	10.930	11.052	11.052	11.052	11.052	991.65	76.992	11.052	---	---	23.217	22.935	23.155	23.223	155.311	125.490	146.366	112.380	3.982	2.907	3.796	3.926	
25/09/2020	09:10:16	320.00		10.884	10.930	10.923	10.932	11.054	11.054	11.054	11.054	991.63	76.992	11.054	---	---	23.222	22.930	23.164	23.219	155.362	125.488	146.247	112.371	4.034	3.011	4.114	3.756	
25/09/2020	09:10:18	322.00		10.895	10.938	10.917	10.930	11.058	11.058	11.058	11.058	991.63	76.984	11.058	---	---	23.208	22.920	23.169	23.220	155.405	125.435	146.270	112.320	3.586	3.129	4.506	3.214	
25/09/2020	09:10:20	324.00		10.878	10.974	10.907	10.916	11.068	11.068	11.068	11.068	991.67	76.977	11.068	---	---	23.224	22.878	23.176	23.232	155.431	125.225	146.224	112.289	3.478	3.363	4.737	3.030	
25/09/2020	09:10:22	326.00		10.874	10.998	10.908	10.932	11.062	11.062	11.062	11.062	991.71	76.969	11.062	---	---	23.230	22.855	23.177	23.217	155.526	125.089	146.260	112.315	3.036	3.602	4.413	2.498	
25/09/2020	09:10:24	328.00		10.854	11.012	10.911	10.933	11.059	11.059	11.059	11.059	991.68	76.969	11.059	---	---	23.253	22.841	23.176	23.217	155.639	125.055	146.207	112.368	2.883	3.791	4.014	2.679	
25/09/2020	09:10:26	330.00		10.853	10.998	10.910	10.952	11.054	11.054	11.054	11.054	991.65	76.969	11.054	---	---	23.255	22.858	23.178	23.198	155.768	125.158	146.249	112.394	3.146	3.909	3.592	2.372	
25/09/2020	09:10:28	332.00		10.826	10.989	10.912	10.929	11.063	11.063	11.063	11.063	991.61	76.969	11.063	---	---	23.281	22.865	23.172	23.219	155.888	125.247	146.273	112.360	3.683	3.751	3.614	2.793	
25/09/2020	09:10:30	334.00		10.803	10.977	10.909	10.926	11.063	11.063	11.063	11.063	991.65	76.969	11.063	---	---	23.306	22.877	23.176	23.223	155.989	125.268	146.295	112.324	4.052	3.875	3.740	3.108	
25/09/2020	09:10:32	336.00		10.790	10.967	10.917	10.923	11.060	11.060	11.060	11.060	991.68	76.969	11.060	---	---	23.321	22.889	23.169	23.227	156.064	125.320	146.286	112.276	3.870	3.509	4.176	3.598	
25/09/2020	09:10:34	338.00		10.791	10.965	10.920	10.917	11.060	11.060	11.060	11.060	991.70	76.969	11.060	---	---	23.320	22.891	23.165	23.234	156.172	125.391	146.316	112.270	3.544	3.374	4.486	3.816	
25/09/2020	09:10:36	340.00		10.800	10.953	10.925	10.915	11.061	11.061	11.061	11.061	991.69	76.969	11.061	---	---	23.310	22.903	23.159	23.235	156.265	125.472	146.335	112.310	3.726	3.190	4.653	3.873	
25/09/2020	09:10:38	342.00		10.788	10.937	10.943	10.920	11.061	11.061	11.061	11.061	991.68	76.969	11.061	---	---	23.323	22.920	23.141	23.229	156.348	125.560	146.329	112.363	4.079	3.290	4.425	4.067	
25/09/2020	09:10:40	344.00		10.763	10.915	10.941	10.937	11.061	11.061	11.061	11.061	991.67	76.969	11.061	---	---	23.350	22.943	23.142	23.212	156.436	125.640	146.317	112.389	3.950	3.219	4.367	3.358	
25/09/2020	09:10:42	346.00		10.744	10.896	10.946	10.924	11.067	11.067	11.067	11.067	991.68	76.959	11.067	---	---	23.369	22.962	23.134	23.223	156.523	125.740	146.339	112.355	3.715	3.021	4.360	3.110	
25/09/2020	09:10:44	348.00		10.734	10.876	10.947	10.913	11.069	11.069	11.069	11.069	991.70	76.949	11.069	---	---	23.379	22.983	23.133	23.234	156.612	125.839	146.358	112.323	3.009	3.151	4.617	2.483	
25/09/2020	09:10:46	350.00		10.740	10.861	10.958	10.913	11.061	11.061	11.061	11.061	991.71	76.939	11.061	---	---	23.375	23.001	23.124	23.237	156.656	125.906	146.345	112.337	2.888	3.165	4.703	2.559	
25/09/2020	09:10:48	352.00		10.738	10.855	10.960	10.925	11.051	11.051	11.051	11.051	991.71	76.939	11.051	---	---	23.381	23.012	23.127	23.228	156.759	125.957	146.322	112.351	2.623	3.321	4.737	2.261	
25/09/2020	09:10:50	354.00		10.734	10.854	10.955	10.936	11.049	11.049	11.049	11.049	991.67	76.929	11.049	---	---	23.387	23.014	23.133	23.218	156.840	126.005	146.316	112.396	2.562	3.425	4.574	2.449	
25/09/2020	09:10:52	356.00		10.717	10.848	10.946	10.943	11.054	11.054	11.054	11.054	991.62	76.918	11.054	---	---	23.403	23.018	23.140	23.208	156.923	126.057	146.326	112.391	2.630	3.469	4.497	2.519	
25/09/2020	09:10:54	358.00		10.710	10.837	10.945	10.955	11.054	11.054	11.054	11.054	991.57	76.908	11.054	---	---	23.410	23.030	23.141	23.196	156.995	126.125	146.278	112.364	2.739	3.572	4.442	2.828	
25/09/2020	09:10:56	360.00		10.697	10.832	10.938	10.962	11.055	11.055	11.055	11.055	991.59	76.908	11.055	---	---	23.424	23.035	23.148	23.187	157.080	126.172	146.279	112.324	2.783	3.272	4.503	2.726	
25/09/2020	09:10:58	362.00		10.690	10.819	10.934	10.940	11.051	11.051	11.051	11.051	991.58	76.908	11.051	---	---	23.433	23.050	23.154	23.212	157.190	126.267	146.279	112.312	2.603	3.521	4.751	2.702	
25/09/2020	09:11:00	364.00		10.673	10.810	10.924	10.936	11.050	11.050	11.050	11.050	991.59	76.908	11.050	---	---	23.452	23.060	23.164	23.217	157.282	126.363	146.291	112.292	2.435	3.527	5.046	2.564	
25/09/2020	09:11:02	366.00		10.669	10.790	10.927	10.925	11.052	11.052	11.052	11.052	991.59	76.908	11.052	---	---	23.455	23.081	23.161	23.228	157.358	126.444	146.250	112.298	2.452	4.002	4.863	2.419	
25/09/2020	09:11:04	368.00		10.655	10.785	10.933	10.942	11.051	11.051	11.051	11.051	991.63	76.908	11.051	---	---	23.471	23.087	23.155	23.210	157.428	126.518	146.247	112.291	2.770	3.666	4.708	2.936	
25/09/2020	09:11:06	370.00		10.637	10.771	10.941	10.948	11.052	11.052	11.052	11.052	991.66	76.908	11.052	---	---	23.491	23.101	23.146	23.203	157.523	126.564	146.291	112.339	2.899	3.853	4.128	3.144	
25/09/2020	09:11:08	372.00		10.626	10.755	10.939	10.947	11.052	11.052	11.052	11.052	991.67	76.908	11.052	---	---	23.503	23.119	23.147	23.204	157.641	126.615	146.334	112.355	3.184	3.346	4.186	3.296	
25/09/2020	09:11:10	374.00		10.613	10.749	10.941	10.936	11.052	11.052	11.052	11.052	991.69	76.908	11.052	---	---	23.518	23.126	23.146	23.216	157.718	126.618	146.330	112.355	3.028	3.372	4.267	2.965	
25/09/2020	09:11:12	376.00		10.604	10.739	10.927	10.912	11.057	11.057	11.057	11.057	991.67	76.908	11.057	---	---	23.525	23.134	23.159	23.239	157.763	126.681	146.301	112.338	3.075	3.272	4.271	2.906	
25/09/2020	09:11:14	378.00		10.604	10.744	10.935	10.900	11.049	11.049	11.049	11.049	991.69	76.908	11.049	---	---	23.528	23.132	23.153	23.256	157.787	126.748	146.295	112.325	3.127	3.297	4.260	2.712	
25/09/2020	09:11:16	380.00		10.595	10.730	10.928	10.913	11.055	11.055	11.055	11.055	991.69	76.908	11.055	---	---	23.536	23.145	23.158	23.239	157.909	126.877	146.260	112.330	2.923	3.708	4.306	2.753	
25/09/2020	09:11:18	382.00		10.590	10.729	10.929	10.923	11.054	11.054	11.054	11.054	991.70	76.908	11.054	---	---	23.541	23.146	23.158	23.229	158.010	126.940	146.262	112.323	2.885	3.862	4.682	2.598	
25/09/2020	09:11:20	384.00		10.567	10.719	10.923	10.935	11.061	11.061	11.061	11.061	991.69	76.908	11.061	---	---	23.564	23.155	23.162	23.213	158.119	126.999	146.274	112.322	2.657	3.994	4.828	2.643	
25/09/2020	09:11:22	386.00		10.566	10.713	10.926	10.936	11.055	11.055	11.055	11.055	991.71	76.900	11.055	---	---	23.567	23.163	23.160	23.214	158.185	127.035	146.331	112.314	2.909	4.014	4.840	2.648	
25/09/2020	09:11:24	388.00		10.539	10.703	10.935	10.930	11.051	11.051	11.051	11.051	991.73	76.893	11.051	---	---	23.599	23.175	23.152	23.222	158.294	127.100	146.363	112.308	3.050	3.996	4.447	2.851	
25/09/2020	09:11:26	390.00		10.523	10.699	10.929	10.919	11.054	11.054	11.054	11.054	991.71	76.885	11.054	---	---	23.616	23.179	23.157	23.233	158.424	127.172	146.354	112.332	3.426	4.336	4.021	3.627	
25/09/2020	09:11:28	392.00		10.510	10.682	10.923	10.918	11.060	11.060	11.060	11.060	991.68	76.885	11.060	---	---	23.628	23.195	23.162	23.232	158.522	127.252	146.326	112.352	3.162	4.321	3.570	3.433	
25/09/2020	09:11:30	394.00		10.507	10.674	10.921	10.935	11.062	11.062	11.062	11.062	991.70	76.885	11.062	---	---	23.631	23.203	23.164	23.213	158.579	127.314	146.287	112.376	3.158	4.091	3.738	3.789	
25/09/2020	09:11:32	396.00		10.500	10.656	10.924	10.939	11.058	11.058	11.058	11.058	991.72	76.885	11.058	---	---	23.640	23.224	23.162	23.211	158.634	127.403	146.290	112.339	2.844	3.897	3.671	3.174	
25/09/2020	09:11:34	398.00		10.487	10.646	10.928	10.927	11.048	11.048	11.048	11.048	991.73	76.885	11.048	---	---	23.658	23.239	23.161	23.227	158.710	127.476	146.279	112.323	3.486	3.919	3.706	3.684	
25/09/2020	09:11:36	400.00		10.493	10.639	10.928	10.913	11.049	11.049	11.049	11.049	991.70	76.885	11.049	---	---	23.651	23.247	23.160	23.242	158.808	127.558	146.314	112.345	3.177	3.905	3.572	3.595	
25/09/2020	09:11:38	402.00		10.485	10.630	10.926	10.915	11.052	11.052	11.052	11.052	991.68	76.885	11.052	---	---	23.659	23.255	23.161	23.239	158.875	127.616	146.320	112.350	3.693	3.854	3.819	4.181	
25/09/2020	09:11:40	404.00		10.484	10.626	10.929	10.924	11.058	11.058	11.058	11.058	991.67	76.885	11.058	---	---	23.658	23.257	23.156	23.226	158.960	127.638	146.337	112.324	3.722	3.702	3.707	4.243	
