"id","sire","dam","sex","gen","birth","exit","age","ancestry","origin","status"
"XSC4NB",NA,NA,"M",0,NA,1973-06-16,NA,"JAPANESE","JAPAN MONKEY CENTER PRIMATE ZOO","DECEASED"
"5KWWYA",NA,NA,"F",0,1982-05-26,1983-03-01,0.8,"JAPANESE","","SHIPPED"
"3JUGDQ",NA,NA,"M",0,1982-05-17,1989-07-23,7.2,"JAPANESE","","DECEASED"
"0CRGND",NA,NA,"F",0,1982-04-01,1982-04-27,0.1,"JAPANESE","","DECEASED"
"PEW6UW",NA,NA,"F",0,1982-05-10,1983-03-21,0.9,"JAPANESE","","SHIPPED"
"0QD4RS",NA,NA,"F",0,1981-06-18,1986-07-04,5,"JAPANESE","","DECEASED"
"52Y0A2",NA,NA,"M",0,1983-06-24,1983-07-21,0.1,"JAPANESE","","DECEASED"
"JQBLVJ",NA,NA,"F",0,1967-04-24,1967-06-26,0.2,"JAPANESE","","DECEASED"
"4P6AKL",NA,NA,"M",0,1984-04-28,1984-05-04,0,"JAPANESE","","DECEASED"
"F9U4FV",NA,NA,"M",0,1967-04-20,1967-05-09,0.1,"JAPANESE","","DECEASED"
"0RPWWX",NA,NA,"F",0,NA,1969-05-13,NA,"JAPANESE","JAPAN MONKEY CENTER PRIMATE ZOO","DECEASED"
"SPFBTK",NA,NA,"M",0,1986-03-05,1986-04-30,0.2,"JAPANESE","","DECEASED"
"16V6FW",NA,NA,"U",0,1986-05-20,1986-05-22,0,"JAPANESE","","DECEASED"
"HQAB9U",NA,NA,"M",0,1986-05-01,1986-06-06,0.1,"JAPANESE","","DECEASED"
"T6VYXS",NA,NA,"U",0,1986-04-26,1986-04-26,0,"JAPANESE","","DECEASED"
"VDD1VM",NA,NA,"M",0,NA,1981-09-29,NA,"JAPANESE","JAPAN MONKEY CENTER PRIMATE ZOO","DECEASED"
"XP47ES",NA,NA,"M",0,1987-03-11,1987-03-11,-0.1,"JAPANESE","","DECEASED"
"YJ1PT7",NA,NA,"U",0,1987-03-26,1987-04-25,0.1,"JAPANESE","","DECEASED"
"FJL59A",NA,NA,"U",0,1987-03-12,1987-03-12,0,"JAPANESE","","DECEASED"
"601GN4",NA,NA,"U",0,1987-03-28,1987-04-23,0.1,"JAPANESE","","DECEASED"
"Z2SLIV",NA,NA,"F",0,1987-03-13,1987-04-04,0.1,"JAPANESE","","DECEASED"
"7TPAFF",NA,NA,"M",0,1987-03-05,1987-04-13,0.1,"JAPANESE","","DECEASED"
"2Q4Q8M",NA,NA,"F",0,1987-04-06,1987-04-16,0,"JAPANESE","","DECEASED"
"JDD39A",NA,NA,"M",0,1987-05-16,1987-06-08,0.1,"JAPANESE","","DECEASED"
"8KES7J",NA,NA,"M",0,1987-06-04,1987-08-06,0.2,"JAPANESE","","DECEASED"
"WK6MQT",NA,NA,"M",0,1988-04-19,1988-04-19,0,"JAPANESE","","DECEASED"
"RRYETA",NA,NA,"F",0,1988-04-08,1988-05-22,0.1,"JAPANESE","","DECEASED"
"VF341U",NA,NA,"U",0,1968-05-28,1968-06-26,0.1,"JAPANESE","","DECEASED"
"DL5GJM",NA,NA,"F",0,1988-04-08,1988-04-30,0.1,"JAPANESE","","DECEASED"
"I75S2W",NA,NA,"M",0,1988-04-20,1988-05-27,0.1,"JAPANESE","","DECEASED"
"SF6VSC",NA,NA,"F",0,NA,1982-05-05,NA,"JAPANESE","JAPAN MONKEY CENTER PRIMATE ZOO","SHIPPED"
"4BWI4P",NA,NA,"U",0,1968-05-30,1968-05-30,-0.1,"JAPANESE","","DECEASED"
"3LXEDN",NA,NA,"F",0,1988-06-02,1988-06-02,0,"JAPANESE","","DECEASED"
"PUXEBU",NA,NA,"M",0,1988-05-09,1989-08-16,1.3,"JAPANESE","","DECEASED"
"WRVEIX",NA,NA,"M",0,1989-03-12,1989-03-12,0,"JAPANESE","","DECEASED"
"F7NIBI",NA,NA,"U",0,1989-05-27,1989-05-30,0,"JAPANESE","","DECEASED"
"0S7LIT",NA,NA,"U",0,1989-04-10,1989-04-29,0.1,"JAPANESE","","DECEASED"
"FDQMS5",NA,NA,"F",0,1989-05-29,1989-05-29,-0.1,"JAPANESE","","DECEASED"
"CXHM36",NA,NA,"M",0,1989-05-15,1989-08-25,0.3,"JAPANESE","","DECEASED"
"PHD9HX",NA,NA,"M",0,1989-07-07,1998-03-14,8.7,"JAPANESE","","SHIPPED"
"B6V285",NA,NA,"M",0,1989-07-24,1998-01-28,8.5,"JAPANESE","","SHIPPED"
"CTX15V",NA,NA,"M",0,1989-07-19,1989-11-09,0.3,"JAPANESE","","DECEASED"
"FVTJH1",NA,NA,"F",0,1989-06-14,1991-10-20,2.3,"JAPANESE","","SHIPPED"
"X6AA9D",NA,NA,"F",0,1989-06-06,1991-10-19,2.4,"JAPANESE","","SHIPPED"
"2Z6UAC",NA,NA,"F",0,1989-07-11,1990-10-10,1.2,"JAPANESE","","SHIPPED"
"CQ0APY",NA,NA,"F",0,1989-05-18,1990-11-12,1.5,"JAPANESE","","SHIPPED"
"QE8FY7",NA,NA,"M",0,1989-06-02,1997-12-31,8.6,"JAPANESE","","DECEASED"
"M4KYW2",NA,NA,"F",0,1990-04-17,1990-05-01,0,"JAPANESE","","DECEASED"
"KYAEVV",NA,NA,"U",0,1990-06-08,1990-06-11,0,"JAPANESE","","DECEASED"
"XBFLL2",NA,NA,"M",0,1990-07-03,1990-07-13,0,"JAPANESE","","DECEASED"
"UKB1TI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U9CPVR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZAC0G",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U137BY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U94LE5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UPANF1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGADGT",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIEJ1G",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U377K0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIF691",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0MJPC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJMELK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5DB17",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXVSQM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UDYBQV",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCZPDZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCKEDB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UK1RZK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7YZMQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"US8X6U",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UD05YB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UD25G5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0PZ6F",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U9PDUI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULAIXQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UF0KE2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U69AJS",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"US51V1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7ZHP7",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UPMLJ9",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U45V0I",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UNEM8Q",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UHQW4C",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKW4FQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UYEP4P",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UISPHP",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQAF5F",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U01153",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UX3HS9",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UHKYZX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULJ5KP",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UI2MA7",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQ2CQY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0EKY5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXUEF8",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U599X2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6P244",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UW13FY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UESZUD",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UVGW3J",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UG9K5Y",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UN6QEM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UW7BV0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UI96JG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQBW48",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUJD0Y",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USW4Z1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UD458W",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U1PB5J",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U081MA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMRTKC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJZDAN",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UNA5ID",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6FPD1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U66XE5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5A1PU",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMIDYP",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0NMY0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUVY9D",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBZPZ9",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UW1KPR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UI2K6H",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UTHFQ4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7K2AR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UX6Z6N",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U3DJZ4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U3K8S3",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIPFB4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U71DQ2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U1IFI2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UFNGP8",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UC646T",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UTWEAX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USQGQ7",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U9JBGG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U14SZC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UP5SEA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQTL90",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UD152Y",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U9K25U",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7M66I",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UXW27L",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UEX0PQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USSYS9",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULFWGR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULG4QU",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZJ5ZL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UNIV06",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8APM0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UHMZ8I",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGV1BG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4F4WH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UHBN8D",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USX0HB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U3T4CT",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UM70ZM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUIYR7",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U2XJZL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCTFDC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZCXXK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGSIE6",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UVCGJ7",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULVRWI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMX41W",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCYYWD",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0S4GU",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U9PX6W",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USLTGU",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7YTKH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UP0D5U",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UWM457",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UR92ES",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGNCDT",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUNJRR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJQPKD",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UVKR12",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5B00T",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0CRIY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCY9DL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UYGTIB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCLPHF",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIQ5DL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UTC1G1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UVUMK6",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UADKEI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UEZ758",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UN5Z96",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UH0SKX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4DD1U",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0GB5T",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZU1EX",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UB1IBP",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U6DLDN",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBQB0W",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USKULS",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UR02VM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UY3RJW",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UM0NU1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUZZ3P",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UB9Y8B",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UEG9EG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUPRUU",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZ5TUG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UC732F",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UP6X6P",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUH9YH",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZ6FQE",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCA56I",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGI0X4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UFR70N",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UVW6CI",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UG2IVE",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UIF8ZQ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U0HTWB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"US3WLR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UK13V5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U2N8FY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UEM2HA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UAZS58",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQ4UWR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UTVGA1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UTF61V",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UBYPYD",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UCJZSL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USXEBF",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UV1QCL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U26YSB",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UVVGJL",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UM42DC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UD0MPF",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U5C5WR",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7ZXXZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UNGN0M",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UK8T7I",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8TCG2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U64W86",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJZDNM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UHSQR4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UB29R0",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U78G3N",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGSVXW",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZESJA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UA4MUT",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UJ3U95",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UMX4M8",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USZ1EA",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U36RKG",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8AGYK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UD9RBZ",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UEV1II",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"USF4L3",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UQ9RDM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UZ861L",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKRK63",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UGPR3A",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U50KUC",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"US7PV1",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UNDW8H",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKUQGK",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UEYU0G",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UE40YY",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UP1LL5",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUP4AM",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"ULYHGF",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UK3FT6",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U70Y6W",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UPTXYW",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U8XKC2",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UU54D8",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UUV0MD",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U7KCSN",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U4ABUS",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"U63YP4",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UYPN27",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UKP31K",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
"UAT32D",NA,NA,"M",0,NA,NA,NA,"UNKNOWN",NA,"UNKNOWN"
