"pdf","pagenum","storet_code","state","name","county","lake_type","drainage_area","surface_area","mean_depth","total_inflow","retention_time","retention_time_units","alkalinity","conductivity","secchi","tp","po4","tin","tn","p_pnt_source_muni","p_pnt_source_industrial","p_pnt_source_septic","p_nonpnt_source","p_total","n_pnt_source_muni","n_pnt_source_industrial","n_pnt_source_septic","n_nonpnt_source","n_total","p_total_out","p_percent_retention","p_surface_area_loading","n_total_out","n_percent_retention","n_surface_area_loading","lat","long","chl"
475,255,"4724","TENNESSEE","TIMS FORD RESERVOIR","FRANKLIN MOORE","IMPOUNDMENT",1370.1,42.9,15.2,24.2,379,"days",61,135,2.6,0.021,0.009,0.445,0.695,29730,NA,20,24900,54650,101150,NA,815,835210,937175,33785,38,1.27,617800,34,21.8,35.2,-86.279167,6.7
475,256,"4728","TENNESSEE","WOODS RESERVOIR","FRANKLIN COFFEE","IMPOUNDMENT",681.2,16.11,5.7,12.48,85,"days",69,150,1.8,0.017,0.005,0.32,0.71,4965,NA,5,11390,16360,14890,NA,170,563490,578550,12765,22,1.02,463930,20,35.9,35.297778,-86.096111,7.4
475,257,"5111","VIRGINIA","LAKE CHESDIN","AMELIA CHESTERFIELD DINWIDDIE","IMPOUNDMENT",3457.6,12.95,7,34.1,31,"days",34,85,0.9,0.044,0.008,0.24,0.675,7480,NA,NA,42905,50385,15015,NA,65,604150,619230,47240,6,3.89,888095,NA,47.8,37.220833,-77.526111,12.6
475,258,"5112","VIRGINIA","CHICKAHOMINY LAKE","NEW KENT CHARLES","IMPOUNDMENT",774.4,6.07,4.9,8.1,44,"days",16,75,1.1,0.066,0.017,0.125,0.715,6825,NA,20,12625,19470,17380,NA,780,211500,229660,15325,21,3.21,227575,1,37.8,37.410278,-76.9425,13.6
475,259,"5103","VIRGINIA","CLAYTOR LAKE","PULASKI","IMPOUNDMENT",6138.3,18.19,29,97.8,63,"days",32,90,1.5,0.031,0.008,0.45,0.73,34730,NA,145,148185,183060,86650,NA,5390,2593415,2685455,89960,51,10.06,3905320,NA,147.6,37.073611,-80.590278,5.6
475,26,"1007","DELAWARE","NOXONTOWN POND","NEH CASTLE","IMPOUNDMENT",24.4,0.64,1.1,0.42,20,"days",32,143,0.5,0.16,0.016,0.53,2.2,475,NA,5,1975,2455,1600,NA,20,39395,41015,1355,45,3.84,22735,45,64.1,39.434722,-75.684722,37.6
475,260,"5106","VIRGINIA","JOHN H KERR RES","HALIFAX MECKLENBURG VA","IMPOUNDMENT",20150.2,198.25,10.7,197.8,124,"days",33,101,1,0.044,0.009,0.29,0.55,275270,NA,135,546445,821850,753310,NA,5075,7269635,8028020,152430,81,4.15,6721510,16,40.5,36.454167,-78.381944,8.8
475,261,"5105","VIRGINIA","JOHN W FLANNAGAN RES","DICKENSON","IMPOUNDMENT",572.4,4.63,18,8.3,118,"days",20,232,2.1,0.011,0.004,0.32,0.53,3075,NA,NA,8375,11450,8730,NA,NA,290650,299380,3400,70,2.47,311675,NA,64.7,37.232222,-82.343889,NA
475,262,"5108","VIRGINIA","OCCOQUAN RESERVOIR","FAIRFAX","IMPOUNDMENT",1533.3,6.88,4.9,14.5,27,"days",33,109,1,0.098,0.037,0.525,1.105,23665,NA,5,70040,93710,106990,NA,190,646775,753955,36005,62,13.62,696985,8,109.6,38.696111,-77.280278,12.4
475,263,"5113","VIRGINIA","RIVANNA RESERVOIR","ALHERMARLE","IMPOUNDMENT",673.4,1.82,6.1,7.8,16,"days",20,54,1,0.079,0.022,0.475,0.775,230,1725,NA,19570,21525,295,6535,NA,255300,262130,13945,35,11.83,276455,NA,144,38.095,-78.468889,6.7
475,264,"5110","VIRGINIA","SMITH MOUNTAIN RESERVOIR","BEDFORD FRANKLIN PITTSYLVANIA","IMPOUNDMENT",2652.9,80.94,35.1,28.3,3.2,"years",68,160,2,0.016,0.005,0.41,0.735,87105,5475,75,69510,162165,454765,33215,2730,1029335,1520045,9995,94,2,661230,56,18.8,37.042778,-79.5375,11.6
475,265,"5401","WEST VIRGINIA","BLUESTONE RESERVOIR","GILES VA MERCER MONROE SUMMERS WV","IMPOUNDMENT",11924.4,8.25,5.8,167.2,3,"days",55,171,0.7,0.074,0.018,1.08,1.38,105310,2825,20,156230,264385,301870,2616300,690,4777985,7696845,237910,10,32.05,7503630,3,933,37.638889,-80.888056,NA
475,266,"5402","WEST VIRGINIA","LAKE LYNN","MONONGALIA","IMPOUNDMENT",3654.5,7,12.8,88.4,12,"days",10,117,2.5,0.006,0.003,0.49,0.71,85,NA,35,60455,60575,395,NA,1375,2159975,2161745,24250,60,8.65,2061655,5,308.8,39.68,-79.868056,4.7
475,267,"5403","WEST VIRGINIA","SUMMERSVILLE RESERVOIR","NICHOLAS","IMPOUNDMENT",2082.4,11.02,21,53.1,50,"days",10,50,3.5,0.011,0.006,0.66,0.94,4440,NA,NA,26585,31025,14410,NA,NA,1379480,1393890,27975,10,2.82,1414220,NA,126.5,38.2175,-80.891944,6.2
475,268,"5404","WEST VIRGINIA","TYGART RESERVOIR","BARBOUR TAYLOR","IMPOUNDMENT",3537.9,7.08,17.4,73.2,20,"days",10,82,3.1,0.006,0.005,0.43,0.64,5330,NA,15,42750,48095,15985,NA,650,1401020,1417655,43935,9,6.79,1507515,NA,200.2,39.311111,-80.033333,1.2
475,27,"1008","DELAWARE","SILVER LAKE","NEU CASTLE","IMPOUNDMENT",19.5,0.15,1.5,0.33,8,"days",26,217,0.9,0.227,0.096,4.75,5.35,2155,NA,5,2710,4870,4845,NA,160,70810,75815,2520,48,32.47,58835,22,505.4,39.4375,-75.694444,26.7
475,28,"1010","DELAWARE","TRUSSUM POND","SUSSEX","IMPOUNDMENT",38.6,0.22,1.2,0.53,6,"days",10,70,0.9,0.038,0.011,1.28,1.8,NA,NA,1,380,381,NA,NA,20,36640,36660,250,34,1.73,27560,25,166.6,38.522778,-75.513333,5.1
475,29,"1009","DELAWARE","WILLIAMS POND","SUSSEX","IMPOUNDMENT",59.8,0.34,1.2,1.53,3,"days",18,100,1.3,0.042,0.01,2.01,2.75,NA,NA,5,2215,2220,NA,NA,5,162205,162210,2155,3,6.53,129955,20,477.1,38.643889,-75.604722,30.1
475,30,"1201","FLORIDA","ALLIGATOR LAKE","COLUMBIA","NATURAL",39.9,1.37,1.5,0.48,50,"days",54,178,0.7,0.62,0.386,0.26,2.59,15130,NA,5,6290,21425,43386,NA,160,39690,83235,11875,45,15.64,43140,48,60.8,30.176111,-82.626111,87.7
475,31,"1202","FLORIDA","LAKE APOPMA","ORANGE LAKE","NATURAL",476.6,125.4,1.7,2.73,2.5,"years",121,358,0.4,0.102,0.019,0.23,3.77,9645,51265,80,17820,78810,24100,130110,2920,260600,417730,35925,54,0.63,354670,15,3.3,28.633611,-81.667222,46.6
475,32,"1206","FLORIDA","CRESCENT","FLAGLER PUTNAM","NATURAL",1289.8,70.61,2,10.66,153,"days",18,360,0.7,0.065,0.033,0.13,1.27,1965,NA,15,65345,67325,5895,NA,585,655330,661810,33775,50,0.95,549230,17,9.4,29.3875,-81.472222,10.2
475,33,"1207","FLORIDA","DOCTORS LAKE","CLAY","NATURAL",58,12.96,3,0.72,1.7,"years",48,815,0.9,0.084,0.028,0.12,1.445,8845,NA,40,1030,9915,26520,NA,1460,54105,82085,2295,77,0.77,70110,15,6.3,30.15,-81.704167,27.1
475,34,"1208","FLORIDA","LAKE DORA","LAKE","NATURAL",613.8,22.37,3,3.51,221,"days",105,320,0.4,0.102,0.022,0.24,3.29,2270,NA,55,38690,41015,6800,NA,2155,414935,423890,12450,70,1.83,312365,26,18.9,28.788889,-81.7125,60
475,35,"1261","FLORIDA","EAST LAKE TOHOPEKALIGA","OSCEOLA","NATURAL",797.7,49.3,2.7,6.23,247,"days",10,120,1.5,0.042,0.007,0.07,0.93,4980,NA,30,30720,35730,7940,NA,1065,354645,363650,5025,86,0.72,228820,37,7.4,28.330278,-81.254444,5.2
475,36,"1209","FLORIDA","LAKE EFFIE","POLK","NATURAL",NA,0.41,1,NA,NA,"years",134,361,0.3,1.48,0.95,0.41,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.909167,-81.606111,261.4
475,37,"1252","FLORIDA","LAKE ELOISE","POLK","NATURAL",14.6,4.69,3,0.05,8.9,"years",82,340,0.9,0.486,0.339,0.17,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.991111,-81.704722,70.2
475,38,"1210","FLORIDA","LAME GEORGE","PUTNAM,VOLUSIA","NATURAL",9738.4,186.16,3,110.61,58,"days",52,1150,0.8,0.129,0.063,0.165,1.6,14100,NA,45,610725,624870,35200,NA,1665,12638920,12675785,561005,10,3.36,6865460,46,68.1,29.215278,-81.580556,35
475,39,"1211","FLORIDA","LAKE GIBSON","POLK","NATURAL",11.2,1.92,2,0.08,1.7,"years",18,153,0.8,0.167,0.069,0.115,1.25,575,NA,NA,1090,1665,1730,NA,75,6235,8040,420,75,0.87,3970,51,4.2,28.108333,-81.956111,19.7
475,40,"1212","FLORIDA","GLENADA LAKE","HIGHLANDS","NATURAL",NA,0.72,4.5,NA,NA,"years",15,112,1.2,0.134,0.072,0.165,1.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.564722,-81.509722,27.7
475,41,"1214","FLORIDA","LAKE GRIFFIN","LAKE","NATURAL",2007.2,35.6,2.9,9.63,124,"days",100,267,0.5,0.119,0.038,0.26,3.45,3900,20195,35,26185,50315,18210,54690,1385,834095,908380,29225,42,1.41,913825,NA,25.5,28.834167,-81.868889,NA
475,42,"1215","FLORIDA","LANE HAINES","POLK","NATURAL",21.2,2.9,2.5,0.08,2.9,"years",14,210,0.9,0.063,0.014,0.115,1.09,1515,NA,5,460,1980,2230,NA,255,42670,45155,165,92,0.68,4080,91,15.6,28.09,-81.708611,26.6
475,43,"1219","FLORIDA","HORSESHOE LAKE","SEMINOLE","NATURAL",NA,0.38,1.2,NA,NA,"years",10,100,1,0.034,0.023,0.13,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.637222,-81.1375,NA
475,44,"1220","FLORIDA","LAKE HOWELL","SEMINOLE","NATURAL",71.7,1.6,2.5,1.53,30,"days",67,250,0.9,1.26,1.175,0.285,1.745,35660,NA,15,57935,93610,106945,NA,510,76145,183600,66375,29,58.51,97470,47,114.8,28.640278,-81.304167,54.1
475,45,"1221","FLORIDA","LAKE ISTOKPOGA","HIGHLANDS","NATURAL",1572.1,112.07,1.8,15.03,155,"days",10,120,0.9,0.039,0.01,0.12,1.06,2520,NA,45,31050,33615,4915,NA,1630,588835,595380,25570,24,0.3,567575,5,5.3,27.317778,-81.294444,6.6
475,46,"1258","FLORIDA","LAKE JESSIE","POLK","NATURAL",12.6,0.77,2,0.11,162,"days",42,198,1.2,0.051,0.011,0.09,0.89,40,NA,NA,2460,2500,125,NA,NA,7140,7265,160,94,3.25,2990,59,9.4,28.056389,-81.763333,NA
475,47,"1223","FLORIDA","LAKE JESSUP","SEMINOLE","NATURAL",388.5,32,1.1,4.97,82,"days",76,818,0.3,0.492,0.288,0.29,2.755,40585,NA,10,94995,135590,80935,NA,395,345760,427090,71750,47,4.24,438290,NA,13.3,28.711111,-81.227778,NA
475,48,"1224","FLORIDA","LAKE KISSIMMEE","OSCEOLA","NATURAL",4149.2,141.4,1.8,33.4,88,"days",19,118,0.9,0.034,0.007,0.145,1.515,NA,NA,5,63760,63765,NA,NA,180,1855550,1855730,36865,42,0.45,1478835,20,13.1,27.948056,-81.315,24.1
475,49,"1249","FLORIDA","LAWNE LAKE","ORANGE","NATURAL",10.7,0.63,1.1,0.22,36,"days",32,225,0.2,2.56,0.117,1.35,4.77,410,NA,5,9045,9460,1805,NA,85,33320,35210,2830,70,15.02,16220,54,55.9,28.563056,-81.436944,84.9
475,50,"1227","FLORIDA","LAKE LULU","POLK","NATURAL",20.1,1.22,1.5,0.09,235,"days",74,342,0.4,1.49,1.03,1.065,5.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.995833,-81.721389,276.6
475,51,"1228","FLORIDA","LAKE MARION","POLK","NATURAL",92.5,12.82,1.3,0.82,235,"days",34,131,0.8,0.044,0.016,0.26,2.22,NA,NA,20,1840,1860,NA,NA,790,62750,63540,1065,43,0.15,54375,14,5,28.088611,-81.534722,30
475,52,"1229","FLORIDA","LAKE MINNEHAHA","ORANGE","NATURAL",4.3,0.39,3,0.14,97,"days",42,180,1.6,0.038,0.012,0.08,0.59,NA,NA,15,230,245,NA,NA,545,3475,4020,185,24,0.63,3855,4,10.3,28.631667,-81.355556,8.7
475,53,"1230","FLORIDA","LAKE MINNEOLA","LAKE","NATURAL",409.2,7.64,2.7,1.89,128,"days",10,86,2.4,0.018,0.009,0.07,0.53,NA,NA,25,2025,2050,NA,NA,905,51440,52345,1540,25,0.27,125420,NA,6.9,28.576389,-81.763889,3.3
475,54,"1231","FLORIDA","LAKE MONROE","SEMINOLE, VOLUSIA","NATURAL",6682.2,35.5,1.8,74.32,10,"days",41,1000,0.6,0.188,0.128,0.3,1.91,30980,NA,10,494085,525075,83535,NA,360,5639895,5723790,543740,NA,14.79,5760010,NA,161.2,28.833889,-81.315556,14.2
475,55,"1247","FLORIDA","LAKE MUNSON","LEON","NATURAL",167.1,1.03,1.5,1.75,11,"days",46,265,0.3,1.475,0.852,0.925,4.01,48015,NA,NA,30485,78500,131515,NA,NA,82140,213655,104735,NA,76.21,296815,NA,207.4,30.370556,-84.313056,140.3
475,56,"1232","FLORIDA","LAKE OKEECHOBEE","GLADESQHENDRYQHARTINAOKEECHOBEEQPALM BEACHoST LUCIE","NATURAL",13007,1890.71,2.8,53.21,3.4,"years",132,640,0.7,0.063,0.01,0.185,1.745,12325,NA,NA,338190,350515,34380,NA,NA,7454915,7489295,191960,45,0.19,6953360,7,4,26.836111,-80.822222,14.5
475,57,"1234","FLORIDA","LAKE POINSETT","BREVARD ORANGE OSCEOLA","NATURAL",3447.3,17.6,1.5,33.05,9,"days",36,490,0.8,0.085,0.051,0.15,1.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.35,-80.863056,6.5
475,58,"1236","FLORIDA","REEDY LAKE","POLK","NATURAL",157.7,14.11,3.3,1,1.5,"years",50,219,0.8,0.033,0.008,0.33,1.965,360,40,20,8820,9240,880,1400,620,1063400,1066300,1010,89,0.65,45680,96,75.6,27.738889,-81.516944,34.8
475,59,"1248","FLORIDA","LAKE SEMINOLE","PINELLAS","NATURAL",36.3,1.85,2.7,0.45,128,"days",114,480,0.7,0.234,0.026,0.175,2.555,NA,NA,NA,3310,3310,NA,NA,NA,21810,21810,2830,15,1.79,41635,NA,11.8,27.866667,-82.779167,102
475,60,"1238","FLORIDA","SOUTH LAKE","BREVARD","NATURAL",NA,4.46,0.9,NA,NA,"years",80,1085,0.9,0.074,0.028,0.13,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.616389,-80.868889,23.2
475,61,"1239","FLORIDA","LAKE TALQUIN","GADSOEN LEON","IMPOUNDMENT",4335.5,43.7,2.8,47.4,30,"days",11,57,1,0.085,0.031,0.29,0.77,53105,NA,135,209200,262440,158710,NA,5010,2041295,2205015,139420,47,6.01,1735985,21,50.5,30.390833,-84.644722,9.5
475,62,"1250","FLORIDA","LAKE TARPON","PINELLAS","NATURAL",155.4,10.25,2.5,1.57,189,"days",10,1583,2.5,0.041,0.027,0.07,0.72,705,NA,5,3935,4645,2110,NA,245,108465,110820,1830,61,0.45,38520,65,10.8,28.138611,-82.723056,6.9
475,63,"1241","FLORIDA","LAKE TOHOPEKALIGA","OSCEOLA","NATURAL",1605.8,76.2,2.4,12.29,172,"days",23,173,0.7,0.246,0.152,0.2,1.73,193640,NA,30,178595,372265,831460,NA,1065,799060,1631585,63410,83,4.89,1269745,22,21.4,28.268889,-81.4,NA
475,64,"1242","FLORIDA","TROUT LAKE","LAKE","NATURAL",62.6,0.41,1.5,0.53,13,"days",33,189,0.7,1.11,0.97,0.65,2.86,6895,NA,NA,11015,17910,23260,NA,45,36485,59790,17910,0,43.68,59790,0,145.8,28.866111,-81.683056,77
475,65,"1243","FLORIDA","LAKE WEOHYAKAPKA","POLK","NATURAL",242.2,30.5,1.6,2.15,263,"days",10,72,1,0.047,0.011,0.08,0.76,340,NA,45,3175,3560,1020,NA,1760,114200,116980,2260,37,0.12,100050,14,3.8,27.802222,-81.431389,NA
475,66,"1246","FLORIDA","LAKE YALE","LAKE","NATURAL",NA,15.95,3.7,NA,1.5,"years",108,295,1.5,0.027,0.014,0.16,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.926111,-81.753889,25.4
475,67,"1301","GEORGIA","ALLATOONA RES","BARTON CHEROKEE c088","IMPOUNDMENT",2845,48,9.4,50.6,103,"days",17,46,1.4,0.02,0.005,0.15,0.43,26595,NA,60,72755,99410,53115,NA,2200,982730,1038045,35180,65,2.07,1078825,NA,21.6,34.165,-84.725833,7.5
475,68,"1302","GEORGIA","LAKE BLACKSHEAR","CRISP DOOLY LEE SUMTER HORTH","IMPOUNDMENT",9712.5,34.46,5.3,136.2,16,"days",19,58,0.8,0.035,0.014,0.25,0.69,34065,NA,140,302875,337080,73175,NA,5185,5152140,5230500,202050,40,9.78,2262705,57,151.8,31.8475,-83.940833,1.9
475,69,"1316","GEORGIA","BLUE RIDGE LAKE","FANNIN","IMPOUNDMENT",600.8,13.44,18.4,16.3,176,"days",10,16,2.7,0.01,0.004,0.105,0.24,NA,NA,NA,12200,12200,NA,NA,NA,363250,363250,7810,36,0.91,181025,50,27,34.881111,-84.279722,NA
475,70,"1318","GEORGIA","BURTON LAKE","RABUN","IMPOUNDMENT",297.9,11.23,11.9,9.6,161,"days",10,18,3.4,0.007,0.003,0.1,0.27,NA,NA,215,4240,4455,NA,NA,8120,158500,166620,2005,55,0.4,108855,35,14.8,34.8,-83.541667,2.7
475,71,"1303","GEORGIA","CHATUGE LAKE","TORNS GA","IMPOUNDMENT",489.5,28.94,10.6,12,296,"days",10,23,3,0.014,0.005,0.11,0.33,460,NA,70,10790,11320,1375,NA,2665,260505,264545,8000,29,0.39,188910,29,9.1,34.973056,-83.770833,6.3
475,72,"1304","GEORGIA","CLARK HILL RESERVOIR",NA,"IMPOUNDMENT",15893.2,283.29,10.9,264.42,136,"days",18,50,1.5,0.024,0.007,0.15,0.43,90520,NA,75,360005,450600,347585,NA,2905,5541700,5892190,171255,62,1.59,7196700,NA,20.8,33.661944,-82.199444,6.7
475,74,"1317","GEORGIA","LAKE HARDING","HARRIS GA CHAMBERSo LEE AL","IMPOUNDMENT",10982,23.67,9.4,185.8,14,"days",17,59,0.8,0.114,0.045,0.64,0.88,31190,NA,325,1358875,1390390,86675,NA,12170,6923805,7022650,648575,53,58.74,6026685,14,296.7,32.664444,-85.091389,7.4
475,75,"1319","GEORGIA","HIGH FALLS POND","RUTTS LAMAR MONROE","IMPOUNDMENT",533.3,2.43,3.7,7.5,14,"days",34,80,1,0.047,0.009,0.115,0.83,12495,NA,5,7105,19605,21465,NA,130,173280,194875,14915,24,8.07,189415,3,80.2,33.179444,-84.020556,15.1
475,76,"1309","GEORGIA","JACKSON LAKE","BUTTS JASPER NERTON","IMPOUNDMENT",3627.1,19.22,6.9,49.6,31,"days",22,70,1,0.094,0.027,0.53,0.98,426005,NA,415,215050,641470,953010,NA,15580,1389515,2358105,237520,63,33.38,1586280,33,122.7,33.321667,-83.841111,14.6
475,77,"1311","GEORGIA","NOTTELY RES","UNION","IMPOUNDMENT",557,17.36,13.1,11.4,231,"days",11,27,2.4,0.015,0.004,0.13,0.325,555,NA,35,12470,13060,1670,NA,1290,294885,297845,8000,39,0.75,297710,0,17.2,34.9575,-84.090833,6.7
475,78,"1310","GEORGIA","SIDNEY LANIER LAKE","DAHSON FORSYTH GRINNETT HALL LUMPKIN","IMPOUNDMENT",2663.3,161.47,19.5,60.4,1.6,"years",11,35,2.6,0.016,0.004,0.18,0.46,78100,NA,410,80125,158635,229325,NA,15275,1479785,1724385,16880,89,0.98,1385530,20,10.7,34.161111,-84.073611,5.4
475,79,"1313","GEORGIA","SINCLAIR LAKE","8ALDMINMANCOCK PUTNAM","IMPOUNDMENT",7510.9,62.17,6.6,89.3,53,"days",23,62,1.5,0.028,0.005,0.23,0.53,13285,NA,360,242425,256070,21910,NA,13535,2510005,2545450,175555,31,4.12,2698035,NA,40.9,32.143056,-83.205556,8
475,80,"1763","ILLINOIS","BALDWIN LAKE","RANDOLPH","IMPOUNDMENT",12.6,8,3.1,0.9,7.9,"years",115,492,1,0.044,0.007,0.14,0.84,60,NA,NA,4565,4625,310,NA,NA,56265,56575,90,98,0.58,4075,93,7.1,38.206944,-89.865278,NA
475,81,"1703","ILLINOIS","BLOOMINGTON LAKE","MCLEAN","IMPOUNDMENT",180,1.97,5,1.1,104,"days",163,460,0.9,0.05,0.02,5.73,6.39,170,NA,30,4070,4270,490,NA,1135,341255,342880,2935,31,2.17,376795,NA,174.1,40.661944,-88.938889,NA
475,82,"1706","ILLINOIS","CARLYLERESERVOIR","BOND CLINTON FAYETTE","IMPOUNDMENT",7042.2,105.22,2.7,51.1,64,"days",124,388,0.6,0.084,0.032,1.27,2.02,9480,NA,20,307130,316630,27565,NA,710,5044240,5072515,193595,39,3.01,4578925,10,48.2,38.728611,-89.270556,NA
475,83,"1759","ILLINOIS","CEDAR LAKE","LAKE","NATURAL",NA,1.15,1.2,NA,NA,"years",142,385,2.5,0.029,0.013,0.17,1.18,190,NA,15,20,225,270,NA,555,1240,2065,NA,NA,0.2,NA,NA,1.8,42.421389,-88.089444,NA
475,84,"1708","ILLINOIS","LAKE CHARLESTON","COLES","IMPOUNDMENT",2035.7,1.45,0.9,14.5,1,"days",203,578,0.2,0.16,0.065,4.68,5.49,10430,NA,NA,65715,76145,30365,NA,65,3424695,3455125,78115,NA,52.51,2882870,17,2382.8,39.458333,-88.140278,12
475,85,"1711","ILLINOIS","COFFEEN LAKE","MONTGOMERY","IMPOUNDMENT",NA,4.86,5.6,NA,3,"months",76,505,1.1,0.032,0.012,0.26,0.91,40,NA,NA,85,125,275,NA,NA,5250,5525,NA,NA,0.03,NA,NA,1.1,39.0375,-89.386111,7.7
475,86,"1712","ILLINOIS","CRAB ORCHARD LAKE","JACKSON MILLIAMSON","IMPOUNDMENT",520.6,28.19,3,3.4,288,"days",53,265,0.5,0.082,0.013,0.2,0.91,20880,NA,15,58460,79355,62600,NA,570,303900,367070,16160,80,2.82,164625,55,13,37.730556,-89.141667,NA
475,87,"1714","ILLINOIS","LAKE DECATUR","MACON","IMPOUNDMENT",2429.4,11.35,1.4,17.4,11,"days",210,530,0.5,0.129,0.062,3.75,5.16,8390,NA,NA,95455,103845,10410,NA,NA,2711550,2721960,77020,26,9.15,3242030,NA,239.8,39.825,-88.953056,43
475,88,"1752","ILLINOIS","DEPUE LAKE","BUREAU","NATURAL",NA,2.12,1.2,NA,NA,"years",240,675,0.3,0.438,0.276,4.06,4.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.310556,-89.319167,58.8
475,89,"1757","ILLINOIS","EAST LOON LAKE","LAKE","NATURAL",25.9,0.67,1.8,0.16,89,"days",172,465,1.3,0.076,0.018,0.12,1.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.455,-88.073611,NA
475,90,"1755","ILLINOIS","FOX LAKE (CHAIN)","LAKE","NATURAL",3120.9,6.76,2.4,22.5,23,"days",202,510,0.4,0.219,0.083,0.375,2.14,21380,415,640,142555,164990,58045,5750,24055,2049180,2137030,153275,7,8.1,1995175,7,104.9,42.4175,-88.141111,63.8
475,91,"1756","ILLINOIS","GRASS LAKE","LAKE","NATURAL",NA,5.5,1.1,NA,NA,"years",240,560,0.5,0.301,0.093,0.82,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.432778,-88.163889,83.5
475,92,"1727","ILLINOIS","LAKE MARIE","LAKE","NATURAL",NA,1.84,1.4,NA,NA,"years",201,496,0.8,0.098,0.057,0.37,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.466111,-88.138333,39.6
475,93,"1733","ILLINOIS","PISTAKEE LAKE","LAKE","NATURAL",NA,6.27,3.2,NA,NA,"years",198,520,0.4,0.203,0.062,0.37,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.388333,-88.206111,NA
475,94,"1740","ILLINOIS","HIGHLAND SILVER LAKE","MADISON","IMPOUNDMENT",122,2.99,4.2,0.77,189,"days",62,197,0.3,0.226,0.057,0.97,1.78,85,NA,NA,9010,9095,465,NA,40,64065,64570,7075,22,3.04,60485,6,21.6,38.768056,-89.697222,5.8
475,95,"1754","ILLINOIS","HOLIDAY LAKE","LASALLE","IMPOUNDMENT",168.1,1.21,2.7,1,38,"days",219,615,0.4,0.167,0.046,3.135,4.76,2360,NA,NA,2515,4875,7075,NA,NA,236760,243835,3185,35,4.03,212665,13,201.5,41.624444,-88.658333,51.2
475,96,"1766","ILLINOIS","HORSESHOE LAKE","MADISON","NATURAL",83.1,8.78,2.1,0.5,420,"days",74,560,0.4,0.127,0.018,0.705,4.42,NA,NA,25,4460,4485,NA,NA,875,30290,31165,3740,17,0.51,82785,NA,3.5,38.683611,-90.113333,182.2
475,97,"1725","ILLINOIS","LONG LAKE","LAKE","NATURAL",99.7,1.03,1.6,0.6,32,"days",210,582,0.4,0.704,0.398,1.19,2.25,21185,20,60,3105,24370,51525,15,2185,64530,118255,9195,62,23.66,64845,45,114.8,42.375833,-88.136111,49.3
475,98,"1726","ILLINOIS","LAKE LOU YAEGER","MONTGOMERY","IMPOUNDMENT",279.7,5.72,3.3,1.8,121,"days",64,199,0.3,0.186,0.076,1.6,2.265,985,NA,NA,17050,18035,2960,NA,NA,263670,266630,16025,11,3.15,173835,35,46.6,39.1875,-89.599444,10.7
475,99,"1765","ILLINOIS","OLD BEN MINE RESERVOIR","FRANKLIN","IMPOUNDMENT",NA,0.43,1.2,NA,NA,"years",130,438,0.6,0.93,0.575,0.205,1.655,1925,NA,NA,10,1935,5785,NA,NA,465,6250,NA,NA,4.5,NA,NA,14.5,38.104167,-89.0125,NA
476,100,"3806","NORTH DAKOTA","JAMESTOWN RESERVOIR",NA,"IMPOUNDMENT",1942.5,4.86,7.5,0.74,1.6,"years",226,485,1.6,0.144,0.078,0.365,1.425,NA,NA,15,4475,4490,NA,NA,640,49830,NA,4570,NA,0.92,348750,31,10.4,46.931667,-98.706667,19.4
476,101,"3807","NORTH DAKOTA","LAKE LAMOURE","LAMOURE","IMPOUNDMENT",357.4,2,5,0.182,1.9,"years",269,698,2,0.438,0.29,0.38,2.09,NA,NA,NA,2690,2690,NA,NA,NA,10345,10345,1580,41,1.34,9040,13,5.2,46.297778,-98.266944,19.7
476,102,"3808","NORTH DAKOTA","MATEJCEK LAKE","UALSH","IMPOUNDMENT",227.9,0.53,4.2,0.107,236,"days",169,398,0.6,0.228,0.179,0.44,1.36,NA,NA,NA,800,800,NA,NA,NA,7450,7450,510,36,1.51,7320,2,14.1,48.224444,-97.95,2.7
