gamma_Epoch_1-3	alpha_birp_Method_1_simulated_counts_1
-0.0229609	1
-0.000437064	1
0.011227	1
-0.00621576	1
-0.010404	1
0.0094888	1
0.0121972	1
0.0162163	1
0.0273961	1
-0.0202841	1
-0.0074026	1
-0.018679	1
-0.0057551	1
0.000337157	1
0.0245014	1
0.0278673	1
-0.0263869	1
-0.0373217	1
0.013892	1
0.0202526	1
0.0266064	1
-0.0119427	1
-0.00509299	1
0.0142522	1
-0.00100781	1
0.0395076	1
0.0209257	1
0.00785897	1
0.00264507	1
0.0228425	1
0.0218002	1
-0.000936896	1
0.0053044	1
-0.0105269	1
0.0129066	1
-0.0053936	1
0.00680549	1
0.00269922	1
0.024188	1
0.0153931	1
0.000952069	1
-0.00454686	1
0.0386317	1
0.0188181	1
0.00230421	1
0.0023278	1
0.0213948	1
0.00808133	1
0.0156578	1
0.00854608	1
0.0117624	1
0.0263044	1
0.00198064	1
0.00537936	1
0.00667148	1
0.0226092	1
0.0139844	1
0.038529	1
0.0185436	1
-0.00590528	1
-0.0140226	1
0.00539442	1
0.0267955	1
-0.0173097	1
0.00741896	1
-0.00621918	1
-0.00106094	1
-0.00435346	1
-0.0140209	1
0.0194952	1
0.0116215	1
-0.0114663	1
0.0435449	1
-0.00245211	1
0.0296668	1
0.0186357	1
0.0139813	1
0.00681572	1
0.023103	1
0.0187069	1
-0.00586776	1
-0.00571532	1
-0.00499925	1
0.018162	1
0.0180169	1
0.011	1
0.00181931	1
-0.000695745	1
0.00616192	1
0.0291546	1
0.00776881	1
0.0254383	1
0.000458535	1
0.0105687	1
-0.00397626	1
0.0264183	1
0.0225441	1
0.00270349	1
0.0232641	1
0.0374933	1
-0.00904625	1
0.014178	1
0.0120022	1
0.00561281	1
0.00847544	1
0.00287883	1
0.0122743	1
0.0117006	1
-0.00144809	1
-0.0321203	1
0.0196945	1
0.0134698	1
0.0123474	1
-0.00701201	1
0.0201787	1
0.000505864	1
0.00226549	1
0.000302215	1
-0.00593418	1
0.00152736	1
0.0024256	1
-0.031913	1
0.0027505	1
0.0251081	1
-0.0257934	1
-0.0116978	1
-0.000918126	1
-0.00468412	1
0.00136618	1
-0.00153374	1
-0.00461155	1
-0.00292213	1
-0.0130689	1
0.0231625	1
0.0107268	1
-0.0168291	1
0.017011	1
0.00396389	1
0.0256054	1
-0.00314585	1
0.0107707	1
0.0261444	1
0.00426468	1
0.00570007	1
-0.0122119	1
0.014951	1
0.0106285	1
0.0197616	1
0.00963774	1
0.0157156	1
-0.001087	1
-0.00708809	1
0.0139986	1
-0.00274031	1
-0.00557914	1
0.00200506	1
0.00831173	1
0.00290445	1
0.0147841	1
0.00695992	1
0.0184991	1
0.0212848	1
0.0133533	1
-0.017987	1
0.0190563	1
0.0147157	1
0.000716069	1
0.0177579	1
0.0122081	1
0.0152042	1
0.0309342	1
-0.0252521	1
-0.00401984	1
0.025377	1
0.0257193	1
0.0093354	1
-0.0250212	1
0.0379475	1
-0.0104899	1
0.0130641	1
0.0035801	1
0.0335598	1
0.002958	1
0.0133086	1
0.00804872	1
0.0169199	1
0.0191199	1
0.0320297	1
0.0366508	1
0.00844933	1
0.0139921	1
0.00479845	1
-0.00796731	1
0.00838629	1
-0.00667738	1
-0.00447418	1
-0.00483965	1
0.0111619	1
-0.00275375	1
-0.0124057	1
0.0202673	1
-0.0121762	1
-0.0183988	1
-0.00866554	1
-0.00331527	1
0.0284964	1
0.0282876	1
0.00618047	1
0.0370635	1
0.0219847	1
0.00552081	1
-0.00406418	1
0.01044	1
0.0251281	1
0.00713753	1
0.0121284	1
0.0060795	1
0.0207734	1
0.0230061	1
-0.0158597	1
0.0106539	1
0.00116108	1
-0.00378465	1
0.0168618	1
0.000697867	1
0.0118131	1
-0.00336337	1
0.00776476	1
-0.00182945	1
0.00400665	1
0.001003	1
0.000940167	1
-0.00365669	1
-0.000467228	1
0.0227109	1
0.00930438	1
0.0155699	1
0.0266403	1
0.00510018	1
0.00508113	1
-0.0208239	1
-0.016034	1
0.008711	1
0.0213273	1
-0.0011031	1
0.0257077	1
-0.0101552	1
-0.00595623	1
0.00244512	1
0.0051023	1
0.0121214	1
-0.0152451	1
0.0110238	1
-0.00340986	1
0.0247454	1
0.00542523	1
0.0160078	1
0.0125479	1
0.0019405	1
0.0246613	1
0.0161211	1
-0.00994386	1
0.0196612	1
0.00712623	1
0.0127091	1
-0.0206274	1
0.0293376	1
0.046272	1
0.0106709	1
0.0250486	1
0.0250486	1
0.0168779	1
0.0074901	1
-0.00516532	1
-0.00116759	1
-0.00483806	1
0.0200949	1
0.0198077	1
0.00716318	1
0.00438942	1
0.0116228	1
0.0259106	1
-0.00739648	1
0.035404	1
0.0333355	1
-0.00898085	1
-0.000449362	1
-0.0055977	1
0.0163	1
-0.00581279	1
0.0125591	1
-0.00489457	1
0.00288775	1
0.00610512	1
-0.00180883	1
0.00654185	1
0.0208465	1
0.0118969	1
-0.023796	1
0.00775347	1
0.0120071	1
0.00947942	1
0.0108705	1
0.0236933	1
0.00125664	1
-0.00761008	1
0.00319632	1
0.0298994	1
0.00284959	1
0.00981049	1
-0.00343259	1
0.00286435	1
0.00539641	1
0.00459145	1
-0.00094969	1
-0.0158637	1
0.00254551	1
-0.0194153	1
-0.0144218	1
0.00123788	1
-0.00265846	1
0.0131637	1
-0.0208725	1
0.00722656	1
0.0151543	1
0.00876605	1
0.00217816	1
-0.0240924	1
0.00437836	1
0.0181187	1
0.00356668	1
-0.00137418	1
-0.00681326	1
0.000809416	1
0.00564771	1
-0.00965837	1
-0.0048443	1
0.0122032	1
0.0307686	1
0.0234715	1
0.0378639	1
-0.0173361	1
0.0167393	1
-0.0109109	1
0.0251485	1
-0.0126732	1
-0.00317251	1
0.0320104	1
0.0187721	1
0.000719367	1
0.000772626	1
0.00307823	1
0.0144735	1
0.0106347	1
0.00256104	1
0.0136047	1
0.0239273	1
0.0288004	1
-0.014117	1
0.00262761	1
0.00878106	1
0.0227422	1
0.0249988	1
0.0333441	1
0.00763728	1
0.0317029	1
0.0166411	1
0.00803894	1
-0.0122886	1
0.0337796	1
-0.0188438	1
-0.00424815	1
0.0328925	1
0.0180357	1
0.0179849	1
0.0122295	1
-0.00303826	1
0.0198325	1
0.000840567	1
-0.00193013	1
0.0125035	1
-0.00342135	1
0.00881537	1
0.015191	1
0.0106073	1
-0.0132402	1
0.00923826	1
0.0265504	1
0.0216001	1
0.0246444	1
-0.00153405	1
0.00974529	1
0.0349641	1
0.018226	1
-0.000724746	1
0.00381989	1
0.0126744	1
0.0211097	1
0.0031928	1
0.0122356	1
0.0201126	1
0.011218	1
0.013028	1
0.0233939	1
0.0288792	1
0.0234768	1
-0.0172346	1
-0.0151336	1
0.0191004	1
0.016618	1
0.03031	1
-0.000435673	1
-0.0135777	1
-0.00710092	1
-0.00541563	1
0.0176981	1
-0.00515114	1
0.0173647	1
0.014968	1
0.00625852	1
0.0125919	1
-0.0112925	1
-0.0162272	1
-0.00887601	1
0.00386411	1
-0.00102115	1
0.0057068	1
-0.00611632	1
0.0336686	1
-0.00918054	1
-0.00444509	1
-0.00248561	1
0.010843	1
0.0194583	1
0.0152156	1
-0.0177653	1
0.00761528	1
0.0207852	1
-0.0135728	1
0.0138856	1
0.00484739	1
0.0143518	1
0.00908011	1
8.28937e-05	1
0.00645147	1
0.00359658	1
0.0203537	1
-0.00693691	1
-0.00749322	1
0.00515273	1
0.0132882	1
-0.00847523	1
0.014339	1
0.0187698	1
-0.00775222	1
-0.0136989	1
0.0291569	1
0.00885842	1
-0.0320441	1
0.01945	1
0.00959648	1
0.0103372	1
-0.0143234	1
-0.00208256	1
0.0157719	1
0.00396804	1
0.026411	1
0.00265632	1
0.00902883	1
-0.00137495	1
-0.0115231	1
0.0105889	1
-0.0192135	1
0.00298717	1
-0.0128109	1
0.0108868	1
0.0193466	1
0.0150548	1
0.013339	1
0.0234971	1
0.00733641	1
0.038162	1
-0.00641602	1
0.0148733	1
0.00411506	1
0.00348935	1
0.0217627	1
0.00412701	1
0.0271097	1
0.0218681	1
-0.000123197	1
0.0333952	1
-0.0225329	1
-0.00655265	1
-0.0121797	1
-0.010536	1
-0.00141535	1
-0.0123554	1
-0.0109358	1
0.00531692	1
0.00516554	1
0.0131472	1
0.0048709	1
-0.0240435	1
0.019591	1
0.0272831	1
0.00501399	1
0.0177816	1
0.00187427	1
0.00500633	1
0.00700429	1
0.0119607	1
0.00815576	1
0.014666	1
-0.0251881	1
0.0143885	1
-0.00824951	1
-0.0059302	1
-0.00600413	1
-0.0105194	1
-0.000161716	1
-0.00980931	1
0.0177077	1
0.0218318	1
0.0168544	1
-0.00200579	1
0.0101756	1
-0.00105476	1
-0.0170764	1
-0.0175247	1
0.0225779	1
0.0210362	1
-0.00478174	1
-0.00637217	1
-0.00068435	1
-0.00836157	1
-0.00686531	1
0.0135617	1
0.0289719	1
-0.00646824	1
0.0244139	1
0.0259911	1
0.00432727	1
0.00715019	1
0.0147804	1
0.0072297	1
0.026602	1
-0.00923291	1
-0.0152357	1
0.0161016	1
0.0148807	1
0.0230092	1
-0.0158732	1
-0.00951024	1
0.022211	1
0.0179312	1
0.0207723	1
-0.000385606	1
0.00657961	1
-0.00797912	1
0.0134152	1
0.00394017	1
0.00895468	1
0.0174957	1
0.014198	1
0.0174643	1
-0.0110842	1
0.0180292	1
-0.00900293	1
0.0107126	1
0.000396487	1
-0.0021152	1
0.0352253	1
-0.00480541	1
-0.0177028	1
0.0133851	1
0.0154433	1
-0.011428	1
0.0169422	1
0.025687	1
-0.00530319	1
-0.00587237	1
0.0261598	1
0.00288629	1
0.0241869	1
0.00822769	1
0.0273363	1
-0.000586779	1
0.0108243	1
0.00516289	1
0.021732	1
0.0227781	1
0.0471728	1
0.00841831	1
0.008896	1
0.0110405	1
-0.000555583	1
0.023329	1
-0.0128764	1
0.00118876	1
0.0124473	1
-0.000413239	1
-0.000437939	1
0.0119901	1
0.00145695	1
0.0248746	1
0.00929713	1
-0.00976774	1
-0.00229241	1
0.00100263	1
0.00834098	1
-0.00576641	1
0.0269201	1
0.00923243	1
-0.00264276	1
0.00207418	1
0.000490283	1
-0.0170389	1
0.00895866	1
0.00869918	1
0.00940214	1
-0.00332578	1
0.0166559	1
-0.000369557	1
0.0225197	1
-0.00174983	1
0.0290231	1
-0.0263634	1
0.0235305	1
-0.0100991	1
-0.0027342	1
-0.00592389	1
-0.00423354	1
-0.00104833	1
-0.00252278	1
-0.0023017	1
0.0136258	1
0.0145429	1
0.00444504	1
0.00413205	1
0.0179196	1
0.00810395	1
-0.00620856	1
0.0139119	1
0.0305925	1
0.0167077	1
0.0183957	1
-0.0119859	1
0.0149145	1
-0.0173987	1
-0.00289448	1
0.00330503	1
0.0334995	1
-0.002	1
0.0344217	1
0.0278749	1
0.00551012	1
-0.0166611	1
0.00455254	1
0.0287471	1
0.00736204	1
0.00601951	1
0.00806486	1
-0.0122569	1
0.0352445	1
-0.0133804	1
0.00166504	1
-0.0241908	1
0.0157223	1
0.0140462	1
0.00510028	1
0.00156081	1
0.0158969	1
-0.006797	1
0.0130225	1
-0.00499724	1
-0.00404405	1
-0.00835771	1
-0.00126363	1
0.00165412	1
0.0233348	1
0.0145733	1
-0.00344485	1
0.0278355	1
0.0101792	1
-0.0123256	1
0.0277115	1
0.0103537	1
0.0133866	1
0.0126013	1
-0.00529399	1
-0.00896717	1
0.0137087	1
0.0368126	1
0.0380492	1
0.00843472	1
-0.011151	1
-0.00516893	1
0.00808665	1
0.0273232	1
-0.0142904	1
0.018575	1
0.00162242	1
0.00143728	1
0.0274824	1
0.0216781	1
-0.0158044	1
0.000645019	1
-0.00575745	1
0.0353648	1
0.0176007	1
-0.0127614	1
0.0128418	1
0.0469695	1
0.0122967	1
0.0195112	1
0.00455345	1
9.40562e-05	1
0.0277659	1
0.021058	1
0.00161196	1
0.0198502	1
-0.00148687	1
-0.00797513	1
0.0287361	1
-0.00688707	1
0.00945699	1
0.0184973	1
0.0209842	1
0.0012996	1
-0.00766014	1
0.0176737	1
-0.00180466	1
0.0176779	1
0.00591266	1
0.00354285	1
0.00848738	1
0.0230737	1
0.0028643	1
-0.00518848	1
0.0150714	1
0.033431	1
0.0051132	1
0.00829341	1
0.015722	1
0.014088	1
0.00159565	1
0.00950647	1
0.0134327	1
0.0447269	1
0.00823262	1
1.86214e-05	1
0.0166772	1
-0.022773	1
-0.00823678	1
-0.0111456	1
0.0219396	1
0.0071962	1
0.0166276	1
0.00427343	1
0.00427343	1
0.00606802	1
0.00912178	1
0.0160546	1
0.018991	1
0.012939	1
0.0407195	1
0.0141005	1
0.0142003	1
0.00200397	1
0.0150148	1
0.00404306	1
0.0091387	1
-0.0010554	1
-0.00772903	1
0.0127535	1
0.0238061	1
0.020354	1
0.01381	1
0.0103101	1
-0.00239043	1
-0.0159313	1
0.0207654	1
0.00136862	1
-0.00809844	1
-0.0134556	1
0.00634416	1
0.0021201	1
0.000131871	1
0.000955466	1
0.00556978	1
0.000362182	1
0.0137932	1
0.0107682	1
-0.00849847	1
-0.0117306	1
0.0237642	1
-0.00273302	1
0.0122688	1
0.0111527	1
-0.00823486	1
0.00149901	1
0.0170465	1
0.0281091	1
-0.000307558	1
0.00775913	1
0.00526881	1
0.00516936	1
0.0119725	1
-0.00689182	1
0.0189345	1
-0.014006	1
-0.00153493	1
0.0224919	1
-0.00475177	1
0.014575	1
0.00993513	1
0.00814486	1
0.0271795	1
0.00661904	1
0.00805244	1
0.0082796	1
0.00792774	1
0.0141871	1
-0.00657479	1
-0.0018671	1
0.0082499	1
0.010224	1
0.00155591	1
0.00718542	1
0.00202754	1
-0.0053049	1
0.0280537	1
0.0297876	1
0.00298475	1
0.0266129	1
0.00423492	1
0.00423492	1
0.0379867	1
-0.0100803	1
0.0113248	1
0.0150428	1
0.0136837	1
0.0212797	1
0.0118335	1
0.0168431	1
0.0248685	1
0.000539004	1
0.0185058	1
0.00481798	1
0.0139635	1
0.0214712	1
0.00994802	1
0.00994802	1
-0.00165856	1
0.00324811	1
0.0160393	1
0.0357939	1
-0.00599738	1
0.0133131	1
-0.0117954	1
-0.00651054	1
0.00884408	1
-0.0211609	1
0.00766537	1
0.0154576	1
0.00113127	1
0.0140221	1
0.016539	1
0.0127545	1
0.0209139	1
-0.011845	1
0.00736014	1
0.033487	1
0.00912384	1
0.00170641	1
0.0227234	1
0.000292495	1
0.00801665	1
0.0156552	1
-0.0140369	1
0.0143735	1
-0.0127933	1
0.0165779	1
0.0405446	1
0.0283979	1
-0.00982075	1
0.049232	1
-0.00724891	1
0.0228536	1
0.0130395	1
0.00839024	1
0.00550629	1
-0.0139563	1
-0.0237353	1
-0.00653441	1
0.0177257	1
0.0378849	1
-0.00397753	1
0.015845	1
0.0406855	1
0.0113949	1
-0.00489108	1
0.0119132	1
0.00688207	1
-0.00708368	1
0.0162325	1
-0.00988932	1
0.00774155	1
0.00960488	1
0.00535087	1
0.00376717	1
-0.00266376	1
-0.00884402	1
0.00589168	1
0.00728541	1
0.00797754	1
0.0023386	1
0.0170048	1
0.024572	1
0.0230429	1
0.0328708	1
-0.00389118	1
0.0125249	1
0.0178034	1
0.0334027	1
0.0164434	1
-0.00325285	1
-0.000449423	1
-0.000121114	1
0.0046849	1
0.0190832	1
0.0333537	1
-0.00825749	1
0.0219385	1
-0.0237654	1
-0.00407744	1
0.0216126	1
0.0199792	1
-0.00758375	1
-0.00290477	1
0.0086787	1
0.0154227	1
-0.0181416	1
-0.00576886	1
0.0107857	1
0.0212312	1
0.0182911	1
-0.000494892	1
0.00360237	1
-0.00360038	1
0.00282777	1
-0.0188115	1
0.0119892	1
-0.0128993	1
0.0146504	1
0.0113701	1
0.0149724	1
-0.0246298	1
0.0189676	1
0.0282532	1
-0.00536087	1
0.0118833	1
0.0187803	1
0.0162282	1
0.0382587	1
0.0164707	1
0.0103301	1
0.000229324	1
0.0112423	1
0.0152389	1
0.0226756	1
0.0135681	1
0.0168563	1
0.0289805	1
-0.00617911	1
0.000443143	1
0.0259991	1
0.0313682	1
0.0274098	1
0.0188783	1
0.0065051	1
0.000774408	1
-0.0024669	1
0.0226234	1
0.000900066	1
0.0163529	1
0.0056386	1
-0.0190112	1
0.00571736	1
-0.00189104	1
0.00400879	1
0.0133121	1
0.0235845	1
0.0150578	1
0.0101271	1
0.00777451	1
0.0297154	1
-0.019749	1
-0.000161298	1
-0.00330036	1
-0.00330036	1
0.0105568	1
0.015761	1
-0.000887804	1
0.0187741	1
0.0224437	1
0.00585703	1
0.0205629	1
-0.0022791	1
-0.00497735	1
0.0320843	1
0.00912307	1
0.00596412	1
0.0195365	1
0.0257293	1
-0.0311638	1
0.0078139	1
0.0112938	1
0.0150442	1
-0.0131725	1
0.0277402	1
-0.00992993	1
0.0284585	1
0.0115797	1
-0.00556203	1
0.0373769	1
0.00690206	1
0.0146269	1
0.0353475	1
0.00979769	1
0.0310059	1
0.0164872	1
0.00171707	1
0.000223324	1
0.0176191	1
0.00276196	1
-0.0184074	1
-0.000804422	1
-0.00457753	1
0.00740967	1
0.0111835	1
0.00991396	1
0.00840512	1
-0.0267179	1
0.0103993	1
-0.0137049	1
0.0008032	1
0.0196049	1
0.0047195	1
0.0163164	1
0.018567	1
0.0154517	1
-0.0113053	1
0.000389898	1
-0.00217321	1
0.00861636	1
0.000998221	1
0.0413793	1
-0.0101507	1
0.0428329	1
0.00794864	1
0.00927251	1
0.0164033	1
0.02234	1
-0.00967467	1
-0.0113404	1
0.00670986	1
0.0289749	1
0.0123842	1
0.0166734	1
0.0016224	1
0.014842	1
-0.00437831	1
-0.0158297	1
-0.000292005	1
-0.00481866	1
0.0242342	1
0.0323025	1
0.0386531	1
0.00325578	1
0.024295	1
-0.00037917	1
0.0183929	1
0.00420881	1
0.0101059	1
0.010323	1
0.00198804	1
0.0100009	1
0.00489929	1
0.0176087	1
0.0214599	1
0.00616431	1
-0.00295789	1
0.0112156	1
-0.0200891	1
-0.0299771	1
-0.0102775	1
0.0167229	1
-0.00108532	1
0.0391784	1
0.00358917	1
0.00337324	1
0.00503357	1
-0.00152404	1
-0.0100337	1
0.00322534	1
0.0295853	1
0.0034904	1
0.00323134	1
0.0135757	1
0.015436	1
-0.00256523	1
0.0200368	1
0.00860756	1
0.0061326	1
-0.00456253	1
0.0134947	1
-0.00746289	1
0.0188908	1
0.000832613	1
-0.0182219	1
-0.0010641	1
0.0024375	1
-0.00335551	1
0.00418316	1
0.00315976	1
0.0131167	1
0.00502247	1
-0.00678641	1
-0.00897656	1
0.00914675	1
0.0214461	1
0.0162589	1
0.0216778	1
0.00204008	1
0.0142216	1
-0.00216228	1
0.0123707	1
0.040119	1
-0.016158	1
-0.00278378	1
-0.00216788	1
-0.00198721	1
0.0151151	1
0.0134953	1
0.0198213	1
0.0208114	1
-0.00117797	1
0.0133954	1
-0.0118269	1
-0.00683524	1
-0.00343165	1
0.0168656	1
0.00292471	1
-0.00939537	1
-0.00315629	1
0.0213538	1
0.0196621	1
-0.0154234	1
-0.00419515	1
0.017339	1
0.0219862	1
0.0154744	1
0.0167081	1
-0.0141572	1
0.0119515	1
-0.00682308	1
0.0264786	1
-0.00551515	1
-0.0221372	1
0.0155719	1
-0.000527507	1
-0.00266082	1
-0.00865413	1
-0.0107697	1
0.0139882	1
-0.00209718	1
0.0072531	1
0.00681671	1
0.0175487	1
-0.000278378	1
0.0311671	1
0.00660013	1
0.0370856	1
0.00308134	1
0.0102481	1
0.00502734	1
0.0224286	1
0.00715506	1
0.00754511	1
0.0137289	1
0.00336477	1
0.00340645	1
0.00279488	1
0.0144752	1
-0.00411758	1
0.00260793	1
0.00446326	1
-0.00183061	1
0.015187	1
0.0105997	1
0.0128124	1
0.0301921	1
0.00129825	1
0.0026675	1
0.00675359	1
0.0120446	1
0.0259193	1
0.0127115	1
0.0262449	1
-0.0032035	1
0.00669833	1
0.00901475	1
-0.000940235	1
0.0010754	1
0.00268505	1
-0.0219814	1
0.0252287	1
0.0156216	1
0.00484512	1
0.00563712	1
-0.00353774	1
0.023233	1
-0.0222841	1
0.00254646	1
-0.00196477	1
0.00935359	1
0.0100445	1
0.00783497	1
-0.0138641	1
0.00381242	1
0.0141729	1
0.0171624	1
-0.0100787	1
0.0115331	1
0.0241197	1
0.0296743	1
0.00188798	1
0.00290324	1
0.011911	1
0.00492588	1
-0.0160939	1
0.00131663	1
-0.00401401	1
-0.00430638	1
-0.000871383	1
0.0271793	1
0.0192719	1
-0.00299928	1
0.00794484	1
0.0179491	1
0.0101543	1
0.0180183	1
-0.0113434	1
0.0231415	1
0.0108293	1
0.0280413	1
-0.00146875	1
0.0137731	1
0.0301376	1
0.0336285	1
0.00102211	1
-0.00939903	1
0.0324394	1
-0.00915379	1
0.0228354	1
-0.00578227	1
-0.00650324	1
0.0223456	1
0.00499753	1
0.00811986	1
0.0261615	1
0.00753664	1
0.00914	1
-0.00759549	1
-0.00669941	1
0.0373093	1
-0.0064828	1
0.0129993	1
0.002924	1
-3.55644e-06	1
-0.000313442	1
-0.00927986	1
0.0246705	1
-0.0196774	1
-0.00331212	1
-0.0165822	1
-0.00169201	1
-0.0124412	1
-0.0146147	1
0.0274566	1
-0.00535937	1
-0.00494051	1
0.00333014	1
-0.0184345	1
-0.0113661	1
0.0267788	1
0.0370037	1
0.0293107	1
0.0097325	1
0.000640237	1
0.00412027	1
0.0466623	1
0.00264732	1
-0.000985727	1
-0.00209615	1
0.0241667	1
0.0109343	1
0.0289447	1
0.00770136	1
-0.01136	1
0.0114311	1
0.016352	1
0.0104482	1
0.0164465	1
-0.00823856	1
0.00240944	1
0.0414263	1
0.00606323	1
0.00505068	1
0.00898495	1
0.0228412	1
0.00164286	1
0.00273256	1
0.0245595	1
0.00102546	1
0.00157808	1
0.0227977	1
-0.0064369	1
0.00390985	1
0.00705955	1
0.0109138	1
0.0339413	1
0.000822423	1
0.0277794	1
0.0033367	1
-0.00660006	1
0.0135582	1
-0.0114014	1
-0.0056778	1
0.0166666	1
0.00283955	1
-0.00821483	1
-0.00450693	1
0.0267511	1
0.0138351	1
-0.00303188	1
0.00718123	1
0.00818855	1
0.0070973	1
0.0119939	1
0.0121428	1
0.00522453	1
0.010578	1
-0.0139305	1
0.00769034	1
0.0201821	1
0.0144278	1
0.00226331	1
0.0122119	1
0.0156532	1
-0.00264219	1
0.0137613	1
-0.0168032	1
0.00954464	1
0.00260473	1
0.0150437	1
0.0173293	1
-3.93473e-06	1
0.0160831	1
0.0059826	1
0.0253033	1
-0.00902261	1
0.00580877	1
-0.00338096	1
0.00712959	1
-0.0127775	1
0.0255964	1
-0.0118848	1
0.0130348	1
0.0145495	1
0.0214745	1
0.0112372	1
0.00954947	1
0.00442805	1
0.0242113	1
0.0266092	1
-0.00305395	1
-0.00641086	1
-0.0139191	1
0.0280264	1
0.00738589	1
-0.00534211	1
-0.00361034	1
-0.0134817	1
-0.00290718	1
0.0165069	1
0.000784576	1
-0.0052476	1
0.0110097	1
0.0110097	1
0.0270969	1
0.00363813	1
-0.0067045	1
0.0252391	1
0.00814786	1
-0.0115662	1
-0.00566773	1
0.00339215	1
0.00416542	1
-0.0148199	1
0.0126733	1
0.0328995	1
0.0257623	1
-0.0277417	1
0.0071043	1
-0.00125397	1
-0.000408105	1
0.0145657	1
0.0139299	1
0.00322322	1
0.00636402	1
0.0123031	1
0.00603158	1
0.00966507	1
0.0100538	1
0.00885205	1
0.00055606	1
0.0150595	1
0.0155063	1
0.025591	1
0.0224988	1
0.0343338	1
0.0283829	1
0.0196258	1
0.00561235	1
-0.016129	1
0.0290114	1
0.00799974	1
0.00703463	1
0.0216051	1
-0.0119038	1
0.00247139	1
0.0114285	1
-0.00951495	1
-0.005624	1
0.00646077	1
0.00885349	1
0.00865096	1
0.00908221	1
0.0339311	1
0.0119732	1
-0.00868642	1
0.0305767	1
-0.00826545	1
0.0155196	1
0.00698691	1
0.0147163	1
0.0151214	1
0.0173705	1
0.0169683	1
0.0158111	1
0.0178343	1
0.0309096	1
-0.000151626	1
0.0118296	1
0.00455348	1
-0.0154932	1
0.0223882	1
0.0246627	1
0.0168336	1
0.00573821	1
0.0308547	1
0.00571734	1
0.0149276	1
0.031716	1
0.0157178	1
0.0157178	1
-0.0133535	1
0.00667715	1
-0.0140603	1
0.0140634	1
-0.00635738	1
0.0169573	1
-0.0107	1
-0.00443766	1
0.00328782	1
-0.00782833	1
0.00480654	1
0.0120497	1
0.0159	1
0.0158298	1
0.00271364	1
0.00805887	1
0.00536186	1
-0.00850781	1
0.0061201	1
-6.34654e-05	1
0.00471967	1
0.00478632	1
0.0280916	1
-0.00448459	1
-0.00183754	1
0.0215588	1
0.0201146	1
-0.0117645	1
0.00191615	1
0.0042403	1
-0.014167	1
0.0104861	1
0.0512173	1
0.0194793	1
0.0187849	1
0.000443973	1
-0.00176928	1
0.0154559	1
0.03728	1
0.00355219	1
0.00232056	1
0.0148189	1
-0.00413687	1
0.000964036	1
0.00625684	1
-0.000760153	1
0.0167403	1
-0.00439182	1
0.0192405	1
0.011944	1
-0.0314349	1
0.00435679	1
0.023578	1
-0.0115234	1
0.0208258	1
0.00463055	1
0.0141105	1
0.0266883	1
0.0127576	1
0.0105248	1
0.0219609	1
0.00723651	1
0.00847196	1
0.00490373	1
0.0228041	1
-0.00627441	1
0.0175136	1
0.0400577	1
0.00843238	1
-0.0248331	1
-0.00312407	1
0.00944156	1
-0.0367294	1
-0.00587469	1
-0.0145553	1
0.00624706	1
0.0167298	1
0.00662423	1
0.0371004	1
-0.00468525	1
-0.00148275	1
0.00946033	1
0.0219422	1
0.0209089	1
0.00433572	1
0.0295752	1
-0.0210721	1
0.01601	1
-0.0313987	1
0.0137712	1
0.00206586	1
-0.00235299	1
0.00554911	1
0.0214238	1
-0.00298073	1
0.00705498	1
-0.00923028	1
0.0148503	1
0.0124139	1
0.0350295	1
-0.00440078	1
0.000846062	1
0.0155616	1
0.00949683	1
0.0160205	1
0.0124216	1
-0.0159757	1
0.0136621	1
0.0141865	1
-0.0109082	1
0.0383064	1
0.00844964	1
0.0188222	1
-0.00312914	1
-0.0122461	1
0.00943458	1
-0.00107337	1
-0.00809008	1
-0.0206556	1
-0.00304788	1
0.00888444	1
0.0264602	1
0.0160861	1
-0.00273875	1
0.0185989	1
0.0106649	1
-0.00117892	1
0.00369357	1
0.00369357	1
0.0141528	1
0.0221594	1
-0.0119556	1
-0.00111641	1
0.009653	1
0.023658	1
0.0272544	1
0.00936131	1
0.0020462	1
0.000827916	1
-0.00524341	1
-0.0143987	1
0.00114655	1
-0.000673121	1
-0.00273912	1
0.031117	1
0.013273	1
0.013988	1
0.0100363	1
0.0247805	1
0.01595	1
0.0309778	1
0.00586636	1
0.000775559	1
-0.00295763	1
-0.00501855	1
0.0146133	1
0.00365376	1
0.00817704	1
0.000156478	1
-0.0123018	1
0.0101521	1
0.0106099	1
-0.000180516	1
0.00804186	1
0.0171927	1
0.00777371	1
0.00930212	1
0.0186568	1
0.0282359	1
-0.0105462	1
0.0102912	1
0.00150336	1
0.0196642	1
0.00500793	1
0.00762314	1
0.0365014	1
0.0092335	1
0.000218307	1
0.0167012	1
0.00250329	1
-0.00525743	1
0.00519327	1
0.0031621	1
0.0193052	1
0.00553779	1
0.00437631	1
-0.00862017	1
-0.00927887	1
-0.00361414	1
0.0155227	1
0.0132795	1
-0.00754183	1
-0.00742152	1
-0.00179351	1
0.00380351	1
0.00914681	1
-0.00617847	1
0.00355532	1
-0.0152909	1
0.0275818	1
0.0117015	1
0.0123903	1
-0.0230725	1
-0.00288186	1
0.000802553	1
0.0152271	1
-0.00978123	1
-0.0338767	1
0.0194565	1
0.0324818	1
0.00916084	1
0.00727242	1
0.0194802	1
-0.0120682	1
