X_WGS84;Y_WGS84;Faidherbia albida;Balanites aegyptiaca;Anogeissus leiocarpus
-16,49678;14,61241;0;1;0
-16,49685;14,61248;0;1;0
-16,49692;14,61252;0;1;0
-16,49689;14,61253;0;1;0
-16,49641;14,61279;0;0;0
-16,49671;14,61279;0;0;0
-16,49679;14,61286;0;1;0
-16,49701;14,61258;0;1;0
-16,49855;14,61288;0;1;0
-16,4988;14,61296;1;0;0
-16,49882;14,61262;1;0;0
-16,49939;14,61298;1;0;0
-16,49907;14,61315;1;0;0
-16,49795;14,61314;0;1;0
-16,49783;14,61317;1;0;0
-16,49784;14,61304;0;1;0
-16,49783;14,61292;1;0;0
-16,49815;14,61267;1;0;0
-16,49771;14,61262;1;0;0
-16,49879;14,61366;0;0;0
-16,49835;14,61385;1;0;0
-16,49824;14,6139;0;0;1
-16,49724;14,61405;0;1;0
-16,49727;14,61391;0;1;0
-16,49719;14,61387;0;1;0
-16,49733;14,61389;1;0;0
-16,4975;14,61399;1;0;0
-16,49698;14,61376;1;0;0
-16,49643;14,61394;0;0;1
-16,4982;14,61338;1;0;0
-16,49778;14,61243;1;0;0
-16,49941;14,61362;0;0;0
-16,49957;14,61283;0;0;0
-16,49908;14,61248;0;1;0
-16,4988;14,61225;0;0;0
-16,49877;14,61203;1;0;0
-16,49889;14,61196;0;0;0
-16,49921;14,61194;0;0;1
-16,49919;14,6118;0;0;0
-16,49895;14,61179;0;0;0
-16,499;14,61251;0;1;0
-16,46026;14,60933;1;0;0
-16,43446;14,60921;0;0;0
-16,43457;14,60924;0;1;0
-16,43474;14,60939;0;0;0
-16,43505;14,60981;0;0;0
-16,43529;14,61007;0;1;0
-16,43518;14,61036;1;0;0
-16,43519;14,61066;1;0;0
-16,43543;14,61012;0;1;0
-16,49997;14,61331;0;1;0
-16,50023;14,61314;1;0;0
-16,50025;14,61272;0;0;1
-16,50018;14,61289;1;0;0
-16,50039;14,61298;1;0;0
-16,43386;14,61087;1;0;0
-16,43362;14,61056;1;0;0
-16,43368;14,61046;1;0;0
-16,43342;14,61044;1;0;0
-16,43329;14,61039;1;0;0
-16,43371;14,61022;1;0;0
-16,43357;14,61004;1;0;0
-16,43333;14,61091;1;0;0
-16,43301;14,61079;1;0;0
-16,43363;14,61088;1;0;0
-16,4327;14,61079;1;0;0
-16,43389;14,61005;0;0;0
-16,43397;14,60988;0;1;0
-16,43425;14,61006;1;0;0
-16,43426;14,60992;1;0;0
-16,4343;14,60994;0;0;0
-16,43499;14,61054;0;0;0
-16,43506;14,61085;0;0;0
-16,43447;14,61106;1;0;0
-16,43385;14,60982;0;1;0
-16,43398;14,60976;0;1;0
-16,51641;14,61153;1;0;0
-16,51657;14,61158;1;0;0
-16,5165;14,61128;0;1;0
-16,51617;14,61148;1;0;0
-16,51615;14,61177;0;1;0
-16,51645;14,6119;0;1;0
-16,51617;14,61215;1;0;0
-16,51617;14,61211;0;1;0
-16,51628;14,61259;0;0;0
-16,51649;14,61257;1;0;0
-16,51582;14,61248;1;0;0
-16,51623;14,61286;1;0;0
-16,51588;14,61289;1;0;0
-16,51611;14,61251;1;0;0
-16,5165;14,61128;0;1;0
-16,51723;14,61101;0;1;0
-16,51717;14,61086;0;1;0
-16,51694;14,61103;1;0;0
-16,51681;14,61111;1;0;0
-16,51775;14,61152;1;0;0
-16,51715;14,61218;0;0;0
-16,5176;14,61079;0;0;0
-16,51705;14,61155;1;0;0
-16,51719;14,6116;1;0;0
-16,51698;14,61179;1;0;0
-16,51694;14,61175;1;0;0
-16,51677;14,61154;0;0;0
-16,51673;14,61149;0;0;0
-16,51706;14,61073;0;1;0
-16,5171;14,61063;1;0;0
-16,51678;14,61062;1;0;0
-16,51615;14,6106;1;0;0
-16,51619;14,6103;1;0;0
-16,51589;14,61015;1;0;0
-16,51565;14,61042;0;0;0
-16,51552;14,6104;1;0;0
-16,51523;14,61037;0;1;0
-16,51486;14,61066;0;1;0
-16,51491;14,61046;0;1;0
-16,51476;14,61047;1;0;0
-16,51465;14,61017;0;0;1
-16,37515;14,61398;0;0;0
-16,37524;14,61393;0;0;0
-16,37505;14,61393;0;0;0
-16,4596;14,60894;1;0;0
-16,4595;14,60917;0;0;0
-16,45949;14,60923;0;0;0
-16,45946;14,60926;0;0;0
-16,45966;14,60928;1;0;0
-16,45942;14,60935;0;0;0
-16,45955;14,60945;0;0;0
-16,45986;14,60936;0;0;0
-16,46001;14,60967;0;0;0
-16,46001;14,60959;0;0;0
-16,46002;14,6095;0;0;0
-16,46002;14,60939;0;0;0
-16,46005;14,60928;0;0;0
-16,46006;14,60918;0;0;0
-16,46007;14,60909;0;0;0
-16,46007;14,60895;0;0;0
-16,45989;14,60964;1;0;0
-16,45899;14,61003;0;0;0
-16,45887;14,60997;1;0;0
-16,45862;14,609;0;0;0
-16,45891;14,60908;1;0;0
-16,45903;14,60906;1;0;0
-16,45926;14,60972;0;0;0
-16,4593;14,60974;0;0;0
-16,45935;14,60961;0;0;0
-16,45919;14,6095;1;0;0
-16,45923;14,60927;1;0;0
-16,45944;14,60857;1;0;0
-16,45952;14,60857;1;0;0
-16,4597;14,60866;0;0;0
-16,46;14,60855;0;0;0
-16,45988;14,6083;1;0;0
-16,45993;14,60809;1;0;0
-16,46009;14,60803;1;0;0
-16,46074;14,60785;1;0;0
-16,46096;14,60761;1;0;0
-16,46113;14,60726;1;0;0
-16,46144;14,60696;0;1;0
-16,46141;14,6069;0;1;0
-16,46148;14,60678;0;1;0
-16,46122;14,60682;0;1;0
-16,46099;14,60687;1;0;0
-16,46057;14,6073;1;0;0
-16,46085;14,60685;1;0;0
-16,46067;14,60667;1;0;0
-16,46093;14,60659;1;0;0
-16,51306;14,60443;1;0;0
-16,51319;14,60448;1;0;0
-16,51313;14,6047;1;0;0
-16,51327;14,60461;1;0;0
-16,51291;14,60465;1;0;0
-16,51278;14,60479;1;0;0
-16,51264;14,60493;0;0;0
-16,51362;14,6045;0;0;1
-16,51389;14,60444;1;0;0
-16,51404;14,60439;1;0;0
-16,51417;14,60431;1;0;0
-16,51263;14,60438;0;1;0
-16,51253;14,60441;1;0;0
-16,5125;14,6045;1;0;0
-16,51265;14,6046;1;0;0
-16,51268;14,60454;1;0;0
-16,51239;14,60484;1;0;0
-16,5123;14,60492;1;0;0
-16,51216;14,60448;0;0;0
-16,51161;14,60458;0;0;0
-16,5116;14,60468;0;0;0
-16,51161;14,60487;0;0;0
-16,51175;14,60502;0;0;0
-16,51223;14,60508;0;0;0
-16,51155;14,60478;0;0;0
-16,51154;14,60471;0;0;0
-16,51224;14,60525;0;0;0
-16,51186;14,6055;1;0;0
-16,51142;14,60477;0;0;0
-16,51234;14,60554;0;0;0
-16,51219;14,60411;0;0;0
-16,51245;14,60401;0;0;0
-16,51408;14,60345;1;0;0
-16,514;14,60346;0;0;0
-16,51385;14,60349;1;0;0
-16,51369;14,60359;0;1;0
-16,51353;14,60369;1;0;0
-16,51415;14,604;0;0;0
-16,51387;14,60387;1;0;0
-16,51379;14,60396;1;0;0
-16,51314;14,60404;1;0;0
-16,51405;14,60336;1;0;0
-16,51403;14,60326;0;0;0
-16,51354;14,60354;0;0;1
-16,51235;14,60293;1;0;0
-16,51231;14,6032;0;1;0
-16,51251;14,6033;0;0;1
-16,5124;14,60338;0;1;0
-16,51327;14,60315;0;1;0
-16,51339;14,60334;0;0;0
-16,51331;14,60346;0;0;0
-16,51287;14,60369;0;0;0
-16,5141;14,60425;0;0;0
-16,51371;14,60515;1;0;0
-16,51331;14,60497;0;0;0
-16,51322;14,60521;0;0;0
-16,513;14,60571;0;0;0
-16,51299;14,60616;0;1;0
-16,51297;14,60624;0;0;1
-16,51261;14,60647;0;0;1
-16,51269;14,60649;1;0;0
-16,5129;14,60649;0;0;0
-16,51301;14,6066;0;0;1
-16,51341;14,60686;0;0;0
-16,51348;14,60686;0;0;1
-16,51349;14,60668;0;1;0
-16,51375;14,60672;0;0;0
-16,514;14,60681;0;0;0
-16,5136;14,60659;1;0;0
-16,51346;14,60628;1;0;0
-16,5135;14,60587;1;0;0
-16,51352;14,60525;1;0;0
-16,51332;14,60572;1;0;0
-16,51364;14,60571;1;0;0
-16,51337;14,60542;1;0;0
-16,36603;14,60685;1;0;0
-16,36589;14,60681;1;0;0
-16,3658;14,60682;1;0;0
-16,36612;14,60651;1;0;0
-16,36656;14,60666;1;0;0
-16,36625;14,60673;0;0;0
-16,3662;14,60681;0;0;0
-16,36641;14,6068;1;0;0
-16,3663;14,60697;0;0;1
-16,36693;14,60703;0;1;0
-16,36718;14,60751;0;0;1
-16,36741;14,60717;1;0;0
-16,36782;14,6071;0;1;0
-16,3682;14,60736;1;0;0
-16,36834;14,60711;1;0;0
-16,36835;14,60693;0;0;0
-16,36825;14,60694;0;0;0
-16,36814;14,60679;0;0;0
-16,3678;14,60655;0;1;0
-16,36721;14,60657;1;0;0
-16,36693;14,60649;1;0;0
-16,36784;14,60648;0;1;0
-16,36787;14,60654;0;1;0
-16,41122;14,60579;1;0;0
-16,41096;14,60573;0;0;0
-16,41117;14,60597;1;0;0
-16,4111;14,6061;1;0;0
-16,41124;14,60627;1;0;0
-16,41123;14,60635;1;0;0
-16,41133;14,60613;1;0;0
-16,41142;14,60617;1;0;0
-16,41158;14,60618;1;0;0
-16,41152;14,6063;1;0;0
-16,41177;14,60603;1;0;0
-16,41175;14,60614;1;0;0
-16,41188;14,60624;0;1;0
-16,41171;14,60634;1;0;0
-16,41142;14,60681;0;1;0
-16,41167;14,60676;1;0;0
-16,41167;14,60656;1;0;0
-16,41174;14,60655;1;0;0
-16,41158;14,60649;1;0;0
-16,41129;14,60658;1;0;0
-16,4114;14,60645;1;0;0
-16,41224;14,60647;1;0;0
-16,41227;14,60678;1;0;0
-16,41209;14,60683;0;0;0
-16,41233;14,60695;0;1;0
-16,41205;14,60714;0;1;0
-16,41232;14,6072;0;0;0
-16,41242;14,60718;0;0;0
-16,41276;14,60705;0;1;0
-16,41257;14,60693;0;0;0
-16,41223;14,60769;0;0;0
-16,41195;14,60758;0;0;0
-16,41192;14,60752;0;0;0
-16,41186;14,60747;1;0;0
-16,41185;14,60741;0;0;0
-16,41174;14,60739;1;0;0
-16,41163;14,60735;1;0;0
-16,41266;14,60712;0;1;0
-16,41284;14,60699;0;1;0
-16,41284;14,60705;0;1;0
-16,50569;14,60312;0;0;0
-16,50578;14,60328;0;0;0
-16,50593;14,60327;0;0;0
-16,5059;14,60309;0;1;0
-16,50555;14,6003;1;0;0
-16,50554;14,60041;0;0;0
-16,50539;14,6007;1;0;0
-16,50527;14,6008;0;0;0
-16,50476;14,60033;0;0;0
-16,50561;14,60055;0;0;1
-16,50582;14,60065;0;1;0
-16,50593;14,60061;0;0;1
-16,50606;14,60078;0;1;0
-16,50619;14,60112;0;0;1
-16,50574;14,60019;0;1;0
-16,50585;14,60007;0;1;0
-16,50616;14,60006;0;1;0
-16,50611;14,60025;1;0;0
-16,50717;14,60112;0;0;0
-16,50746;14,60012;0;1;0
-16,50738;14,60019;0;0;0
-16,5072;14,60051;0;0;0
-16,50724;14,60057;0;0;0
-16,50731;14,60153;0;0;1
-16,50749;14,60109;1;0;0
-16,50675;14,60157;0;1;0
-16,50676;14,60149;1;0;0
-16,50692;14,60079;0;0;0
-16,50668;14,60092;0;1;0
-16,50628;14,60134;0;0;0
-16,50624;14,60046;1;0;0
-16,50698;14,60042;0;0;1
-16,50683;14,60045;0;0;1
-16,50636;14,601;1;0;0
-16,50629;14,60065;1;0;0
-16,50654;14,60022;1;0;0
-16,50705;14,60026;0;1;0
-16,50696;14,59995;1;0;0
-16,50705;14,60007;0;1;0
-16,50492;14,60375;0;0;0
-16,50497;14,60359;0;0;0
-16,50509;14,60404;0;0;1
-16,50521;14,60406;1;0;0
-16,50553;14,60425;1;0;0
-16,50543;14,60387;0;1;0
-16,5054;14,60356;1;0;0
-16,50489;14,6033;1;0;0
-16,50479;14,60332;1;0;0
-16,50488;14,60298;1;0;0
-16,50522;14,6028;0;0;0
-16,50529;14,60303;0;0;0
-16,50529;14,60291;0;1;0
-16,50465;14,60331;1;0;0
-16,50454;14,60336;1;0;0
-16,50462;14,60356;0;1;0
-16,50438;14,60294;1;0;0
-16,50337;14,60294;0;0;0
-16,50359;14,60298;0;1;0
-16,50386;14,60312;0;1;0
-16,50418;14,60324;0;0;0
-16,50422;14,60354;1;0;0
-16,50335;14,60466;0;1;0
-16,50299;14,60444;1;0;0
-16,50304;14,60492;1;0;0
-16,5043;14,60486;0;0;0
-16,50548;14,6047;0;1;0
-16,50499;14,60438;0;0;1
-16,50489;14,60439;0;0;1
-16,50466;14,60413;1;0;0
-16,50456;14,60402;1;0;0
-16,50382;14,60358;1;0;0
-16,50385;14,60367;1;0;0
-16,50377;14,60391;0;0;0
-16,50342;14,60382;0;0;0
-16,50405;14,60392;1;0;0
-16,50428;14,60434;1;0;0
-16,50435;14,60416;1;0;0
-16,50415;14,60411;0;1;0
-16,5049;14,60457;0;0;0
-16,50467;14,60554;0;1;0
-16,50465;14,60563;0;0;1
-16,50472;14,60593;0;1;0
-16,5051;14,60549;1;0;0
-16,50589;14,60543;0;0;0
-16,50602;14,6056;0;0;1
-16,5061;14,60531;0;1;0
-16,5062;14,60502;0;0;1
-16,50616;14,60531;0;1;0
-16,50608;14,60527;0;1;0
-16,50468;14,60571;0;1;0
-16,50483;14,60575;0;1;0
-16,44618;14,60587;1;0;0
-16,4461;14,60584;1;0;0
-16,44604;14,60598;0;1;0
-16,44662;14,60595;0;0;0
-16,4458;14,60563;1;0;0
-16,44564;14,60556;1;0;0
-16,44695;14,60521;1;0;0
-16,44656;14,60519;0;0;1
-16,4465;14,60544;1;0;0
-16,44637;14,60536;1;0;0
-16,44609;14,60548;1;0;0
-16,44621;14,60564;1;0;0
-16,44623;14,60645;1;0;0
-16,44616;14,60657;0;1;0
-16,44622;14,60689;0;0;1
-16,44599;14,60696;0;0;1
-16,44589;14,60745;1;0;0
-16,44606;14,6074;1;0;0
-16,44621;14,60736;1;0;0
-16,44671;14,60762;1;0;0
-16,44655;14,60797;1;0;0
-16,44678;14,60831;0;0;0
-16,44647;14,6073;1;0;0
-16,44566;14,60754;1;0;0
-16,44561;14,60759;1;0;0
-16,44551;14,60763;1;0;0
-16,44682;14,6072;1;0;0
-16,52906;14,60316;0;0;0
-16,53038;14,60026;1;0;0
-16,53088;14,60003;0;0;1
-16,53111;14,60036;0;0;0
-16,53074;14,6003;0;0;0
-16,4702;14,60542;1;0;0
-16,47025;14,60558;1;0;0
-16,47003;14,60551;1;0;0
-16,47037;14,60563;1;0;0
-16,47039;14,60569;1;0;0
-16,4702;14,60584;1;0;0
-16,46987;14,60613;1;0;0
-16,46964;14,60598;1;0;0
-16,46936;14,60583;0;1;0
-16,46943;14,6056;1;0;0
-16,46961;14,60562;1;0;0
-16,46941;14,6063;1;0;0
-16,46936;14,60623;0;0;0
-16,46929;14,606;0;0;0
-16,46925;14,60552;0;1;0
-16,46925;14,60552;0;1;0
-16,46913;14,60517;0;1;0
-16,46881;14,60516;1;0;0
-16,46855;14,60499;0;0;0
-16,46842;14,60476;1;0;0
-16,46866;14,60461;0;1;0
-16,46897;14,60464;0;1;0
-16,46897;14,60449;0;0;1
-16,46865;14,60443;0;1;0
-16,4684;14,60431;1;0;0
-16,46851;14,60419;0;0;1
-16,46886;14,60408;0;0;0
-16,46885;14,60415;0;1;0
-16,46905;14,60408;0;0;1
-16,46916;14,60388;0;0;1
-16,46966;14,60387;0;0;0
-16,46962;14,60431;1;0;0
-16,46997;14,60441;0;0;0
-16,46999;14,60463;0;1;0
-16,47022;14,60475;1;0;0
-16,47043;14,60467;1;0;0
-16,47075;14,60488;1;0;0
-16,4696;14,60365;1;0;0
-16,46963;14,60375;1;0;0
-16,49681;14,61182;0;0;0
-16,49685;14,61174;0;0;0
-16,49657;14,6123;1;0;0
-16,49642;14,61187;0;0;0
-16,49638;14,61209;0;0;0
-16,49632;14,61203;0;0;0
-16,49624;14,612;1;0;0
-16,49626;14,61213;1;0;0
-16,49619;14,61218;0;0;0
-16,49667;14,61254;0;0;0
-16,4966;14,61253;0;1;0
-16,4966;14,6126;0;1;0
-16,49637;14,61261;1;0;0
-16,49646;14,61255;1;0;0
-16,49348;14,5978;1;0;0
-16,49351;14,59802;1;0;0
-16,49331;14,59749;0;0;0
-16,49537;14,59901;0;0;0
-16,49539;14,5991;0;0;0
-16,49532;14,59917;0;0;0
-16,49523;14,59936;1;0;0
-16,49506;14,5994;0;0;1
-16,49488;14,5993;0;0;0
-16,49483;14,5991;1;0;0
-16,49464;14,59921;0;0;0
-16,49429;14,59912;0;0;0
-16,49399;14,59917;0;0;1
-16,49389;14,5993;0;0;0
-16,49414;14,59958;1;0;0
-16,4942;14,59968;0;0;0
-16,49444;14,59975;0;1;0
-16,49465;14,59981;0;0;1
-16,49474;14,59996;0;1;0
-16,49492;14,60018;0;0;0
-16,49501;14,60029;0;0;0
-16,49813;14,60003;1;0;0
-16,49529;14,59896;1;0;0
-16,49508;14,59926;0;0;1
-16,49477;14,59992;0;1;0
-16,49463;14,59994;0;1;0
-16,49478;14,60003;0;1;0
-16,49474;14,60009;0;1;0
-16,495;14,6001;0;0;0
-16,49503;14,60021;0;0;0
-16,49483;14,59969;0;0;1
-16,49926;14,59922;1;0;0
-16,49953;14,59964;1;0;0
-16,49894;14,59905;0;0;0
-16,4989;14,599;0;1;0
-16,49904;14,59907;0;0;0
-16,49921;14,59887;0;0;0
-16,49947;14,59897;1;0;0
-16,49963;14,5989;1;0;0
-16,49964;14,59883;1;0;0
-16,49994;14,59863;1;0;0
-16,49998;14,59856;1;0;0
-16,49972;14,59936;0;0;0
-16,49976;14,59932;0;0;0
-16,49991;14,59914;0;0;0
-16,50007;14,59924;0;0;0
-16,50002;14,5994;0;0;0
-16,49994;14,59928;0;0;0
-16,50005;14,59937;0;0;0
-16,50011;14,59941;0;0;0
-16,49892;14,59864;0;0;0
-16,49894;14,59866;0;0;0
-16,49906;14,59855;0;1;0
-16,49911;14,59853;0;1;0
-16,49908;14,59848;0;1;0
-16,49902;14,59854;0;1;0
-16,49906;14,59842;0;1;0
-16,49923;14,59861;1;0;0
-16,49897;14,59828;0;1;0
-16,49892;14,59829;0;1;0
-16,49885;14,59826;1;0;0
-16,49878;14,59827;1;0;0
-16,4987;14,59833;0;0;0
-16,49894;14,59836;1;0;0
-16,49885;14,5984;0;1;0
-16,49883;14,59839;0;1;0
-16,49877;14,59843;0;0;0
-16,49894;14,59856;0;1;0
-16,49883;14,59859;0;1;0
-16,4995;14,59807;0;0;0
-16,49937;14,59804;1;0;0
-16,49969;14,59835;0;0;0
-16,49962;14,5983;0;0;0
-16,49956;14,59821;0;0;0
-16,49894;14,5996;0;0;0
-16,49883;14,5997;1;0;0
-16,49845;14,59874;1;0;0
-16,49828;14,59855;0;0;0
-16,4981;14,59831;0;0;0
-16,49814;14,59796;1;0;0
-16,4986;14,59807;0;0;0
-16,49859;14,59816;0;0;0
-16,49861;14,59825;0;0;0
-16,49883;14,59829;1;0;0
-16,49896;14,59797;0;0;0
-16,49899;14,59793;0;0;0
-16,49879;14,59792;1;0;0
-16,49831;14,5985;0;0;0
-16,49843;14,59838;0;0;0
-16,4985;14,59993;1;0;0
-16,49901;14,59961;0;0;0
-16,49815;14,59864;0;0;0
-16,49843;14,59883;1;0;0
-16,47149;14,59816;1;0;0
-16,47124;14,5982;0;0;1
-16,47168;14,59803;0;0;0
-16,47143;14,59797;1;0;0
-16,47107;14,59765;0;0;0
-16,47106;14,59783;0;0;0
-16,4709;14,59775;1;0;0
-16,47091;14,59756;1;0;0
-16,47098;14,59863;0;1;0
-16,47092;14,59838;0;0;0
-16,47031;14,59839;1;0;0
-16,47037;14,59824;1;0;0
-16,47046;14,5981;0;0;1
-16,47053;14,59821;0;0;0
-16,47093;14,5982;1;0;0
-16,47188;14,5972;1;0;0
-16,42484;14,60333;1;0;0
-16,42466;14,60319;1;0;0
-16,42479;14,60364;0;0;1
-16,42442;14,60295;0;1;0
-16,42438;14,603;0;0;0
-16,42425;14,60302;1;0;0
-16,42512;14,60348;1;0;0
-16,4256;14,60331;1;0;0
-16,42534;14,6032;1;0;0
-16,42526;14,60315;1;0;0
-16,4249;14,60291;0;0;0
-16,425;14,6026;1;0;0
-16,42576;14,60327;0;1;0
-16,42578;14,60322;0;0;0
-16,42588;14,60326;0;0;0
-16,42581;14,60301;0;0;0
-16,42606;14,60326;1;0;0
-16,42627;14,60337;0;1;0
-16,42647;14,60336;1;0;0
-16,42643;14,60322;1;0;0
-16,42651;14,60305;0;0;0
-16,42623;14,60303;0;0;0
-16,4264;14,60288;0;0;0
-16,42646;14,60281;0;1;0
-16,42651;14,60276;0;0;0
-16,42672;14,60252;0;0;0
-16,42682;14,60243;0;1;0
-16,42659;14,60235;0;1;0
-16,42648;14,60225;0;1;0
-16,42632;14,6025;0;0;1
-16,4258;14,60266;0;1;0
-16,42638;14,6032;0;0;0
-16,4807;14,60393;0;0;1
-16,48063;14,60379;1;0;0
-16,48076;14,60375;0;1;0
-16,48084;14,60344;0;1;0
-16,48101;14,60424;0;1;0
-16,48084;14,60418;1;0;0
-16,48095;14,60405;1;0;0
-16,4801;14,60414;1;0;0
-16,48025;14,60401;1;0;0
-16,48045;14,60405;0;0;0
-16,48048;14,60403;1;0;0
-16,48049;14,60411;1;0;0
-16,47636;14,6165;1;0;0
-16,48079;14,60444;0;1;0
-16,48139;14,60439;1;0;0
-16,48151;14,60447;1;0;0
-16,48146;14,60467;1;0;0
-16,48127;14,60466;0;1;0
-16,48151;14,60482;1;0;0
-16,482;14,60486;1;0;0
-16,48216;14,6046;1;0;0
-16,48264;14,60478;1;0;0
-16,48303;14,60467;1;0;0
-16,48315;14,60422;1;0;0
-16,48288;14,60413;0;0;1
-16,48276;14,60374;1;0;0
-16,48262;14,60367;0;0;1
-16,48172;14,60358;1;0;0
-16,48119;14,60341;0;0;0
-16,48098;14,60363;0;0;1
-16,48042;14,60343;0;0;0
-16,47625;14,61654;1;0;0
-16,48164;14,60363;1;0;0
-16,48173;14,60367;1;0;0
-16,48314;14,60411;1;0;0
-16,48276;14,60386;1;0;0
-16,48256;14,60374;1;0;0
-16,50529;14,60011;0;0;0
-16,50501;14,5999;1;0;0
-16,50584;14,59997;1;0;0
-16,50579;14,59975;0;1;0
-16,50564;14,59956;1;0;0
-16,50736;14,59964;0;0;0
-16,50771;14,59978;1;0;0
-16,50751;14,59935;0;1;0
-16,39063;14,60282;1;0;0
-16,39036;14,60276;0;1;0
-16,3908;14,60251;1;0;0
-16,39077;14,60225;1;0;0
-16,39107;14,60237;1;0;0
-16,3912;14,60222;0;1;0
-16,39109;14,60221;0;0;0
-16,39058;14,60201;1;0;0
-16,39011;14,60263;0;1;0
-16,39018;14,60259;0;1;0
-16,3903;14,60259;0;1;0
-16,39024;14,60272;1;0;0
-16,38989;14,60256;1;0;0
-16,39052;14,60215;1;0;0
-16,38996;14,60236;1;0;0
-16,39003;14,60231;1;0;0
-16,39028;14,60232;1;0;0
-16,39043;14,60243;1;0;0
-16,39014;14,6028;0;1;0
-16,38996;14,60276;0;1;0
-16,38993;14,60298;0;1;0
-16,39002;14,60316;0;1;0
-16,38985;14,6034;0;1;0
-16,38962;14,60345;0;1;0
-16,38954;14,60329;0;1;0
-16,38946;14,60296;0;1;0
-16,38941;14,60301;0;0;0
-16,38925;14,60289;1;0;0
-16,389;14,60294;0;1;0
-16,38925;14,60344;0;1;0
-16,39006;14,60344;0;1;0
-16,39001;14,60336;0;1;0
-16,39;14,60345;0;1;0
-16,38993;14,60326;0;1;0
-16,50789;14,59996;0;1;0
-16,50811;14,59973;1;0;0
-16,41191;14,59953;0;0;0
-16,45827;14,59776;1;0;0
-16,45835;14,5978;0;0;0
-16,45862;14,5979;1;0;0
-16,4583;14,59724;1;0;0
-16,45799;14,59731;1;0;0
-16,45784;14,59745;1;0;0
-16,45782;14,5976;1;0;0
-16,45731;14,59739;1;0;0
-16,45759;14,5971;1;0;0
-16,45772;14,59722;0;0;1
-16,458;14,59721;1;0;0
-16,4581;14,59738;1;0;0
-16,45784;14,5983;1;0;0
-16,45789;14,59851;0;0;1
-16,45784;14,59872;1;0;0
-16,45807;14,59877;0;0;0
-16,45813;14,59869;0;0;0
-16,4583;14,59878;0;0;0
-16,45822;14,59876;0;1;0
-16,45798;14,59885;0;0;0
-16,45803;14,59896;0;0;0
-16,45817;14,59864;0;0;0
-16,45821;14,59865;0;0;0
-16,4582;14,59861;0;0;0
-16,45801;14,5988;0;0;0
-16,377;14,59321;0;1;0
-16,37675;14,59354;1;0;0
-16,37683;14,5938;1;0;0
-16,37715;14,59371;1;0;0
-16,37711;14,5938;0;0;0
-16,37722;14,59387;0;1;0
-16,50903;14,59455;1;0;0
-16,50907;14,5946;0;0;0
-16,50909;14,59443;0;0;1
-16,50928;14,59456;0;0;0
-16,50939;14,59453;0;0;0
-16,50969;14,59467;1;0;0
-16,50972;14,59491;0;0;0
-16,50969;14,59433;0;0;0
-16,50961;14,59427;0;0;0
-16,50868;14,59445;1;0;0
-16,50882;14,59436;0;0;0
-16,50897;14,59429;0;0;1
-16,50894;14,59435;0;0;0
-16,50908;14,59418;0;0;0
-16,5092;14,59402;0;0;0
-16,50921;14,59392;0;1;0
-16,50948;14,59391;0;0;0
-16,50943;14,59388;0;0;0
-16,5093;14,59424;0;0;0
-16,50942;14,59428;0;0;0
-16,50803;14,59541;0;0;1
-16,50845;14,59543;1;0;0
-16,50881;14,59494;0;0;0
-16,50827;14,59494;1;0;0
-16,50923;14,59571;0;0;0
-16,50909;14,59564;1;0;0
-16,50935;14,59569;1;0;0
-16,5096;14,59534;0;1;0
-16,50977;14,59534;0;1;0
-16,50982;14,59544;0;0;0
-16,50954;14,59549;0;1;0
-16,50945;14,59493;0;0;0
-16,50916;14,59521;0;0;0
-16,50928;14,59518;0;0;1
-16,50909;14,59487;1;0;0
-16,50792;14,59479;0;0;1
-16,50775;14,59515;0;0;0
-16,50764;14,59518;0;1;0
-16,50709;14,59545;1;0;0
-16,50745;14,59556;0;0;0
-16,50778;14,59599;1;0;0
-16,50784;14,59572;0;1;0
-16,50769;14,59558;0;1;0
-16,50704;14,59589;1;0;0
-16,50688;14,59622;0;0;0
-16,50684;14,59614;0;0;0
-16,50677;14,59608;0;0;0
-16,50679;14,5962;0;0;0
-16,50674;14,59614;1;0;0
-16,50668;14,59608;0;0;0
-16,50666;14,59616;0;0;0
-16,5067;14,59626;0;0;0
-16,50659;14,59628;0;0;0
-16,50775;14,59568;0;1;0
-16,50718;14,59589;1;0;0
-16,49515;14,59817;1;0;0
-16,49543;14,59819;1;0;0
-16,49535;14,59828;0;0;0
-16,49557;14,5982;0;0;0
-16,49515;14,59797;0;0;0
-16,495;14,59797;1;0;0
-16,49506;14,59794;1;0;0
-16,49515;14,59784;1;0;0
-16,49484;14,59799;1;0;0
-16,49473;14,59796;1;0;0
-16,49461;14,59801;1;0;0
-16,49469;14,59788;1;0;0
-16,4948;14,59787;1;0;0
-16,49488;14,59777;1;0;0
-16,4949;14,59755;0;0;0
-16,49477;14,59748;1;0;0
-16,49466;14,59759;1;0;0
-16,49452;14,59754;1;0;0
-16,49495;14,5975;0;0;0
-16,49495;14,59741;1;0;0
-16,49524;14,59754;1;0;0
-16,49512;14,59761;1;0;0
-16,49502;14,59761;1;0;0
-16,495;14,59766;1;0;0
-16,49499;14,59772;1;0;0
-16,49505;14,59778;1;0;0
-16,49518;14,59775;1;0;0
-16,49523;14,5978;1;0;0
-16,49239;14,59385;1;0;0
-16,49238;14,59372;0;1;0
-16,49235;14,59361;0;1;0
-16,49266;14,5937;1;0;0
